date,seed,strategy,asset,weight
2020-03-25,4,Simple alpha + Basic + One-Step,NYSE:DDS,1.2853003442795015e-07
2020-03-26,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-03-27,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-03-30,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-03-31,4,Simple alpha + Basic + One-Step,NYSE:DDS,5.714397195146749e-09
2020-04-01,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-02,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-03,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-06,4,Simple alpha + Basic + One-Step,NYSE:DDS,3.865658908239548e-07
2020-04-07,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-08,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-09,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-13,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-14,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-15,4,Simple alpha + Basic + One-Step,NYSE:DDS,6.355889158515291e-08
2020-04-16,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-17,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-20,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-21,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-22,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-23,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-24,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-27,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-28,4,Simple alpha + Basic + One-Step,NYSE:DDS,3.7144832526699045e-09
2020-04-29,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-04-30,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-01,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-04,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-05,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-06,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-07,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-08,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-11,4,Simple alpha + Basic + One-Step,NYSE:DDS,1.556822653978841e-08
2020-05-12,4,Simple alpha + Basic + One-Step,NYSE:DDS,3.7062268421775396e-09
2020-05-13,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-14,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-15,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-18,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-19,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-20,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-21,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-22,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-26,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-27,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-28,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-05-29,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-01,4,Simple alpha + Basic + One-Step,NYSE:DDS,6.110958289713157e-09
2020-06-02,4,Simple alpha + Basic + One-Step,NYSE:DDS,1.4206943045376392e-08
2020-06-03,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-04,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-05,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-08,4,Simple alpha + Basic + One-Step,NYSE:DDS,6.045750345488292e-08
2020-06-09,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-10,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-11,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-12,4,Simple alpha + Basic + One-Step,NYSE:DDS,1.7005526226336715e-07
2020-06-15,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-16,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-17,4,Simple alpha + Basic + One-Step,NYSE:DDS,1.9451876076651953e-07
2020-06-18,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-19,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-22,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-23,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-24,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-25,4,Simple alpha + Basic + One-Step,NYSE:DDS,5.556522502046714e-07
2020-06-26,4,Simple alpha + Basic + One-Step,NYSE:DDS,1.2431085041741196e-08
2020-06-29,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
2020-06-30,4,Simple alpha + Basic + One-Step,NYSE:DDS,4.627522672801807e-09
2020-07-01,4,Simple alpha + Basic + One-Step,NYSE:DDS,0.0
