date,seed,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,tc_paid
2020-03-26,4,AR1 alpha + Enhanced + One-Step,1.0554982647566622,1.0554982647566622,0.055498264756662266,0.055498264756662266,1.2592461795524201e-12,0.0
2020-03-27,4,AR1 alpha + Enhanced + One-Step,1.007124917808679,1.0071249178086654,-0.04582986875789455,-0.04582986875790739,0.05001933371201949,1.284299258456295e-14
2020-03-30,4,AR1 alpha + Enhanced + One-Step,1.0150109237438503,1.014534472830694,0.00783021628769723,0.007357136032490011,0.05000002277269419,0.0004730802552072193
2020-03-31,4,AR1 alpha + Enhanced + One-Step,1.0067119608389479,1.0058227312693413,-0.008176230137791798,-0.008586934988069762,0.05000000703155355,0.0004107048502779636
2020-04-01,4,AR1 alpha + Enhanced + One-Step,0.949156387188589,0.9479370044936063,-0.057171838509194536,-0.05755062495225541,0.050000024278229194,0.00037878644306087444
2020-04-02,4,AR1 alpha + Enhanced + One-Step,0.9759610877413472,0.9743259336934738,0.028240552257309162,0.027838273086474324,0.04999988637415717,0.0004022791708348379
2020-04-03,4,AR1 alpha + Enhanced + One-Step,0.9509231151538624,0.948954683484013,-0.025654683267577607,-0.02603979770227754,0.05000000122639259,0.0003851144346999333
2020-04-06,4,AR1 alpha + Enhanced + One-Step,1.0389078677822199,1.0364061706565657,0.09252562192067579,0.09215559888643098,0.05000001302331227,0.0003700230342448134
2020-04-07,4,AR1 alpha + Enhanced + One-Step,1.0425849185560907,1.039633192381544,0.0035393425037008332,0.003113665101910907,0.050009897685471996,0.0004256774017899262
2020-04-08,4,AR1 alpha + Enhanced + One-Step,1.0938954429340828,1.0903829899773207,0.04921471955402314,0.04881509937127081,0.05001305173102229,0.0003996201827523251
2020-04-09,4,AR1 alpha + Enhanced + One-Step,1.147125374657552,1.1430027963299094,0.04866089539663327,0.0482580953997487,0.05000085906052643,0.00040279999688457035
