seed,date,strategy,cost_coeff
20,2020-03-20,simple,0.007577763284206339
20,2020-03-23,simple,0.007430718663870101
20,2020-03-24,simple,0.01151603663170922
20,2020-03-25,simple,0.010681959798206938
20,2020-03-26,simple,0.01059468445894066
20,2020-03-27,simple,0.010125747590951549
20,2020-03-30,simple,0.009409597772486376
20,2020-03-31,simple,0.008798034332386752
20,2020-04-01,simple,0.009094516392736635
20,2020-04-02,simple,0.008541074744738237
20,2020-04-03,simple,0.00836925325372741
20,2020-04-06,simple,0.008898263834503421
20,2020-04-07,simple,0.00847935606878584
20,2020-04-08,simple,0.008497733417406002
20,2020-04-09,simple,0.008430005788183896
20,2020-04-13,simple,0.008328368658736136
20,2020-04-14,simple,0.008077826337207335
20,2020-04-15,simple,0.007978117114574995
20,2020-04-16,simple,0.007775858148399927
20,2020-04-17,simple,0.007833546879439605
20,2020-04-20,simple,0.007708501827276809
20,2020-04-21,simple,0.007767913093994063
20,2020-04-22,simple,0.007681035528568431
20,2020-04-23,simple,0.0069164401480555264
20,2020-04-24,simple,0.006617397888301964
20,2020-04-27,simple,0.006458981792359025
20,2020-04-28,simple,0.006320330331037146
20,2020-04-29,simple,0.0067036207530702385
20,2020-04-30,simple,0.006734846556832439
20,2020-05-01,simple,0.006532786760556679
20,2020-05-04,simple,0.006451286455711932
20,2020-05-05,simple,0.006241250222312482
20,2020-05-06,simple,0.005728012168791339
20,2020-05-07,simple,0.005721392300184271
20,2020-05-08,simple,0.005619247184489461
20,2020-05-11,simple,0.00542995864218858
20,2020-05-12,simple,0.005357018596415684
20,2020-05-13,simple,0.005442482327694684
20,2020-05-14,simple,0.00530033497864991
20,2020-05-15,simple,0.005260643700786318
20,2020-05-18,simple,0.0053640619712599725
20,2020-05-19,simple,0.005297429035955634
20,2020-05-20,simple,0.0050761037148310895
20,2020-05-21,simple,0.0049201901835989
20,2020-05-22,simple,0.0047796682802668435
20,2020-05-26,simple,0.004997935801644017
20,2020-05-27,simple,0.004928415453248214
20,2020-05-28,simple,0.00489344368368852
20,2020-05-29,simple,0.004396054150745825
20,2020-06-01,simple,0.004266756384175558
20,2020-06-02,simple,0.0040074657190611014
20,2020-06-03,simple,0.004186683703788779
20,2020-06-04,simple,0.004209425175500818
20,2020-06-05,simple,0.004447504366329633
20,2020-06-08,simple,0.004520301355156484
20,2020-06-09,simple,0.004384167162592784
20,2020-06-10,simple,0.00445094725931832
20,2020-06-11,simple,0.0047448650118580675
20,2020-06-12,simple,0.004632437578892092
20,2020-06-15,simple,0.004622674691966146
20,2020-06-16,simple,0.004584349014176661
20,2020-06-17,simple,0.004218128249290907
20,2020-06-18,simple,0.004099947233232858
20,2020-06-19,simple,0.003956766140035087
20,2020-06-22,simple,0.0039342972701558905
20,2020-06-23,simple,0.003940548205691557
20,2020-06-24,simple,0.0039344978573177935
20,2020-06-25,simple,0.00374636934460593
20,2020-06-26,simple,0.003735776593523509
20,2020-06-29,simple,0.003808459483130842
20,2020-06-30,simple,0.0037683232132088174
20,2020-07-01,simple,0.0037860182181384304
20,2020-07-02,simple,0.0035303196704936533
20,2020-07-06,simple,0.0035101361108346722
20,2020-07-07,simple,0.003234696253960857
20,2020-07-08,simple,0.00311446411985393
20,2020-07-09,simple,0.0030434505011264425
20,2020-07-10,simple,0.002938465601531159
20,2020-07-13,simple,0.002512503073088585
20,2020-07-14,simple,0.0024762125639734667
20,2020-07-15,simple,0.0025303523651498774
20,2020-07-16,simple,0.002471480823961901
20,2020-07-17,simple,0.0023187776879473702
20,2020-07-20,simple,0.0023449599064515594
20,2020-07-21,simple,0.002444114831637026
20,2020-07-22,simple,0.0024753277191394796
20,2020-07-23,simple,0.002497120329365872
20,2020-07-24,simple,0.002264036977140658
20,2020-07-27,simple,0.0022900700662773347
20,2020-07-28,simple,0.0022273516550390007
20,2020-07-29,simple,0.002165186507322411
20,2020-07-30,simple,0.0022191385940985445
20,2020-07-31,simple,0.0022046963293833387
20,2020-08-03,simple,0.0023421528574628673
20,2020-08-04,simple,0.002383926448438844
20,2020-08-05,simple,0.002394744897321317
20,2020-08-06,simple,0.0023886037205974953
20,2020-08-07,simple,0.002410073350781276
20,2020-08-10,simple,0.0023551400917789984
20,2020-08-11,simple,0.002366508076912379
20,2020-08-12,simple,0.0023147597370056453
20,2020-08-13,simple,0.002160882747071524
20,2020-08-14,simple,0.002137860869441681
20,2020-08-17,simple,0.0021853403454685375
20,2020-08-18,simple,0.0021315733179807523
20,2020-08-19,simple,0.0019963456152357487
20,2020-08-20,simple,0.0019393424642552178
20,2020-08-21,simple,0.0019281315568506878
20,2020-08-24,simple,0.001962275692325387
20,2020-08-25,simple,0.001873612946294215
20,2020-08-26,simple,0.0018352148542366362
20,2020-08-27,simple,0.001730397575962933
20,2020-08-28,simple,0.0016495614168086448
20,2020-08-31,simple,0.0016371096363557022
20,2020-09-01,simple,0.0016322580451197909
20,2020-09-02,simple,0.001575630097874652
20,2020-09-03,simple,0.001603378642187713
20,2020-09-04,simple,0.0015688617474060673
20,2020-09-08,simple,0.0015811241738166756
20,2020-09-09,simple,0.0016050083324283793
20,2020-09-10,simple,0.001596515389612597
20,2020-09-11,simple,0.0015543349480463342
20,2020-09-14,simple,0.0016429609352539662
20,2020-09-15,simple,0.001645054324562838
20,2020-09-16,simple,0.0016550248796637784
20,2020-09-17,simple,0.0016783308266112888
20,2020-09-18,simple,0.0017477363591944539
20,2020-09-21,simple,0.0019204871117608723
20,2020-09-22,simple,0.0019448723434445996
20,2020-09-23,simple,0.0020337035792327464
20,2020-09-24,simple,0.002057535409433009
20,2020-09-25,simple,0.002052529850536672
20,2020-09-28,simple,0.002149810655240682
20,2020-09-29,simple,0.0021143383442861294
20,2020-09-30,simple,0.00207587035487179
20,2020-10-01,simple,0.002073935404588095
20,2020-10-02,simple,0.0020708787925664317
20,2020-10-05,simple,0.0020450301733868654
20,2020-10-06,simple,0.0020737052641969004
20,2020-10-07,simple,0.002066263499463977
20,2020-10-08,simple,0.0020937112697271775
20,2020-10-09,simple,0.0020583152222249028
20,2020-10-12,simple,0.002061455487356785
20,2020-10-13,simple,0.002016073673913418
20,2020-10-14,simple,0.0020046364572075424
20,2020-10-15,simple,0.0019927461979783803
20,2020-10-16,simple,0.0019453249351739897
20,2020-10-19,simple,0.0019131496987432916
20,2020-10-20,simple,0.0017388545440913245
20,2020-10-21,simple,0.0017224994419836879
20,2020-10-22,simple,0.0016430937268326641
20,2020-10-23,simple,0.0016677817710079763
20,2020-10-26,simple,0.0017268884349113623
20,2020-10-27,simple,0.0017175368583309402
20,2020-10-28,simple,0.001941725114540478
20,2020-10-29,simple,0.002009373430099787
20,2020-10-30,simple,0.0019661530613463065
20,2020-11-02,simple,0.0020370448797124743
20,2020-11-03,simple,0.0020767446137489294
20,2020-11-04,simple,0.0022076247039927404
20,2020-11-05,simple,0.0022784051199034564
20,2020-11-06,simple,0.002276578083618533
20,2020-11-09,simple,0.0026663570537029326
20,2020-11-10,simple,0.0028289417272778622
20,2020-11-11,simple,0.0028789205548640996
20,2020-11-12,simple,0.002975161299027616
20,2020-11-13,simple,0.0030611816813389697
20,2020-11-16,simple,0.0032027571148202424
20,2020-11-17,simple,0.0032000294870412533
20,2020-11-18,simple,0.0032455701426427623
20,2020-11-19,simple,0.0033513802542613647
20,2020-11-20,simple,0.0032879676768736224
20,2020-11-23,simple,0.003386033660749716
20,2020-11-24,simple,0.003381845084741675
20,2020-11-25,simple,0.003312151495321662
20,2020-11-27,simple,0.003099589123608821
20,2020-11-30,simple,0.0031450700295669585
20,2020-12-01,simple,0.0031513956564140494
20,2020-12-02,simple,0.003061485550271178
20,2020-12-03,simple,0.002927934702466236
20,2020-12-04,simple,0.0028397684291916214
20,2020-12-07,simple,0.002694969225009414
20,2020-12-08,simple,0.0026310330501687195
20,2020-12-09,simple,0.0022580371115232174
20,2020-12-10,simple,0.0021514461605861854
20,2020-12-11,simple,0.002068527248163481
20,2020-12-14,simple,0.0020127458258319083
20,2020-12-15,simple,0.0020006777018749177
20,2020-12-16,simple,0.0019019684495563186
20,2020-12-17,simple,0.001950467898715989
20,2020-12-18,simple,0.0019377913022129505
20,2020-12-21,simple,0.0018532102019866903
20,2020-12-22,simple,0.0018654123704767655
20,2020-12-23,simple,0.0018317543411536445
20,2020-12-24,simple,0.0017237427592599257
20,2020-12-28,simple,0.0017048324491938916
20,2020-12-29,simple,0.001708593655351477
20,2020-12-30,simple,0.001604173763005093
20,2020-12-31,simple,0.0015116541371119122
20,2021-01-04,simple,0.001570718961237024
20,2021-01-05,simple,0.0016026987784277847
20,2021-01-06,simple,0.0016850747018478213
20,2021-01-07,simple,0.0017139444400425439
20,2021-01-08,simple,0.001733385906784299
20,2021-01-11,simple,0.0016883879332491461
20,2021-01-12,simple,0.0017036384325470398
20,2021-01-13,simple,0.0017448092810868983
20,2021-01-14,simple,0.0017924587946216736
20,2021-01-15,simple,0.0017598001464820432
20,2021-01-19,simple,0.0018409364074998679
20,2021-01-20,simple,0.0018123261469547237
20,2021-01-21,simple,0.001839216898070415
20,2021-01-22,simple,0.0017959638192141898
20,2021-01-25,simple,0.001802567619077331
20,2021-01-26,simple,0.0017607675431420332
20,2021-01-27,simple,0.00201546515358399
20,2021-01-28,simple,0.002199951026903487
20,2021-01-29,simple,0.002314341722079094
20,2021-02-01,simple,0.002492732687140281
20,2021-02-02,simple,0.0026609467997945444
20,2021-02-03,simple,0.002665116514161807
20,2021-02-04,simple,0.002656007358992652
20,2021-02-05,simple,0.0025030953951709913
20,2021-02-08,simple,0.002591323536131531
20,2021-02-09,simple,0.002555098315271128
20,2021-02-10,simple,0.00253000886978022
20,2021-02-11,simple,0.002512191964826992
20,2021-02-12,simple,0.002455981565830715
20,2021-02-16,simple,0.0024388016413141307
20,2021-02-17,simple,0.0023623835430667296
20,2021-02-18,simple,0.0022920793994049794
20,2021-02-19,simple,0.0023414877806693683
20,2021-02-22,simple,0.0024376670186641142
20,2021-02-23,simple,0.002459911396716257
20,2021-02-24,simple,0.002544908733878093
20,2021-02-25,simple,0.002701376774564318
20,2021-02-26,simple,0.0025131236855592052
20,2021-03-01,simple,0.00252294738427907
20,2021-03-02,simple,0.002458165704228712
20,2021-03-03,simple,0.0024054431684513836
20,2021-03-04,simple,0.0024482878488930977
20,2021-03-05,simple,0.002526820463828276
20,2021-03-08,simple,0.0026351745313770722
20,2021-03-09,simple,0.0027629100784714628
20,2021-03-10,simple,0.0027234521698707593
20,2021-03-11,simple,0.0028554804403737723
20,2021-03-12,simple,0.0028657943470060364
20,2021-03-15,simple,0.0028296450220285808
20,2021-03-16,simple,0.0029147263244634508
20,2021-03-17,simple,0.0028681478055489944
20,2021-03-18,simple,0.003043957003721225
20,2021-03-19,simple,0.003071116333527991
20,2021-03-22,simple,0.0030436875333770203
20,2021-03-23,simple,0.003021800967113106
20,2021-03-24,simple,0.003087684131776003
20,2021-03-25,simple,0.0030112487676573724
20,2021-03-26,simple,0.002901032056229445
20,2021-03-29,simple,0.002940051643936606
20,2021-03-30,simple,0.002760261996845241
20,2021-03-31,simple,0.0027452119055881496
20,2021-04-01,simple,0.0027308222839285278
20,2021-04-05,simple,0.002565541615133568
20,2021-04-06,simple,0.0023705587202749747
20,2021-04-07,simple,0.0022450745702001723
20,2021-04-08,simple,0.002086072505443961
20,2021-04-09,simple,0.001981806945900213
20,2021-04-12,simple,0.0018476232424164602
20,2021-04-13,simple,0.001847332276270659
20,2021-04-14,simple,0.0018612131699962738
20,2021-04-15,simple,0.0017725630003541854
20,2021-04-16,simple,0.0017706526249488058
20,2021-04-19,simple,0.0016156618350690116
20,2021-04-20,simple,0.0016448532004463177
20,2021-04-21,simple,0.001650671079645655
20,2021-04-22,simple,0.0015042391094422438
20,2021-04-23,simple,0.0014546827522738477
20,2021-04-26,simple,0.0014334977591093923
20,2021-04-27,simple,0.0012953472144136044
20,2021-04-28,simple,0.0012085401936978478
20,2021-04-29,simple,0.0012098199958989375
20,2021-04-30,simple,0.0012263377670249857
20,2021-05-03,simple,0.0011646648968351983
20,2021-05-04,simple,0.0012047377299973224
20,2021-05-05,simple,0.0012730812711090045
20,2021-05-06,simple,0.0013120674277084445
20,2021-05-07,simple,0.0013527497321597704
20,2021-05-10,simple,0.0014811486421979195
20,2021-05-11,simple,0.0015358306308083764
20,2021-05-12,simple,0.0016904464556054967
20,2021-05-13,simple,0.0017620867877965606
20,2021-05-14,simple,0.0018542334310875412
20,2021-05-17,simple,0.0018641598364403538
20,2021-05-18,simple,0.0018568398505875395
20,2021-05-19,simple,0.001774366894942244
20,2021-05-20,simple,0.0017583726144672256
20,2021-05-21,simple,0.0017104469068966904
20,2021-05-24,simple,0.0016675189683869353
20,2021-05-25,simple,0.0016680346205303006
20,2021-05-26,simple,0.0017897877401291211
20,2021-05-27,simple,0.0017863790218495081
20,2021-05-28,simple,0.001757644749154759
20,2021-06-01,simple,0.0017751464403505178
20,2021-06-02,simple,0.0017035910388073323
20,2021-06-03,simple,0.0016626152003753694
20,2021-06-04,simple,0.001625059625765358
20,2021-06-07,simple,0.0015772472403545361
20,2021-06-08,simple,0.0015173201308536126
20,2021-06-09,simple,0.0013798292317655201
20,2021-06-10,simple,0.001334116302209676
20,2021-06-11,simple,0.0011613322990117311
20,2021-06-14,simple,0.0010794050995639561
