seed,date,strategy,cost_coeff
4,2020-03-20,simple,0.00810700570242853
4,2020-03-23,simple,0.007834774649561003
4,2020-03-24,simple,0.012639527156044626
4,2020-03-25,simple,0.011804715495086365
4,2020-03-26,simple,0.011606362338802195
4,2020-03-27,simple,0.010981891658783004
4,2020-03-30,simple,0.010042605817312084
4,2020-03-31,simple,0.009404821320172885
4,2020-04-01,simple,0.009498753908120362
4,2020-04-02,simple,0.009104227655798188
4,2020-04-03,simple,0.008749525989476823
4,2020-04-06,simple,0.009453036796039573
4,2020-04-07,simple,0.008973928213704596
4,2020-04-08,simple,0.008944360919859099
4,2020-04-09,simple,0.008813386400939847
4,2020-04-13,simple,0.00865733389835435
4,2020-04-14,simple,0.008424378822341632
4,2020-04-15,simple,0.00834024817486453
4,2020-04-16,simple,0.008083093605726285
4,2020-04-17,simple,0.008021148110188657
4,2020-04-20,simple,0.00776525472016912
4,2020-04-21,simple,0.007651778139733835
4,2020-04-22,simple,0.007592309277661542
4,2020-04-23,simple,0.006664283674403233
4,2020-04-24,simple,0.006395922565612462
4,2020-04-27,simple,0.00612658284503919
4,2020-04-28,simple,0.0059515798728803455
4,2020-04-29,simple,0.006158689644304534
4,2020-04-30,simple,0.006199109962906288
4,2020-05-01,simple,0.0059780879726723385
4,2020-05-04,simple,0.005811530908690306
4,2020-05-05,simple,0.005716572709236083
4,2020-05-06,simple,0.005010723024149063
4,2020-05-07,simple,0.005029599674895925
4,2020-05-08,simple,0.0049350263712748844
4,2020-05-11,simple,0.00477711432342253
4,2020-05-12,simple,0.004697410270918683
4,2020-05-13,simple,0.0047150973583567875
4,2020-05-14,simple,0.004459505839781945
4,2020-05-15,simple,0.0044438367442771
4,2020-05-18,simple,0.004635028868722191
4,2020-05-19,simple,0.004681835321364945
4,2020-05-20,simple,0.004584565635471003
4,2020-05-21,simple,0.004367228105075384
4,2020-05-22,simple,0.00431321607152199
4,2020-05-26,simple,0.004399590102880372
4,2020-05-27,simple,0.00435229594881301
4,2020-05-28,simple,0.004324139769346955
4,2020-05-29,simple,0.003999960365251177
4,2020-06-01,simple,0.003810406323418512
4,2020-06-02,simple,0.0036191308945901393
4,2020-06-03,simple,0.003696759662312676
4,2020-06-04,simple,0.0036875385788484156
4,2020-06-05,simple,0.003942687995221663
4,2020-06-08,simple,0.003954974958161141
4,2020-06-09,simple,0.003763200780262608
4,2020-06-10,simple,0.0038028363317867114
4,2020-06-11,simple,0.004210153114813962
4,2020-06-12,simple,0.0041228516137471844
4,2020-06-15,simple,0.004178023208089659
4,2020-06-16,simple,0.0041835165541509
4,2020-06-17,simple,0.0038149183575285923
4,2020-06-18,simple,0.003659585762682771
4,2020-06-19,simple,0.0035454474963917456
4,2020-06-22,simple,0.003525104938262048
4,2020-06-23,simple,0.00349355708112786
4,2020-06-24,simple,0.0034503659148818963
4,2020-06-25,simple,0.003329332430189635
4,2020-06-26,simple,0.0033554860795052674
4,2020-06-29,simple,0.0034645356708600324
4,2020-06-30,simple,0.0034686354849585072
4,2020-07-01,simple,0.0034998605178503013
4,2020-07-02,simple,0.0033678043829639057
4,2020-07-06,simple,0.0033178544821670943
4,2020-07-07,simple,0.0031019211150099804
4,2020-07-08,simple,0.0030062513562054455
4,2020-07-09,simple,0.0030310702807125997
4,2020-07-10,simple,0.002989530980535762
4,2020-07-13,simple,0.0024605817502209417
4,2020-07-14,simple,0.002460583099428126
4,2020-07-15,simple,0.002515268617842212
4,2020-07-16,simple,0.0023922748960622684
4,2020-07-17,simple,0.0023491296937602863
4,2020-07-20,simple,0.002419992371135536
4,2020-07-21,simple,0.002543620315485297
4,2020-07-22,simple,0.002556814392482053
4,2020-07-23,simple,0.002586664493390958
4,2020-07-24,simple,0.002429226081091148
4,2020-07-27,simple,0.00250953876978475
4,2020-07-28,simple,0.002409005988980625
4,2020-07-29,simple,0.0023276579856401727
4,2020-07-30,simple,0.0023366656405599223
4,2020-07-31,simple,0.0022936261054339493
4,2020-08-03,simple,0.0023485476176232645
4,2020-08-04,simple,0.0023642086076870504
4,2020-08-05,simple,0.0022914106577690543
4,2020-08-06,simple,0.0022537166945551467
4,2020-08-07,simple,0.0022351168768137654
4,2020-08-10,simple,0.0022117795295753676
4,2020-08-11,simple,0.002204141215828563
4,2020-08-12,simple,0.0020976608266858846
4,2020-08-13,simple,0.0019518465439738186
4,2020-08-14,simple,0.0019628022956193767
4,2020-08-17,simple,0.00194930830199973
4,2020-08-18,simple,0.001926380814608351
4,2020-08-19,simple,0.001799423817843436
4,2020-08-20,simple,0.001753533863841562
4,2020-08-21,simple,0.0017372089813912708
4,2020-08-24,simple,0.00178421841824668
4,2020-08-25,simple,0.0016460135006124124
4,2020-08-26,simple,0.0016094761210898923
4,2020-08-27,simple,0.0015339079579537978
4,2020-08-28,simple,0.0014907246024689904
4,2020-08-31,simple,0.0014886304936444557
4,2020-09-01,simple,0.0014718684820340072
4,2020-09-02,simple,0.0014423792394222589
4,2020-09-03,simple,0.0015706502855378126
4,2020-09-04,simple,0.00158926917453402
4,2020-09-08,simple,0.001586246736218337
4,2020-09-09,simple,0.0015396046684211934
4,2020-09-10,simple,0.001534306267592382
4,2020-09-11,simple,0.0015371432821701637
4,2020-09-14,simple,0.001622522333059608
4,2020-09-15,simple,0.0017423575892551817
4,2020-09-16,simple,0.0017341786818318087
4,2020-09-17,simple,0.0017413492888239599
4,2020-09-18,simple,0.0017368039629384949
4,2020-09-21,simple,0.0018795678516773688
4,2020-09-22,simple,0.0019258003452112505
4,2020-09-23,simple,0.0020554393437724893
4,2020-09-24,simple,0.0020712075208538503
4,2020-09-25,simple,0.002097608557105186
4,2020-09-28,simple,0.0021895356944914186
4,2020-09-29,simple,0.002187317566213201
4,2020-09-30,simple,0.0021761568529218103
4,2020-10-01,simple,0.0022016830339567405
4,2020-10-02,simple,0.0022244331272211265
4,2020-10-05,simple,0.0021845058092766073
4,2020-10-06,simple,0.0021628317284602358
4,2020-10-07,simple,0.0021360063682483448
4,2020-10-08,simple,0.0021941563658074434
4,2020-10-09,simple,0.0021548743605526175
4,2020-10-12,simple,0.002176073394827932
4,2020-10-13,simple,0.002123081676239825
4,2020-10-14,simple,0.0019784626010908475
4,2020-10-15,simple,0.0019441974101461167
4,2020-10-16,simple,0.0018860391248918722
4,2020-10-19,simple,0.0018663062644197535
4,2020-10-20,simple,0.0017358273647121237
4,2020-10-21,simple,0.0016899380343054161
4,2020-10-22,simple,0.0015941927462685412
4,2020-10-23,simple,0.0015952225506215667
4,2020-10-26,simple,0.0016183561425886501
4,2020-10-27,simple,0.0015775341915949621
4,2020-10-28,simple,0.0017476418593115066
4,2020-10-29,simple,0.0017370048150613915
4,2020-10-30,simple,0.0017084475350303845
4,2020-11-02,simple,0.001709031612562971
4,2020-11-03,simple,0.001665160325643396
4,2020-11-04,simple,0.0018530875375008513
4,2020-11-05,simple,0.001969989679429407
4,2020-11-06,simple,0.0019277639466203657
4,2020-11-09,simple,0.002512179236641689
4,2020-11-10,simple,0.002640197458479432
4,2020-11-11,simple,0.002704552479190978
4,2020-11-12,simple,0.0027986641310973194
4,2020-11-13,simple,0.002870223591592075
4,2020-11-16,simple,0.003026113647961232
4,2020-11-17,simple,0.00302739690902441
4,2020-11-18,simple,0.003076322022695714
4,2020-11-19,simple,0.003059574173681937
4,2020-11-20,simple,0.002938767250056625
4,2020-11-23,simple,0.0030823161540119194
4,2020-11-24,simple,0.0031042972906694787
4,2020-11-25,simple,0.003034879367960822
4,2020-11-27,simple,0.0028430776568294513
4,2020-11-30,simple,0.002943711764783047
4,2020-12-01,simple,0.0029498272323400273
4,2020-12-04,simple,0.0029902607544720406
4,2020-12-07,simple,0.0029303734276126658
4,2020-12-08,simple,0.0027862316417541235
4,2020-12-09,simple,0.002703285582601933
4,2020-12-10,simple,0.0027329031608354227
4,2020-12-11,simple,0.002161558927208681
4,2020-12-14,simple,0.0020432861114058555
4,2020-12-15,simple,0.0020312548797716207
4,2020-12-16,simple,0.0019522959446959952
4,2020-12-17,simple,0.0018789492535690783
4,2020-12-18,simple,0.001750876475789899
4,2020-12-21,simple,0.0017571091371215873
4,2020-12-22,simple,0.001715667324917697
4,2020-12-23,simple,0.0017585161529702017
4,2020-12-24,simple,0.0017322605448892162
4,2020-12-28,simple,0.0016951501815532942
4,2020-12-29,simple,0.001584044465689801
4,2020-12-30,simple,0.0015827475614905568
4,2020-12-31,simple,0.0015791151674444195
4,2021-01-04,simple,0.0015588325830248211
4,2021-01-05,simple,0.0015909316837991036
4,2021-01-06,simple,0.001655980154525539
4,2021-01-07,simple,0.001688924306656944
4,2021-01-08,simple,0.0016895919122077126
4,2021-01-11,simple,0.0015991159282821954
4,2021-01-12,simple,0.0015219863897624189
4,2021-01-13,simple,0.0015372277759090553
4,2021-01-14,simple,0.001537897261848843
4,2021-01-15,simple,0.0014951824887971554
4,2021-01-19,simple,0.0015234096298366144
4,2021-01-20,simple,0.001534016187031503
4,2021-01-21,simple,0.001578414941985754
4,2021-01-22,simple,0.001576517931699204
4,2021-01-25,simple,0.0015715813852168253
4,2021-01-26,simple,0.0015956011072621715
4,2021-01-27,simple,0.001888260332720419
4,2021-01-28,simple,0.0019106499010799766
4,2021-01-29,simple,0.001996906188208029
4,2021-02-01,simple,0.0021246095436647846
4,2021-02-02,simple,0.00225798394878033
4,2021-02-03,simple,0.0021716469289235845
4,2021-02-04,simple,0.002172397367809219
4,2021-02-05,simple,0.0020012325947840887
4,2021-02-08,simple,0.002025048461793448
4,2021-02-09,simple,0.001963973756415155
4,2021-02-10,simple,0.001963161491863622
4,2021-02-11,simple,0.0019684818666563463
4,2021-02-12,simple,0.0019396459278942576
4,2021-02-16,simple,0.0019408921486577056
4,2021-02-17,simple,0.0019117223090369193
4,2021-02-18,simple,0.0019169588909660324
4,2021-02-19,simple,0.0019348674166981704
4,2021-02-22,simple,0.00202803063793545
4,2021-02-23,simple,0.0020644743327367463
4,2021-02-24,simple,0.002201211452279841
4,2021-02-25,simple,0.0023807756156946926
4,2021-02-26,simple,0.0022186437342052185
4,2021-03-01,simple,0.0022643394334901077
4,2021-03-02,simple,0.0022444589728896408
4,2021-03-03,simple,0.0022375546066449007
4,2021-03-04,simple,0.002228523268161503
4,2021-03-05,simple,0.002379634921254285
4,2021-03-08,simple,0.0024298237092585592
4,2021-03-09,simple,0.0025545850264577165
4,2021-03-10,simple,0.0024935785048791816
4,2021-03-11,simple,0.002613354216903618
4,2021-03-12,simple,0.002651048384085252
4,2021-03-15,simple,0.0026738021784557253
4,2021-03-16,simple,0.002677629040619893
4,2021-03-17,simple,0.0026487697944398312
4,2021-03-18,simple,0.0027506862170577524
4,2021-03-19,simple,0.002729107344276203
4,2021-03-22,simple,0.0027069367141762664
4,2021-03-23,simple,0.0026979103309793953
4,2021-03-24,simple,0.0027175778261805538
4,2021-03-25,simple,0.0026532681895499025
4,2021-03-26,simple,0.0024912864388737885
4,2021-03-29,simple,0.002506439756844684
4,2021-03-30,simple,0.002363238223127005
4,2021-03-31,simple,0.0023341234971718866
4,2021-04-01,simple,0.0023209754252604044
4,2021-04-05,simple,0.002248708288393204
4,2021-04-06,simple,0.002066604399136096
4,2021-04-07,simple,0.0019218710446618598
4,2021-04-08,simple,0.0017856156289390275
4,2021-04-09,simple,0.0017688537418382407
4,2021-04-12,simple,0.001642142688876391
4,2021-04-13,simple,0.0016100694968814674
4,2021-04-14,simple,0.0015411044300571413
4,2021-04-15,simple,0.001526371347592666
4,2021-04-16,simple,0.0015210677783186225
4,2021-04-19,simple,0.0013852420987696453
4,2021-04-20,simple,0.0014533114012749268
4,2021-04-21,simple,0.001513979201657096
4,2021-04-22,simple,0.0013860468270582027
4,2021-04-23,simple,0.0013895834554120813
4,2021-04-26,simple,0.0013369747023082219
4,2021-04-27,simple,0.0012241447851094201
4,2021-04-28,simple,0.0011095995792557148
4,2021-04-29,simple,0.001108310567143461
4,2021-04-30,simple,0.001121044175952069
4,2021-05-03,simple,0.0011048971654065052
4,2021-05-04,simple,0.0011424060939334635
4,2021-05-05,simple,0.0012056190605673786
4,2021-05-06,simple,0.001269738088075604
4,2021-05-07,simple,0.0013493480645517253
4,2021-05-10,simple,0.0014543372368070982
4,2021-05-11,simple,0.0014967882541913578
4,2021-05-12,simple,0.001665328209470584
4,2021-05-13,simple,0.0017786247143925515
4,2021-05-14,simple,0.001900997739350597
4,2021-05-17,simple,0.0019935042518688
4,2021-05-18,simple,0.0020414411591536405
4,2021-05-19,simple,0.0019883791241830625
4,2021-05-20,simple,0.0018921658926224776
4,2021-05-21,simple,0.001875657486912732
4,2021-05-24,simple,0.0018020642286105996
4,2021-05-25,simple,0.0017805792041836095
4,2021-05-26,simple,0.0018174719991075837
4,2021-05-27,simple,0.0018473431024762462
4,2021-05-28,simple,0.001773401569903846
4,2021-06-01,simple,0.0017695589723417356
4,2021-06-02,simple,0.001716749448313288
4,2021-06-03,simple,0.0016318443727714991
4,2021-06-04,simple,0.0015989691965259314
4,2021-06-07,simple,0.001569493232703758
4,2021-06-08,simple,0.0014998766537186005
4,2021-06-09,simple,0.0013637058596930576
4,2021-06-10,simple,0.001360038256658508
4,2021-06-11,simple,0.0011716364778958312
4,2021-06-14,simple,0.0010984573994453192
4,2021-06-15,simple,0.0009796430742647427
4,2021-06-16,simple,0.0008608480074537282
4,2021-06-17,simple,0.0009449857406703353
4,2021-06-18,simple,0.0009861859266394673
4,2021-06-21,simple,0.0011087839426768302
4,2021-06-22,simple,0.0011071428711919857
4,2021-06-23,simple,0.0010758357978158464
4,2021-06-24,simple,0.0010657527240136222
4,2021-06-25,simple,0.001051189300141671
4,2021-06-28,simple,0.0010588806946200395
4,2021-06-29,simple,0.0010679910773159032
4,2021-06-30,simple,0.0010262651559408
4,2021-07-01,simple,0.0010189069481058475
4,2021-07-02,simple,0.001001513246227423
4,2021-07-06,simple,0.001065940504133445
4,2021-07-07,simple,0.0010842417093361188
4,2021-07-08,simple,0.001098892904856243
4,2021-07-09,simple,0.0012242965596748396
4,2021-07-12,simple,0.0011581671966298032
4,2021-07-13,simple,0.0011803589753449852
4,2021-07-14,simple,0.0011549801932653617
4,2021-07-15,simple,0.0011752612033044865
4,2021-07-16,simple,0.0012466638907330002
4,2021-07-19,simple,0.001268272202902776
4,2021-07-20,simple,0.001345914947899372
4,2021-07-21,simple,0.0013184017456877096
4,2021-07-22,simple,0.0013663848935386214
4,2021-07-23,simple,0.0014092629472685029
4,2021-07-26,simple,0.0014180098602008244
4,2021-07-27,simple,0.0014751427818933483
4,2021-07-28,simple,0.0014564370474596383
4,2021-07-29,simple,0.0015441988722668376
4,2021-07-30,simple,0.0015177529426387405
