seed,date,strategy,NYSE:DDS,NASDAQ:CNOB,NYSE:ARW,NYSE:LPX,NASDAQ:QCOM,NYSE:WGO,NASDAQ:SHYF,NASDAQ:CYTK,NYSE:ORCL,NYSE:USPH,NYSE:NEM,NASDAQ:SITM,NYSE:ROL,NASDAQ:PAAS,NYSE:CIVI,NASDAQ:ITRI,NYSE:TMHC,NASDAQ:TXN,NYSE:SRE,NYSE:ALL,NYSE:PAGS,NYSE:SBOW,NASDAQ:NEOG,NASDAQ:RDFN,NYSE:GIL,NYSE:CMP,NYSE:KOS,NYSE:FL,NASDAQ:HLIT,NYSE:TPX,NYSE:YETI,NYSE:MS,NYSE:A,NASDAQ:LSCC,NYSE:SFBS,NYSE:IDA,NASDAQ:EFSC,NYSE:TPH,NASDAQ:PINC,NYSE:RNG,NYSE:BTU,NASDAQ:SLM,NASDAQ:INTU,NASDAQ:TSCO,NYSE:TFC,NYSE:EW,NASDAQ:TRS,NYSE:HP,NASDAQ:WSBC,NYSE:TREX
4,2020-03-20,simple,1.421931229583617e-08,1.4219313417191877e-08,0.10000001421943784,1.4219189842821207e-08,1.4219312834833621e-08,0.10000001421918428,1.4219313221776293e-08,0.1000000142197478,0.10000001421931153,0.10000001421931322,1.4219312476368329e-08,0.09999930535764154,1.421931247936057e-08,1.4217338844422528e-08,1.4219312463975896e-08,1.4219312999553887e-08,1.4219312459176248e-08,1.4219312482119287e-08,1.4219312124376384e-08,1.4219312403606104e-08,1.4219311681373065e-08,1.4219445166609008e-08,0.10000001421931153,1.4219312481043568e-08,1.4219312482663089e-08,1.4219312385741021e-08,0.1000000120912596,1.4219328236816985e-08,1.421931460004014e-08,1.4219312560809513e-08,1.4219803086016377e-08,1.4219312512362436e-08,0.10000001421931194,1.4219312725469341e-08,1.4251789140432674e-08,1.4218531565302524e-08,1.4219314191829847e-08,1.4219312551716508e-08,1.4219309584552054e-08,1.4219312831557187e-08,1.4212751380566528e-08,1.4219312464428701e-08,1.4219313770244974e-08,1.4219312286322645e-08,1.421931351801344e-08,1.4219316984424816e-08,1.4219304609603321e-08,0.10000001421929437,1.4219320782410773e-08,1.4219312471900547e-08
4,2020-03-23,simple,2.5387387915567982e-09,0.09999999050108685,0.0,3.0553617121120916e-09,3.008773713983289e-09,0.0,4.814884384308508e-09,0.10000000203166805,0.0,0.10000000273788572,3.36363977991971e-09,0.09999992633954442,1.4701530594922814e-09,0.09999999744797079,2.4048258389712648e-09,1.5554491912043284e-09,2.441777959801147e-09,2.0254506225737792e-09,1.6994921476021748e-09,4.526533764133048e-09,3.667783928846778e-09,3.0304685643365895e-09,0.10000000037402303,1.8088844904747636e-09,1.576001758354334e-09,2.2319371989321503e-09,0.10000000162471911,2.6002193438450766e-09,1.6970452574127395e-09,0.09999999666219478,1.912448431385987e-09,2.475225763196121e-09,0.0,1.85402961910627e-09,1.7383490148046761e-09,1.6028989834565203e-09,2.009988963820613e-09,1.961758434512456e-09,2.6318517159166584e-09,0.09999999571775338,1.636881437462457e-09,2.995397608219561e-09,2.3544326411456537e-09,2.245573952303315e-09,1.0819251012924808e-09,2.5948263860407046e-09,1.7177365906891432e-09,0.10000000027611396,1.7639254322831108e-09,4.192368455034742e-09
4,2020-03-24,simple,0.0,0.09999925480488597,0.0,0.0,3.3390635706601523e-07,6.375511676826197e-08,9.29537045260628e-07,0.09999968111803897,8.419317048699884e-08,0.09956685654705627,0.0,0.09999932174477624,0.0,0.09999905079571181,0.0,5.1959842560864665e-08,0.0,1.8175595619391758e-07,0.0,2.1706248698518193e-07,0.0,0.0,0.09999999132790717,0.0,2.5079708131569516e-07,0.0,0.1000002280843659,0.0,3.467245373912042e-08,0.09999915359212998,0.0,0.0,1.636781515590325e-07,0.0,0.0,0.0,1.2464402443142175e-07,0.0,0.0,0.09999966431029698,3.418827196551748e-08,2.9415181921346867e-08,0.0,0.00043517625674406477,0.0,0.0,1.5085623083843845e-07,0.0999988898871413,8.110957428056385e-08,0.0
4,2020-03-25,simple,0.0,0.024368556159648645,2.828937871072671e-07,0.0,8.085194404467111e-07,0.09999973140164033,0.10000160650325024,0.10000051250541767,5.910203881971298e-07,1.7179777623034817e-07,1.892530980942132e-07,0.10000014436157852,2.9756364600547264e-07,0.09999919301717608,0.0,1.3500546263991215e-07,0.0999987647726702,6.449138945271729e-07,1.3129797639265566e-08,5.688799165439703e-07,0.0,0.0,2.127701573873073e-06,0.07561907044709332,4.463746516436948e-07,2.2149671418358545e-07,0.10000073840893388,0.0,2.608781470832379e-07,0.0999992748256966,0.0,0.0,6.197731690675481e-07,0.0,0.0,0.0,5.054634762944967e-07,0.0,2.592275847965806e-07,1.4152252238206584e-06,2.2275833513827012e-07,2.590549666891435e-07,0.0,2.228774804816439e-06,0.0,0.0,4.396485240828451e-07,0.09999934025753689,3.579849785922295e-07,0.0
4,2020-03-26,simple,0.0,0.09999639304706169,0.0,0.0,0.0,0.09999708943334117,0.0999971387651558,0.09999657954435158,0.0,0.0,0.0,0.08464310588145255,0.0,0.0,0.0,0.0,0.015385689991486663,0.0,0.0,0.0,0.0,0.0,0.0,0.09999723980304663,0.0,0.0,0.09999730846873375,0.0,0.0,0.0999969277601119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999958237255442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999670357971399,0.0,0.0
4,2020-03-27,simple,4.261060102296537e-08,0.0999966501544545,0.0,0.0,0.0,0.09999651285021452,0.0,0.09999622427158984,0.0,0.0,0.0,0.08550493139525514,0.0,0.0,0.0,0.0,0.02886123205097676,0.0,0.0,0.09999659662823812,0.0,0.0,0.0,0.0,0.0999963687349727,0.0,0.0999970150857921,0.0,0.0,0.09999638917102019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999632510501352,0.0,0.0,0.0,0.08566123398548409,2.9317250886183084e-07,0.0,0.0,1.8478387861207517e-07,0.0,0.0
4,2020-03-30,simple,0.0,0.09999633532464824,0.0,0.0,0.0,0.09999666543973196,0.0,0.0999955418004039,0.0,0.0,0.0,0.09999774386654242,0.0,0.0,0.0,0.0,3.4799756553083246e-05,0.0,0.0,0.09999593112909752,0.0,0.0,0.09999674616170552,1.6452444743708352e-09,0.09999618228353516,0.0,0.09999718867115255,0.0,0.0,0.09999686409984672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999599982153844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-03-31,simple,0.0,0.09999640153603011,0.0,0.0,0.0,0.09063458696735076,0.0,0.0999963739869429,0.0,0.0,0.0,0.09999776634023119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999962900914775,0.0,0.0,0.09999670449278765,0.0,0.09999643855033759,0.0,0.09999735958188481,0.0,0.0,0.099996922778569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999809943177455,0.0,0.0,0.0,0.009393056242613837,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-04-01,simple,0.0,0.0,0.0,0.0,0.0,0.09999814325427556,0.0,0.09999770125460311,0.0,0.0,0.0,0.09064627726855679,0.0,0.0,0.08321783613740451,0.0,0.0,0.0,0.0,0.04349309466480974,0.0,0.0,0.08265717545655478,0.0,0.09999701814032194,0.0,0.0999983733764455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999809581220237,0.09999810706519123,0.0,0.0,0.0,0.09999817756963454,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-04-02,simple,8.925599102261623e-08,3.929596179323379e-07,3.009116843739922e-07,2.466181126237439e-07,6.568086381970669e-07,0.09999983625630564,3.2012249850564436e-07,0.09999965371160034,4.7368099354053783e-07,2.2383936732288401e-07,0.07938430964885797,0.06601274718452674,3.7316210932301375e-07,3.8395436369534e-07,0.10000017088768433,4.2032157514252917e-07,1.5692308570542926e-07,5.038852008579051e-07,3.270974530536551e-07,0.054589470558281256,2.799282904624407e-07,3.111874388420633e-07,0.10000062455363597,1.5979966705999434e-07,0.09999947222579045,3.9189903652382106e-07,0.0999999079562461,3.1015633991056087e-07,4.566298024132373e-07,2.934897310828166e-07,2.8345559770273685e-07,2.631462627825411e-07,4.4242845857118236e-07,2.682962724553185e-07,4.000843398002813e-07,5.915646722739903e-07,5.020253079064309e-07,1.855397058939894e-07,1.003376496147014e-06,0.09999987307897863,4.5706541382746965e-07,4.3689564290843735e-07,2.9530652802961144e-07,0.09999979262015905,1.7782412417295364e-07,3.152444381630513e-07,5.247683109653044e-07,1.6090559589993946e-07,5.156981242999712e-07,2.450616443143969e-07
4,2020-04-03,simple,0.0,0.0,0.0,0.0,0.0,0.09999910654632593,0.0,0.0999990422992055,0.0,0.0,0.03244111230177512,0.06657532867224211,1.42755393369391e-07,0.0,0.09999940497025116,0.0,0.0,0.0,0.0,0.09999903411745804,0.0,0.0783472578225295,0.09999918504830295,0.0,0.09999901814926436,1.4569853206449405e-07,0.09999913520237277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.665265651962477e-07,0.09999922466328459,3.7579303361904466e-07,0.0,0.0,0.02264201943346356,0.0,0.0,0.0,0.0,0.0,0.0
4,2020-04-06,simple,0.0,0.0,0.0,0.0,0.0,0.09999778024492656,0.0,0.09999776895841893,0.0,0.0,0.0,0.08971938964929269,0.0,0.0,0.09999800423331455,0.0,0.0,0.0,0.0,0.09999785817793186,0.0,0.08101760598835657,0.09999799183698892,0.0,0.09999780908443277,0.0,0.09999785423971339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9597811729927012e-07,0.09999799442428095,9.998460574085074e-08,0.0,0.0,0.02927964719961963,0.0,0.0,0.0,0.0,0.0,0.0
