date,seed,strategy,asset,weight
2020-03-25,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.02
2020-03-26,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.02
2020-03-27,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.0001501147650785153
2020-03-30,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.00013089752991566947
2020-03-31,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.00011199838181471469
2020-04-01,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,9.465282650689519e-05
2020-04-02,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,7.585101687061451e-05
2020-04-03,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,6.023831715037241e-05
2020-04-06,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,4.604372366510247e-05
2020-04-07,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,4.604372330936152e-05
2020-04-08,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,4.604372302953703e-05
2020-04-09,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,4.604372267224042e-05
2020-04-13,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,4.1884180480150506e-05
2020-04-14,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,4.188418020964412e-05
2020-04-15,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,2.9555065042014283e-05
2020-04-16,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,2.23953109521921e-05
2020-04-17,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,2.239530839431421e-05
2020-04-20,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,1.9782105343988952e-05
2020-04-21,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,2.060333443640835e-05
2020-04-22,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,4.517247936662272e-06
2020-04-23,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,9.590064251989923e-06
2020-04-24,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,1.7237112168162848e-05
2020-04-27,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,4.020713956339437e-06
2020-04-28,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,6.4855271171717884e-06
2020-04-29,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,8.099143932881057e-06
2020-04-30,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,1.2201562201382496e-07
2020-05-01,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.0
2020-05-04,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.0
2020-05-05,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.0
2020-05-06,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,5.413167007879058e-06
2020-05-07,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,5.413167421413777e-06
2020-05-08,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,1.3584835114645857e-06
2020-05-11,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,7.74781594009991e-06
2020-05-12,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,3.8759980809270425e-06
2020-05-13,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.0
2020-05-14,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,5.46323261643537e-06
2020-05-15,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.0
2020-05-18,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,4.449301071478624e-06
2020-05-19,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,0.0
2020-05-20,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,7.941690856476463e-06
2020-05-21,19,AR1 alpha + Basic + Two-Step,NYSE:SEM,5.801339011996678e-07
