date,seed,strategy,asset,target_weight
2020-03-25,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.019999999999999997
2020-03-26,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.019999999999999997
2020-03-27,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.002594484540555147
2020-03-30,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-03-31,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-04-01,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,3.506987361824075e-08
2020-04-02,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,4.2223505489038e-11
2020-04-03,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-04-06,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,3.530006608832705e-09
2020-04-07,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,2.5417692478113406e-10
2020-04-08,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-04-09,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-04-13,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,2.6913655724947605e-09
2020-04-14,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,2.184911599685612e-09
2020-04-15,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,1.562723210291738e-08
2020-04-16,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,1.1760143907511622e-09
2020-04-17,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-04-20,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-04-21,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,2.6320856589034346e-08
2020-04-22,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,2.4776521903853503e-08
2020-04-23,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,1.5622030459279005e-07
2020-04-24,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,4.181027662760965e-08
2020-04-27,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-04-28,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-04-29,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,1.259871521761048e-07
2020-04-30,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,0.0
2020-05-01,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,4.558193175674251e-10
2020-05-04,19,AR1 alpha + Enhanced + Two-Step,NYSE:SEM,1.1967051562961243e-08
