seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
22,False,False,False,False,0.1000002198255361,0.09984344522178297,0.09999607016252864,0.09983867433581793,0.12243308842955483,0.04491570451564291,0.12279934639989729,0.0457866767375659
