seed,date,strategy,cost_coeff
6,2022-07-11,simple,0.002613298288008059
6,2022-07-12,simple,0.0025460328641807336
6,2022-07-13,simple,0.002382454062152179
6,2022-07-14,simple,0.0021399703056529653
6,2022-07-15,simple,0.0021754484255821255
6,2022-07-18,simple,0.002125453418160622
6,2022-07-19,simple,0.001937622966259041
6,2022-07-20,simple,0.0018709331868706487
6,2022-07-21,simple,0.0018367238548055896
6,2022-07-22,simple,0.0018361517634655896
6,2022-07-25,simple,0.0017313495057460204
6,2022-07-26,simple,0.0015768285953746592
6,2022-07-27,simple,0.001665096641623213
6,2022-07-28,simple,0.001692898591915871
6,2022-07-29,simple,0.0016861448565116518
6,2022-08-01,simple,0.0016568476315394474
6,2022-08-02,simple,0.001637864768953166
6,2022-08-03,simple,0.0016523682915523385
6,2022-08-04,simple,0.001716472146896158
6,2022-08-05,simple,0.001778043903395957
6,2022-08-08,simple,0.0018235678253724222
6,2022-08-09,simple,0.0018193933375712198
6,2022-08-10,simple,0.0019502730785816093
6,2022-08-11,simple,0.002009661766146189
6,2022-08-12,simple,0.002038979078323963
6,2022-08-15,simple,0.0019603023848124945
6,2022-08-16,simple,0.001950385361209187
6,2022-08-17,simple,0.001852965557665851
6,2022-08-18,simple,0.0018015090523713876
6,2022-08-19,simple,0.0018097163988738992
6,2022-08-22,simple,0.0018815958821098479
6,2022-08-23,simple,0.0018048135122181415
6,2022-08-24,simple,0.0017300164364737918
6,2022-08-25,simple,0.0016641212438916195
6,2022-08-26,simple,0.001765796984004812
6,2022-08-29,simple,0.0017561617605522546
6,2022-08-30,simple,0.0017909855346257123
6,2022-08-31,simple,0.0017397887539437932
6,2022-09-01,simple,0.0016605176598397616
6,2022-09-02,simple,0.001589825234623921
6,2022-09-06,simple,0.0014689289497607102
6,2022-09-07,simple,0.0015283849021656866
6,2022-09-08,simple,0.0014672004181042696
6,2022-09-09,simple,0.0013836700030296848
6,2022-09-12,simple,0.0013251658704802108
6,2022-09-13,simple,0.0014956250196033448
6,2022-09-14,simple,0.0015094317296538407
6,2022-09-15,simple,0.001577162929343653
6,2022-09-16,simple,0.0016228901882820229
6,2022-09-19,simple,0.0017423514580835416
6,2022-09-20,simple,0.0017636116619908946
6,2022-09-21,simple,0.0016812503737516687
6,2022-09-22,simple,0.0017934738554980228
6,2022-09-23,simple,0.0019611712524625876
6,2022-09-26,simple,0.001983119439090201
6,2022-09-27,simple,0.0018153887460178439
6,2022-09-28,simple,0.0019951338729462813
6,2022-09-29,simple,0.0020712049914843565
6,2022-09-30,simple,0.0020958515213699833
6,2022-10-03,simple,0.002229168229446972
6,2022-10-04,simple,0.0024501800766633004
6,2022-10-05,simple,0.0024469515290709907
6,2022-10-06,simple,0.002371115905709128
6,2022-10-07,simple,0.0025203986080235136
6,2022-10-10,simple,0.0025212373829282403
6,2022-10-11,simple,0.0025209741499964194
