seed,date,strategy,NYSE:DDS,NASDAQ:CNOB,NYSE:ARW,NYSE:LPX,NASDAQ:QCOM,NYSE:WGO,NASDAQ:SHYF,NASDAQ:CYTK,NYSE:ORCL,NYSE:USPH,NYSE:NEM,NASDAQ:SITM,NYSE:ROL,NASDAQ:PAAS,NYSE:CIVI,NASDAQ:ITRI,NYSE:TMHC,NASDAQ:TXN,NYSE:SRE,NYSE:ALL,NYSE:PAGS,NYSE:SBOW,NASDAQ:NEOG,NASDAQ:RDFN,NYSE:GIL,NYSE:CMP,NYSE:KOS,NYSE:FL,NASDAQ:HLIT,NYSE:TPX,NYSE:YETI,NYSE:MS,NYSE:A,NASDAQ:LSCC,NYSE:SFBS,NYSE:IDA,NASDAQ:EFSC,NYSE:TPH,NASDAQ:PINC,NYSE:RNG,NYSE:BTU,NASDAQ:SLM,NASDAQ:INTU,NASDAQ:TSCO,NYSE:TFC,NYSE:EW,NASDAQ:TRS,NYSE:HP,NASDAQ:WSBC,NYSE:TREX
4,2020-04-01,Simple + Baseline,-7.464257683503318e-08,-5.759538917369666e-07,-2.473788283887023e-07,-4.60944682064866e-08,-7.46995189821071e-07,-1.2116278817629737e-07,0.10000011441329779,-1.457581648710548e-06,0.09999966413481892,-5.041497265316734e-07,0.007078371088545831,-7.156971224385348e-07,-3.150003475407902e-06,6.374276153025132e-07,0.04794782674513431,2.764314610193518e-09,-3.285791368400043e-08,-7.114456876930383e-08,0.10000022872929451,-1.3133899803962957e-06,4.1253395177605073e-07,6.083071804343961e-08,0.09999785994167114,3.4011952303184126e-07,-6.487650403395565e-07,-1.229180477732155e-06,0.08404346289467562,-3.5777133211311137e-07,-7.228006140830669e-08,-7.239232190849702e-08,4.0103257254196344e-07,-1.4549542412018754e-07,-9.283019514884513e-07,0.0765352979910378,-6.015163813322991e-07,-4.700879712075373e-07,-1.608943363389103e-06,1.0798362873361234e-08,0.09999737857945643,0.09999896475453583,-3.897395587621664e-07,0.08441807543670819,4.536894744700966e-07,0.09999881864130189,-1.882024066385949e-07,-1.190844079586321e-07,-1.018714927417422e-06,1.209940007780248e-07,-1.6471448143698847e-06,6.219320775847023e-08
4,2020-04-02,Simple + Baseline,-1.5321082420773203e-07,9.543251001175105e-09,-1.1312853714024128e-07,-6.668125127493388e-08,3.317212771537158e-07,-3.2104344404635306e-08,0.0261447733095533,0.021224815929764926,0.09999997998284274,-5.247227715080815e-08,1.717736336719889e-07,-2.0233148883787523e-07,-9.438007933519816e-07,1.853732344228163e-07,0.10000010662122008,7.065706330632195e-08,-1.0601484717420376e-07,3.4615076413927205e-07,0.09999990153068627,-2.119168128404043e-07,-3.667103202268386e-08,6.633787091270827e-08,0.0999998503028981,-2.9648226220211114e-08,9.000116058038609e-08,7.98120166977081e-08,0.09514159069482003,-1.5312437355523742e-07,2.0857853210144128e-07,-1.1726001701510438e-08,-7.768207511083061e-08,-4.9454951284265034e-08,0.10000006837808811,-1.3170693831734e-07,2.3362233609951118e-08,1.2426571367079567e-07,4.1980789627574654e-07,-8.716546677635813e-08,0.09248374302380087,0.1000000185712231,1.0368472449728064e-07,-1.6672107239977176e-08,4.9161787899021906e-08,0.09999991531027282,-2.3503822695118207e-07,-3.240457712879594e-08,8.633208490638663e-08,1.0702748606381038e-07,0.06500554788589136,-4.388854182624045e-08
4,2020-04-03,Simple + Baseline,-2.2030477847998102e-07,-2.992905736321144e-08,-3.3395708869281e-08,-1.8626504649073996e-07,-2.657835200813425e-07,2.457506010023003e-07,-1.0616226360533934e-07,0.078168989885605,0.09999961251906787,-9.435797486511627e-08,-2.2788882353017444e-07,2.1615076301654361e-07,-4.729052750377212e-07,-1.5123952586239836e-07,0.09999998066847557,-5.075276199414974e-08,-2.7235853190832413e-08,-2.455505401399217e-07,0.09999990008592767,1.7257525536421003e-07,1.1879941216978643e-07,0.09191854583582454,0.09999963896374182,-2.277947152611881e-08,3.492319249795794e-08,-1.669917819869327e-07,0.10000022273180119,-8.679180948346524e-08,-5.109918017403134e-07,-8.55550986893215e-08,-9.175265323255902e-08,-4.84555059445524e-08,0.029922006517701077,-3.8110899904081473e-07,-5.528439334308762e-07,-2.0542584449409954e-07,-2.723611691424296e-07,2.492572569804002e-09,0.09999927277512811,0.09999932364353732,-1.4544761101403482e-07,-5.23025619162042e-07,-1.2408946885289028e-07,0.09999869928643472,-1.9851361091915287e-07,-2.733360374302327e-07,-1.8186567050211445e-07,3.513112273121376e-08,-8.868932813629948e-07,-1.4582260056649733e-07
4,2020-04-06,Simple + Baseline,3.396217244545189e-07,-3.9213710534264605e-07,-1.8435704238666443e-07,-1.238440175182508e-07,-2.0212698034255467e-06,-8.84164961017851e-07,-1.6281553065598164e-06,0.07156770196483668,0.09999960054740334,-1.793320925486248e-08,-1.5232727586227727e-06,3.7926778721454545e-07,1.6018221506865119e-06,-6.753325073688366e-07,0.09999868413670172,-1.3612790404868438e-06,-4.66663530903447e-07,-1.2663658338137728e-06,0.09999868726388059,-6.970113744779175e-07,-9.441408338218842e-07,0.09999779734791876,0.09999877986776401,-2.8758607167482213e-07,-1.7667168818185139e-06,-4.65477098551931e-07,0.09999902011122024,-1.9086229727938532e-07,-3.0120336484395324e-06,-8.228117568301641e-07,-6.558433202334042e-07,3.470929706667998e-08,-2.401240466044665e-06,0.029634853114509006,-1.4649769535410202e-06,-5.743692882994307e-07,-1.0276901088664584e-06,-3.13850493443528e-07,0.09884312453952741,0.09999798902535482,-1.0107581776487342e-06,-2.114962348920289e-06,3.8657074719180845e-07,0.09999431336295606,2.0673086127752119e-07,-9.279894842090285e-07,-1.6539881608091807e-06,7.322787149079664e-08,-2.4528213584193595e-06,-2.2297442681634164e-07
4,2020-04-07,Simple + Baseline,-1.15798424871116e-08,-6.516412467893071e-08,-7.839008428186288e-08,-3.672263231645901e-08,-4.5392803267037596e-07,-8.538637299221346e-08,-1.5574778390880336e-07,-6.252890512032093e-08,0.09999974656842935,-3.306789842024428e-08,-4.3138677303921984e-07,-1.5411403101089941e-09,3.188426054687972e-07,-7.442810901139772e-08,0.0999999108985319,-1.1610761153249928e-07,-3.716108653483433e-08,-3.670480493298626e-07,0.09999970517005687,-1.9850329203135217e-07,-8.884877203711075e-08,0.048337959744649606,0.09999973474454542,-2.508719917734464e-08,-2.8970192529976374e-07,-1.506450282132752e-07,0.08808190877328541,-5.792921958302347e-08,0.054667646752765114,-3.9235415764359074e-08,-8.877617633379817e-08,-5.2688957959660303e-08,0.008920927979276388,0.09999990733556043,-2.86368755214164e-07,-1.9651430419919827e-07,-2.8784451333667074e-07,-3.436619775352494e-08,0.09999982493349799,0.09999969864219223,-9.420068311267264e-08,-5.354156167759411e-07,-6.474239004519889e-08,0.09999828852812322,-6.433818534220834e-08,-2.1139612726134543e-07,-1.2188246339987257e-07,-2.1480303350186405e-08,-5.98408067209542e-07,-5.9490554764022147e-08
4,2020-04-08,Simple + Baseline,-1.5773527150882728e-08,-5.698376173283856e-09,-4.742969062390947e-09,-2.389618454346176e-08,-1.0471608750802892e-07,0.023013108749739473,-2.4793973898800717e-08,0.005599013651404059,0.09999995135719014,-1.2698802826569498e-08,-1.1108797972200779e-07,2.5891037063691807e-08,1.2009247464238432e-07,-3.253030739665282e-08,0.09999997977914775,-2.345564040979706e-08,-9.857145278448158e-09,-9.747269085516362e-08,0.09999996570339184,-8.660965747349358e-09,-1.5694583619529679e-09,0.09999998304748714,0.09999995182208615,-1.4447884824183635e-08,-4.3560152647718025e-08,-5.0466525971683476e-08,0.05901726288983655,-1.4690238644293888e-08,-4.43241610692201e-08,0.006811258548048668,-2.106977234290274e-08,-9.92637786760404e-09,0.005561358312916169,0.09999996319546135,-8.644677733436609e-08,-3.8905031967991704e-08,-7.100887135061979e-08,-9.65029660786133e-09,0.09999993733630709,0.09999995343193274,-2.378401764585036e-08,-1.26932255379627e-07,-2.1992438306510433e-08,0.09999948856410942,-5.123173103058562e-09,-4.724880485801875e-08,-5.101316379732073e-08,-4.108825959153861e-09,-1.5387898459517905e-07,-6.986032450037403e-09
4,2020-04-09,Simple + Baseline,1.0988864569630721e-07,1.2669139105907281e-07,1.1551995087302022e-07,1.056128968533661e-07,-1.3011637974163303e-07,7.849103698080521e-08,3.518998275710033e-07,0.1000001763840057,0.09999985124927527,1.2521597129526566e-07,0.10000026369053598,6.515724933496742e-08,-1.906024890923212e-07,-7.993654475178637e-08,0.09999999300492536,5.362982376580502e-08,0.024159451709673624,-2.9618472684265007e-07,0.1000006119039299,1.8724737457130442e-07,1.10732428397856e-07,0.10000000200276413,0.10000028589110058,7.602759631534453e-08,7.564169351337351e-08,3.8859151872398476e-08,0.02207828067216086,2.0848776139751308e-07,1.1699063218952145e-07,1.5422264403273306e-07,1.3433213055922868e-07,6.82086556811106e-08,0.025281308376416105,-1.2637741699509478e-07,2.5875734603968215e-07,-3.305436702013933e-08,1.6161178444773787e-07,9.819194626182437e-08,-5.827179105234436e-07,0.09999981408129185,-5.807603989775969e-08,3.910888463023881e-07,-7.834197974891107e-08,0.10000016485348563,2.6571443608590705e-07,1.8611839408243978e-07,-7.62808820306963e-08,-1.185781301530078e-07,0.028477777877325118,1.230964942736131e-07
4,2020-04-13,Simple + Baseline,6.506471335190038e-08,-3.416647594800718e-08,3.4761169354650124e-07,-3.311619552557787e-08,3.031135036944806e-08,1.459285629126693e-07,0.0008068455543911194,0.10000018519436635,0.10000081371807391,5.354090983944806e-08,0.10000021143267707,3.655612262482621e-07,9.803343152245205e-07,-2.0278099322614662e-07,0.10000008177435699,-1.9271877883331912e-07,1.7993145968108605e-08,2.9333229914427394e-08,0.10000058371353146,3.160322416361045e-07,1.0718668720687764e-07,0.06848125650182231,0.1000001317207437,-1.3630469393492833e-08,-7.157177238207669e-08,8.974662028335211e-08,0.02417603301569727,8.353836569810108e-08,-2.4109642979821016e-08,-8.425394090580834e-08,7.48509521994988e-08,2.800894343672372e-07,0.01049321053350823,0.09603688282851743,-8.597207154198428e-08,2.5607148399239086e-08,-1.0188443549485006e-07,4.5153568920545113e-08,5.375120496138356e-07,0.09999987447669399,-1.5440226223183075e-07,3.2144445145843556e-07,2.4600157932008747e-07,0.10000040265511369,3.247496064379117e-07,1.984920971404902e-07,-2.2788758459025894e-07,4.744117734941246e-08,-1.0643696615728594e-07,8.303797922568237e-08
4,2020-04-14,Simple + Baseline,6.444549745448619e-09,-4.895864145578014e-09,5.403471660351286e-08,7.143813105059396e-10,7.259663493461413e-09,7.077177610705877e-09,0.018234077425328964,0.0598683870371298,0.10000027070255067,7.694496208406897e-09,0.10000003803603749,2.1897090940839387e-08,3.2509052414024754e-07,-1.7316355459599086e-08,0.10000000831876336,-1.7162541164042567e-08,7.60574457334313e-10,1.2940408318408367e-08,0.10000010453890604,5.730469119693806e-08,6.214353777996831e-09,0.010442328020828158,0.1000000231570667,7.890729295965213e-10,-1.6449243877959214e-08,2.1127566409626106e-08,0.019924235429950365,8.468229749528224e-09,-4.169388447923846e-09,-5.104523217635464e-09,0.035884714574949364,4.5494070322129706e-08,0.055645020310305,0.09999991644543173,-1.2446016291951152e-08,3.442512720039278e-09,-2.0012034075172922e-08,4.0245802436615894e-09,1.5463289986641336e-07,0.09999998644545224,-1.1620724358763766e-08,7.240604020928046e-08,4.3398104561718054e-08,0.10000011998681611,3.944575319121339e-08,3.827852671006681e-08,-4.977300326543763e-08,6.589403534812545e-09,-2.6760952394901482e-08,9.771890437363442e-09
4,2020-04-15,Simple + Baseline,4.604324316610987e-09,-4.3456835116464853e-08,4.232177291145166e-09,-3.055680580755366e-08,6.262722657484248e-08,-6.739565233543445e-09,-2.6804471949723543e-08,0.10000001058579337,0.10000038460911813,-1.5570005542418163e-08,0.1000000314005221,2.0355702792485876e-08,3.9432452409657044e-07,-3.904399277933516e-08,0.09999997678479056,-4.959419235777329e-08,-2.4602084473536397e-08,9.473969423154951e-08,0.10000013462709471,5.797461587771174e-08,-1.682317524701385e-08,5.122121350068245e-09,0.06286626801058759,-3.010376737801332e-08,-2.5306850593946638e-08,2.467567721155471e-08,0.01992357276627526,1.588000734143736e-08,0.08700979916051653,-4.88690006472313e-08,2.002582915848817e-08,4.68470815471806e-08,0.03061078344068097,0.09958762000558466,2.2460572012475764e-08,1.1290569106665049e-07,1.059339957760387e-08,-2.848093206616113e-08,3.064436273630815e-07,0.10000007042848257,-3.019085396422115e-08,1.2187351864449442e-07,7.242287883028682e-08,0.10000022285006617,4.692969167165789e-08,8.7561555041489e-08,5.610619966923502e-09,-2.5631729831057224e-09,1.1209118113996784e-08,-6.804881447944759e-09
4,2020-04-16,Simple + Baseline,-7.037713246573905e-08,-5.851496976877208e-08,-2.918318655454426e-07,-9.977193300679541e-08,-5.489276804938848e-07,-8.038313905303009e-08,-1.2358514017393531e-07,0.0999997196254211,0.09999890577050223,-1.2627521429038573e-07,0.09999947435031016,-1.0476246475989407e-07,-1.0893180597878332e-06,-1.1173021341302444e-07,0.0771856410412545,-4.6191529479654336e-08,-4.072622429749573e-08,-6.142390138558065e-07,0.09999955734794079,-3.9372046775177537e-07,-6.934594045074967e-08,-1.2493183395030087e-07,0.09999933666943947,-1.4851385339245694e-08,-2.2729042813511074e-07,-3.220316253858108e-07,0.019919161360519844,-1.4318615427614968e-07,0.09999923018620824,-7.54974199578484e-09,-1.8264262366393114e-07,-3.26278635994941e-07,0.0033271445239646765,0.09958345992592643,-3.270754560487246e-07,-5.240297882058037e-07,-2.777067051472022e-07,-4.888925546975703e-08,-9.531909556062132e-07,0.09999951166435714,-9.408795899984422e-08,-5.290051686186513e-07,-3.6953100689069643e-07,0.09999895531028913,-2.4802416507205285e-07,-5.06234474782393e-07,-3.526481226704548e-07,-7.83204115084027e-08,-4.0511027237133055e-07,-1.583372461059354e-07
4,2020-04-17,Simple + Baseline,1.1705857911022543e-06,1.5584611472270264e-07,7.941831009112747e-07,1.4572223142371752e-06,-3.553770900605409e-06,1.5870851068261635e-07,-8.231059552827877e-07,0.09999754090554044,0.09998735896797288,1.0835762130403252e-06,0.09999643662560244,1.065212017670042e-06,-6.937850792794856e-06,2.2144988549597897e-07,0.09041024909083967,2.3261311665759749e-07,1.1720959191389565e-06,-3.6129550800048866e-06,0.09999540714970216,-2.7056089819266615e-06,3.58039198450565e-07,-9.225475671621304e-07,0.09999487098819974,1.4329105662394582e-06,-1.6961855336030588e-06,-1.0700627081070639e-06,0.03271108787525859,-5.104456242770764e-07,0.09999529265209657,9.636927923568775e-07,6.838371294837413e-07,9.86544740441468e-08,-1.143282964403135e-05,0.07698014554126391,-3.120042524623785e-06,-4.760374349107606e-06,-3.760836178206433e-06,1.4761688510419814e-06,-5.633126359946794e-06,0.0999959934322201,-2.0390022568415432e-07,-4.7042143784544925e-06,-1.745630269578867e-07,0.09998799949167803,-6.098521071693183e-07,-1.730132871689286e-06,-3.0484640012683814e-06,4.953231025864886e-07,-4.762942405417664e-06,4.3389508205189473e-07
