seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover
20,2020-03-19,Simple + Baseline,1.0265888608609715,1.0260888582414154,0.026588860860971425,0.02608885824141549,1.0000052391118672
20,2020-03-20,Simple + Baseline,1.0064082276645536,1.005523944711688,-0.01965795068095027,-0.02004203959974097,0.7681778375814046
20,2020-03-23,Simple + Baseline,0.970504632895678,0.969350239412775,-0.03567498136635131,-0.03597498149015732,0.6000002476120126
20,2020-03-24,Simple + Baseline,1.0643345522293746,1.063033496840094,0.09668157796809058,0.09664541629872772,0.07232333872571622
20,2020-03-25,Simple + Baseline,1.0645037095926655,1.062989734165962,0.00015893251133924346,-4.116772826274551e-05,0.40020047920397794
20,2020-03-26,Simple + Baseline,1.0616499644467299,1.0598570163299152,-0.002680822171139016,-0.0029470819287871347,0.5325195152962371
20,2020-03-27,Simple + Baseline,1.0369546035674762,1.0350856103062003,-0.023261302412536277,-0.023372403675255806,0.22220252543905936
20,2020-03-30,Simple + Baseline,1.0170836456285886,1.014884542771613,-0.019162804109769907,-0.019516325348790494,0.7070424780411763
20,2020-03-31,Simple + Baseline,0.9856758927180249,0.983134405491532,-0.030880206407362578,-0.0312844820686426,0.8085513225600474
20,2020-04-01,Simple + Baseline,0.9271436228549773,0.9246217279123468,-0.05938287655757061,-0.05951645802684626,0.2671629385513115
20,2020-04-02,Simple + Baseline,0.9745478298140902,0.9717831684673269,0.051129302721340864,0.051006199758536215,0.2462059256092925
20,2020-04-03,Simple + Baseline,1.0135225218991224,1.0106249539940741,0.03999259029951091,0.0399696010253065,0.04597854840882584
20,2020-04-06,Simple + Baseline,1.0417813167488086,1.038747363497456,0.027881763097612502,0.02782675154837599,0.11002309847302436
20,2020-04-07,Simple + Baseline,1.010290858671558,1.0071896199402068,-0.03022751279080913,-0.03038057632319219,0.30612706476611873
20,2020-04-08,Simple + Baseline,1.0720265174954566,1.0686704826466067,0.06110681720418173,0.06104199396936756,0.12964646962832765
20,2020-04-09,Simple + Baseline,1.0583984757825975,1.0549356037968076,-0.012712411018244083,-0.01285230487117431,0.27978770586045376
20,2020-04-13,Simple + Baseline,1.083856012109774,1.0802079411453394,0.02405288453231439,0.023956284400274586,0.19320026407960794
20,2020-04-14,Simple + Baseline,1.1018165833491145,1.0980507537399555,0.016570993783924744,0.01651794243958021,0.1061026886890689
20,2020-04-15,Simple + Baseline,1.0814370143429868,1.077631067622655,-0.01849633533757612,-0.018596304449271638,0.1999382233910369
20,2020-04-16,Simple + Baseline,1.0890866853162848,1.085193659430731,0.007073616744980383,0.007017793041879985,0.11164740620079648
20,2020-04-17,Simple + Baseline,1.1500736868747432,1.1459232405731552,0.055998298740331236,0.05596197564799794,0.07264618466660058
20,2020-04-20,Simple + Baseline,1.164861131319009,1.160472251870181,0.012857823470815771,0.012696322739513488,0.3230014626045653
20,2020-04-21,Simple + Baseline,1.1525803324470585,1.1480984460882282,-0.010542714956970494,-0.010662733005473891,0.2400360970067943
20,2020-04-22,Simple + Baseline,1.2380382851604341,1.233186258257339,0.07414489932509838,0.07411194785518599,0.06590293982477827
20,2020-04-23,Simple + Baseline,1.2446926774078269,1.2397144530990352,0.005374948680630191,0.005293762234199365,0.16237289286165213
20,2020-04-24,Simple + Baseline,1.258955159718689,1.253844115922724,0.011458637597647835,0.011397513990715816,0.12224721386403688
20,2020-04-27,Simple + Baseline,1.2646691091321105,1.2594751830106108,0.004538644104447963,0.004491042400229126,0.09520340843767504
20,2020-04-28,Simple + Baseline,1.2636372197979813,1.2583886736137713,-0.0008159362213230074,-0.0008626683649632902,0.09346428728056563
20,2020-04-29,Simple + Baseline,1.3467277239414628,1.3410880020512996,0.06575503066993017,0.06571843037973063,0.07320058039908924
20,2020-04-30,Simple + Baseline,1.323979456605885,1.3182334084857579,-0.016891511870714703,-0.01704182986544055,0.3006359894516945
20,2020-05-01,Simple + Baseline,1.2704972839887605,1.2648610345537812,-0.040395016969696655,-0.04048780253057383,0.18557112175435864
20,2020-05-04,Simple + Baseline,1.3116524926038784,1.3057957033882293,0.03239299220373782,0.03236297720949947,0.06002998847670851
20,2020-05-05,Simple + Baseline,1.30758170976382,1.3015879810324604,-0.0031035528564255263,-0.0032223435448981174,0.2375813769451826
20,2020-05-06,Simple + Baseline,1.2956778597179937,1.289646339444032,-0.009103714098277246,-0.009174671065229066,0.14191393390363793
20,2020-05-07,Simple + Baseline,1.3332205402827078,1.3268679156127745,0.02897531997103453,0.028861847647928603,0.2269446462118515
20,2020-05-08,Simple + Baseline,1.3715837659036045,1.3649641782858613,0.028774853418296345,0.02871142049997726,0.12686583663817175
20,2020-05-11,Simple + Baseline,1.3957940524108092,1.3889752962719786,0.0176513364397069,0.017591024268688766,0.12062434203626458
20,2020-05-12,Simple + Baseline,1.38340520848773,1.3766096300440012,-0.008875839456172895,-0.008902725816050755,0.053772719755722495
20,2020-05-13,Simple + Baseline,1.3525607524967276,1.3458133968964257,-0.022296038645625793,-0.02237107199852376,0.15006670579593567
20,2020-05-14,Simple + Baseline,1.3517816125120325,1.3449895409086796,-0.0005760480505270115,-0.0006121621241443152,0.07222814723460755
20,2020-05-15,Simple + Baseline,1.3774172902066737,1.3704543207699897,0.018964363368578645,0.018933069058742324,0.06258861967264515
20,2020-05-18,Simple + Baseline,1.4256150170233701,1.4183735040574104,0.03499137636748018,0.034965910618967096,0.05093149702617536
20,2020-05-19,Simple + Baseline,1.4092224974124483,1.4019833826179702,-0.011498559860255171,-0.011555575024882052,0.11403032925376065
20,2020-05-20,Simple + Baseline,1.436652724001924,1.4292420914349595,0.01946479469341557,0.019442961418050617,0.04366655072990196
20,2020-05-21,Simple + Baseline,1.4135604569866453,1.406225596181698,-0.016073659715726572,-0.016103986435323226,0.060653439193310246
20,2020-05-22,Simple + Baseline,1.4068778862855211,1.3995311952695573,-0.004727474278227728,-0.004760545484535271,0.06614241261508563
20,2020-05-26,Simple + Baseline,1.3915589499632077,1.384083732531517,-0.01088860410107012,-0.011037598011571979,0.29798782100371435
20,2020-05-27,Simple + Baseline,1.472998517416533,1.4650546623190432,0.05852397949470877,0.058501467710648423,0.0450235681206951
20,2020-05-28,Simple + Baseline,1.4582812364149296,1.4503545541919887,-0.009991375298473418,-0.010033829115826893,0.0849076347069478
20,2020-05-29,Simple + Baseline,1.5092630746688187,1.50099748134262,0.03496022370775619,0.03491761859488565,0.08521022574108128
20,2020-06-01,Simple + Baseline,1.5248269699801345,1.5163845297878575,0.010312248124622761,0.010251215366113939,0.12206551701764409
20,2020-06-02,Simple + Baseline,1.5213732407539684,1.512870553097715,-0.0022649974680149705,-0.002317338789148824,0.10468264226770693
20,2020-06-03,Simple + Baseline,1.5103868752541556,1.5018021655452225,-0.007221347927986605,-0.007316149772251907,0.18960368853060452
20,2020-06-04,Simple + Baseline,1.4993676807711276,1.4907264512281253,-0.007295610590613691,-0.007374948958790604,0.158676736353826
20,2020-06-05,Simple + Baseline,1.5402895810691495,1.531369266784797,0.027292772028389856,0.027263764940367224,0.05801417604526424
20,2020-06-08,Simple + Baseline,1.5916869709929897,1.58244457072889,0.03336865389179885,0.033352702742513,0.03190229857169982
20,2020-06-09,Simple + Baseline,1.5474299660547235,1.5383811116658974,-0.027805093429052845,-0.027845183255105488,0.0801796521052831
20,2020-06-10,Simple + Baseline,1.5205997072028548,1.511602749078147,-0.01733859330660001,-0.01740684566697021,0.13650472074039827
20,2020-06-11,Simple + Baseline,1.427807411671807,1.4192435767072946,-0.0610234863859992,-0.06110016168413141,0.15335059626441855
20,2020-06-12,Simple + Baseline,1.4766040893645558,1.4675854390251206,0.034175952088393524,0.034061709428328965,0.22848532012911976
20,2020-06-15,Simple + Baseline,1.5391209731821862,1.529521655037692,0.04233828435659699,0.042202800849341957,0.27096701451006605
20,2020-06-16,Simple + Baseline,1.551730139116587,1.5418659755954671,0.008192446308057747,0.008070706627210671,0.24347936169415116
20,2020-06-17,Simple + Baseline,1.5267065472205694,1.5168392019111478,-0.01612625241026996,-0.016231484500236183,0.21046417993244113
20,2020-06-18,Simple + Baseline,1.5377304334341244,1.527706302933898,0.007220697542447941,0.007164306545517851,0.11278199386017897
20,2020-06-19,Simple + Baseline,1.5303570713459302,1.520267904310271,-0.0047949640118181945,-0.004868997797117136,0.14806757059788397
20,2020-06-22,Simple + Baseline,1.5656413486561997,1.5552077738938253,0.02305623829296087,0.022982705537946718,0.14706551002830925
20,2020-06-23,Simple + Baseline,1.5717919529014337,1.5611158870164892,0.003928488635352532,0.003798922061630062,0.25913314744494015
20,2020-06-24,Simple + Baseline,1.517297039854292,1.506910586830198,-0.03467056371331286,-0.034722150121657545,0.1031728166893705
20,2020-06-25,Simple + Baseline,1.5241238972247098,1.5135766284589178,0.004499354570067028,0.004423647751219115,0.15141363769582655
20,2020-06-26,Simple + Baseline,1.5086863261959942,1.4981861232500113,-0.010128816336274197,-0.010168302628045146,0.07897258354189922
20,2020-06-29,Simple + Baseline,1.514981911940325,1.504314225990978,0.0041728924263563505,0.004090348085505656,0.16508868170138807
20,2020-06-30,Simple + Baseline,1.5585911557146155,1.5475084757409272,0.02878532306596161,0.028713581912379178,0.14348230716486673
20,2020-07-01,Simple + Baseline,1.5532485541306469,1.5419875972228134,-0.0034278403058939934,-0.0035675917803749658,0.27950294896194455
20,2020-07-02,Simple + Baseline,1.5340586337037516,1.5228562533920498,-0.012354700331677291,-0.012406937555931174,0.10447444850776517
20,2020-07-06,Simple + Baseline,1.5552567856541755,1.5438311467711179,0.013818345325722046,0.01377339018856697,0.08991027431015298
20,2020-07-07,Simple + Baseline,1.539559868637115,1.5281313915240613,-0.010092813715297765,-0.010169347392616246,0.15306735463696128
20,2020-07-08,Simple + Baseline,1.5600048335327243,1.5483575535288978,0.013279746576992983,0.013235878876006888,0.08773540197218874
20,2020-07-09,Simple + Baseline,1.568057941942924,1.5562904432025781,0.005162232986139452,0.005123422335881091,0.07762130051672256
20,2020-07-10,Simple + Baseline,1.5226062704694103,1.5110460709564617,-0.02898596426685358,-0.029071933483708397,0.17193843370963474
20,2020-07-13,Simple + Baseline,1.5148420234580513,1.5032348078938986,-0.0050993136977988355,-0.0051694407025053065,0.14025400941294144
20,2020-07-14,Simple + Baseline,1.5494686302675482,1.537518581598705,0.022858229619516376,0.022806665681750223,0.10312787553230836
20,2020-07-15,Simple + Baseline,1.5919386462532654,1.5796333955392692,0.027409406783784798,0.027391417862913648,0.03597784174229781
20,2020-07-16,Simple + Baseline,1.585645910378937,1.573322150674526,-0.003952875878187016,-0.00399538581709247,0.08501987781090849
20,2020-07-17,Simple + Baseline,1.6340631700965027,1.6212839226387004,0.03053472367358157,0.030484393767425042,0.10065981231305134
20,2020-07-20,Simple + Baseline,1.6373052385310882,1.6244470097308004,0.001984053305842607,0.0019509766598757095,0.06615329193379481
