seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
6,Simple alpha + SampleCov + Basic + One-Step,False,0.09999765903596407,0.19858381971192418,1.2000007944078934
6,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997218178317509,0.20204221796265884,1.1920153906058797
6,Simple alpha + SampleCov + Enhanced + One-Step,False,0.09967652421915615,0.04970318347474426,0.05027820020539835
6,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.07490381508227881,0.05003863564578304,0.05074144546757857
6,Simple alpha + EWMA + Basic + One-Step,False,0.09999801695912501,0.21475812701599636,1.0716221979165859
6,Simple alpha + EWMA + Basic + Two-Step,False,0.09997447599010535,0.21842278252018177,1.0615343171776626
6,Simple alpha + EWMA + Enhanced + One-Step,False,0.09969593021006745,0.04982975797118925,0.05031641184699633
6,Simple alpha + EWMA + Enhanced + Two-Step,False,0.06722319618474575,0.05004160857454311,0.05057415173351632
6,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984162957768362,0.23449245854928913,1.56
6,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09980878943347918,0.24146537986729055,1.5515830399542536
6,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09969268230072771,0.04978524462997035,0.050313044290424935
6,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.07632532000388506,0.04999358774727983,0.050653371073456965
6,AR1 alpha + EWMA + Basic + One-Step,False,0.09999791601084619,0.26969931020902954,1.6601847542425636
6,AR1 alpha + EWMA + Basic + Two-Step,False,0.09996955758448943,0.27696402280314536,1.6370034363532637
6,AR1 alpha + EWMA + Enhanced + One-Step,False,0.09978760512648073,0.049928621180040246,0.0503814218568121
6,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06324028793731681,0.05003816885938304,0.05055158934134937
