date,seed,strategy,asset,target_weight
2020-03-25,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.019999999999999997
2020-03-26,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.019999999999999997
2020-03-27,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.09999851972169937
2020-03-30,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,2.392749395668546e-06
2020-03-31,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-01,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,6.957770433850292e-07
2020-04-02,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,1.331219188964937e-06
2020-04-03,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,5.845403178733676e-07
2020-04-06,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,6.346510995804178e-10
2020-04-07,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-08,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-09,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-13,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-14,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-15,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-16,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-17,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-20,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-21,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-22,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-23,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-24,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-27,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,8.559129931133236e-07
2020-04-28,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-04-29,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,2.0464821372444113e-07
2020-04-30,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-01,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-04,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-05,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.01982196150649248
2020-05-06,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.004865168810589463
2020-05-07,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-08,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-11,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,9.274025794929757e-08
2020-05-12,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-13,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-14,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-15,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-18,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-19,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-20,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-21,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-22,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-26,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,2.4939422812228236e-08
2020-05-27,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
2020-05-28,22,AR1 alpha + Enhanced + Two-Step,NYSE:MCD,0.0
