seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
14,Simple alpha + SampleCov + Basic + One-Step,False,0.0999979104414168,0.2030325644423758,0.8000004839729765
14,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997311420701645,0.20664222221059225,0.7952359170548902
14,Simple alpha + SampleCov + Enhanced + One-Step,False,0.09984501310004976,0.049916878489669435,0.05019499676476174
14,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.07280214301089011,0.05004678669780707,0.050634265910094296
14,Simple alpha + EWMA + Basic + One-Step,False,0.09999817767002726,0.2099710881864379,0.8000007260351238
14,Simple alpha + EWMA + Basic + Two-Step,False,0.0999757553802029,0.21339347666595324,0.8017021153471848
14,Simple alpha + EWMA + Enhanced + One-Step,False,0.09989176467869716,0.04997179487975503,0.05026898380066053
14,Simple alpha + EWMA + Enhanced + Two-Step,False,0.06755233631457518,0.05004091775657182,0.050614299016552074
14,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984258483333533,0.22141781069458774,1.56
14,AR1 alpha + SampleCov + Basic + Two-Step,False,0.0998139773653537,0.22739751895318855,1.5453199319934006
14,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09964309837591644,0.04976918418896947,0.050295400083158644
14,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.08074802633395504,0.049994164597773616,0.050830953261427336
14,AR1 alpha + EWMA + Basic + One-Step,False,0.09999799500087675,0.2502769027599451,1.6348754340255858
14,AR1 alpha + EWMA + Basic + Two-Step,False,0.09997233570963981,0.2565504473073998,1.6020230656631516
14,AR1 alpha + EWMA + Enhanced + One-Step,False,0.09978790499113667,0.04977076114545622,0.050355883918399215
14,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06865388432422703,0.05003557645125791,0.050535465947703605
