seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover
13,2020-03-19,Simple + Baseline,1.0105094161391193,1.0100094234255033,0.010509416139119323,0.010009423425503164,0.9999854272323191
13,2020-03-20,Simple + Baseline,0.9646480007446167,0.9637667000392681,-0.045384451309445975,-0.04578444746525273,0.7999923116135118
13,2020-03-23,Simple + Baseline,0.9575336674805052,0.956466112775055,-0.007375056247066175,-0.007575056560800149,0.400000627467947
13,2020-03-24,Simple + Baseline,1.0453378630519123,1.0441530778933585,0.09169828545291828,0.09167806778213151,0.04043534157352205
13,2020-03-25,Simple + Baseline,1.0397273753948404,1.038361227566371,-0.005367152434995436,-0.005546936028453789,0.35956718691670664
13,2020-03-26,Simple + Baseline,1.0852945696720502,1.0838387470524808,0.043826098413447624,0.04379739755181006,0.05740172327513711
13,2020-03-27,Simple + Baseline,1.0236179678842507,1.02202174847611,-0.056829365511739977,-0.05703523586371416,0.41174070394836976
13,2020-03-30,Simple + Baseline,1.0283809014402157,1.0265849185681135,0.004653038248058034,0.004464846368296347,0.37638375952337405
13,2020-03-31,Simple + Baseline,1.0275357752735743,1.025667933622204,-0.0008218026661694154,-0.0008932382790003827,0.14287122566193447
13,2020-04-01,Simple + Baseline,0.9610440258143709,0.9589514381908558,-0.06470991186803249,-0.06504687652243851,0.6739293088120556
13,2020-04-02,Simple + Baseline,0.9681044664236012,0.9658969689404949,0.0073466359704460835,0.007242838868611045,0.20759420367007805
13,2020-04-03,Simple + Baseline,0.9393320308560746,0.9370154857779845,-0.02972038304277068,-0.029901204881293726,0.36164367704609246
13,2020-04-06,Simple + Baseline,1.0154927391193436,1.0129492758967735,0.08107964570723605,0.08103792442207364,0.08344257032483526
13,2020-04-07,Simple + Baseline,1.004908979237882,1.0022424352332298,-0.01042229006052764,-0.010569967241513644,0.29535436197200915
13,2020-04-08,Simple + Baseline,1.0246593331809288,1.0217391817759556,0.019653873486159407,0.019453124171686816,0.4014986289451783
13,2020-04-09,Simple + Baseline,1.0364837039596477,1.0332976302699144,0.011539806837079841,0.011312523489476391,0.4545666952069006
13,2020-04-13,Simple + Baseline,1.0488766344064502,1.0454703578091653,0.011956705541494028,0.011780465939974304,0.3524792030394496
13,2020-04-14,Simple + Baseline,1.0635163861021573,1.0600412110782114,0.0139575534581257,0.013937127112412878,0.040852691425643545
13,2020-04-15,Simple + Baseline,1.039059159946289,1.0355309997397262,-0.02299656730772632,-0.02312194194181824,0.25074926818384524
