seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
13,False,False,False,False,0.10000020959939707,0.09984335893206661,0.09999643618550362,0.09983756229094277,0.11472847041833978,0.049240594567201236,0.11559603132672619,0.04994687068491448
