seed,date,strategy,NASDAQ:NTNX,NYSE:MSCI,NYSE:PAR,NASDAQ:PCRX,NASDAQ:SANM,NYSE:KEY,NYSE:CCS,NYSE:PBH,NYSE:KMB,NASDAQ:CYRX,NASDAQ:TRUP,NASDAQ:ABCB,NYSE:PBI,NYSE:KOS,NYSE:KGC,NASDAQ:XP,NASDAQ:SEDG,NASDAQ:OCSL,NYSE:BTU,NASDAQ:WDC,NYSE:RRC,NYSE:NX,NASDAQ:PNTG,NYSE:KMT,NYSE:ALL,NYSE:TPX,NASDAQ:FHB,NYSE:MCK,NYSE:MOH,NASDAQ:RYTM,NYSE:MFC,NASDAQ:MORN,NASDAQ:GO,NYSE:VMI,NASDAQ:DOOO,NYSE:SRE,NYSE:MTD,NYSE:MTRN,NASDAQ:INDB,NASDAQ:SPNS,NASDAQ:CRNT,NYSE:PPG,NASDAQ:MRUS,NYSE:ARW,NYSE:EVRI,NYSE:MCD,NYSE:MET,NYSE:GHC,NASDAQ:SFIX,NYSE:PAGS
13,2021-02-22,AR1 + Baseline,-6.086590868595455e-07,0.008238034851171567,0.09999893528699931,-1.4575476960168367e-06,-1.2180694027456306e-06,-7.70191059175535e-07,-6.531921205988461e-07,-2.3845502078950677e-06,-5.553099839872133e-06,0.09153907830989366,0.08150044813665924,-7.292910514644044e-07,0.040830713213011266,0.050679306858778354,-7.035021600464151e-07,-3.4221447115481164e-07,0.08501096120805465,-1.3804003016084234e-06,-2.329910139860112e-07,-7.599890325380326e-07,0.033004137745075504,-1.495700663940003e-06,0.055600359032796635,-7.688775615684306e-07,-3.151842697853614e-06,-7.542065563044484e-07,-1.0151898069835087e-06,-2.1636887877194116e-06,-1.621965619703627e-06,2.481043601095059e-07,-2.019905256057581e-06,0.09999048036421104,-2.491354759050188e-06,0.09552303951680556,-2.6471137911139073e-07,-2.680907804874669e-06,-2.6057371270491457e-06,-9.945182050423311e-07,-8.362054016226914e-07,-1.2845196065126173e-06,0.05072146905869172,-2.9592683341682312e-06,0.09999946819127246,-1.9423461210142182e-06,0.007417117411285087,-3.1422690132817923e-06,-1.3997964707124475e-06,-1.279646563267502e-06,0.09999852089511851,-6.565239056873251e-07
13,2021-02-23,AR1 + Baseline,-1.0265363384660544e-07,0.027302495343826862,0.09999977239123363,-4.271471646524725e-07,-3.268657081360579e-07,-1.0256799260131563e-07,-9.953337844616757e-08,-9.783122893474396e-07,-2.9881679021212988e-06,0.09153949562862469,0.08150075983057696,-6.833507646612938e-08,0.04083141579809512,0.05067944014711675,-1.5372362517814963e-07,-8.627691081113536e-09,0.0850112779038961,-3.9606322369459916e-07,1.4930902669600437e-09,-1.5096489849640557e-07,0.033004564633132775,-3.9859707412335765e-07,0.0556005785495841,-8.670676293494417e-08,-1.4573455102475815e-06,-1.4519167154059077e-07,-1.5813493162553883e-07,-9.134935740420122e-07,-5.663346675469116e-07,1.4631192562572583e-07,-6.722429336481683e-07,0.0999908446615524,-1.0381926545527376e-06,0.09552352063845722,3.861480676067993e-09,-1.1451273048681368e-06,-1.1702348681987011e-06,-2.31597015517315e-07,-1.2166492267500999e-07,-4.220715575881361e-07,0.0316177104755794,-1.2664631518046452e-06,0.09999991702307827,-7.691392342427699e-07,0.007417018428080188,-1.516528793743601e-06,-3.866153861923409e-07,-3.4537548894024197e-07,0.09999977067095638,-1.2276245389064567e-07
13,2021-02-24,AR1 + Baseline,-2.809887259503725e-06,0.027289499918434604,0.09999651988917975,-4.636233597803305e-06,-6.383159303358887e-06,-1.6817487201974477e-06,-1.428066081645943e-06,-6.438538635435633e-06,-1.0152628406934462e-05,0.09152585555797299,0.08148921929585001,-2.3992401869453156e-06,0.036615412929118116,0.05066988681415758,-4.1976525371074924e-06,-2.2645583143416466e-06,0.08499996497545309,-4.87976373166503e-06,-6.410795574050204e-07,-2.736548710821468e-06,0.03299526512234645,-3.5089884337725627e-06,0.055590955686338574,-3.159742282115041e-06,-1.3330139165826337e-05,-1.7565870694419848e-06,-4.337063850534307e-06,-6.573716133652474e-06,-6.417406452093902e-06,-3.6990063678164343e-06,-4.494044392246978e-06,0.09997545979757656,-7.823451879234446e-06,0.09998415397020671,-2.39109954199633e-06,-1.2287359769674151e-05,-8.012163820410195e-06,-5.078427088438693e-06,-4.9087849575682014e-06,-5.16205964294322e-06,0.031607547512036926,-5.668083096084301e-06,0.09999635503027075,-5.126453001955082e-06,0.007438946057522699,-6.974339274754153e-06,-4.596961596921271e-06,-3.804624833980215e-06,0.09999746058262905,-2.651429587482636e-06
13,2021-02-25,AR1 + Baseline,-9.503997347515486e-07,0.07992658703621158,0.09999822628520756,-3.358364129140124e-06,-3.08953866944138e-06,-8.43691960495083e-07,8.330804077132207e-08,-4.072157155322817e-06,-6.9552187858213405e-06,0.09152203305632134,0.0546843393640825,-1.1251318228460058e-06,0.0347632761075953,0.05066182611743347,-1.8756725118614209e-06,-7.278833352679153e-07,0.0849961527676468,-2.6528097986962242e-06,-2.6643499624519645e-07,-1.2849298282896564e-06,0.03298959217881259,-1.7634873125795044e-06,0.06759000717884471,-1.604971230778521e-06,-7.726873652326343e-06,-3.074264983186945e-07,-2.4011632167731996e-06,-4.884691661857201e-06,-3.6899878600712374e-06,-9.333791554737294e-07,-2.9080003242704172e-06,0.09997263383457064,-5.2045258376460425e-06,0.09998896453705727,-3.8421173635931627e-07,-6.85520344097176e-06,-5.4632531747440384e-06,-2.311885653205227e-06,-2.3781150943886438e-06,-3.0840042974440204e-06,-2.659227108061358e-07,-3.4480519464883984e-06,0.09999804411156818,-3.357566533565484e-06,0.0030118125114036035,-4.3923202352453584e-06,-3.0873451132012234e-06,-2.5488177243378234e-06,0.09999336894240829,-7.245175532421911e-07
13,2021-02-26,AR1 + Baseline,-1.0976261212031215e-06,0.07992300734554775,0.09999831185383576,0.027874261603212585,-2.2508087525601472e-06,-1.051935960596449e-06,-7.415378573114112e-07,-3.6966189540730564e-06,-6.111191101819482e-06,0.09151800402534206,0.054679707203220525,-9.268682786507505e-07,0.034757682683211284,0.050656303027049765,-2.0160815067056273e-06,-9.737872384854845e-07,0.08499166537986703,-2.503102360499268e-06,-3.5017696755123696e-07,-1.661580510227843e-06,0.03298454042936869,-1.8165608367337951e-06,0.06941851993650998,-1.6560247188379299e-06,-5.861771402421093e-06,-9.288764852165043e-07,-1.5323599029349528e-06,-4.500486559569278e-06,-3.166720310217606e-06,-8.338408459964731e-07,-2.630030666124137e-06,0.09998109823452628,-4.435277537293226e-06,0.09999172527028444,-9.368419873579531e-07,-4.6604395266368425e-06,-4.581039163673087e-06,-1.885941435931196e-06,-1.5414313659663214e-06,-2.976477387752646e-06,-3.876814484183615e-07,-3.4214032207329535e-06,0.07030667606605744,-3.3394618934801174e-06,0.003005835253280461,-4.676291431546799e-06,-2.7115328098502395e-06,-2.262753460735565e-06,0.09999800286041136,-1.1934316118543383e-06
13,2021-03-01,AR1 + Baseline,-4.877955710609755e-07,0.05502742859502736,0.09999907045197928,0.07972418963148573,-1.549857948406638e-06,-1.1482581078825419e-06,-4.945369176793992e-07,-3.159108636528398e-06,-4.489502015959906e-06,0.09999968357736991,0.05467744820172588,-1.0482433173729995e-06,0.034746572493022494,0.05065159516766248,-6.591625418549796e-07,-8.647480145134223e-07,0.08498965386381677,-2.0963449731007835e-06,-3.250797712372555e-07,-1.2237959680079977e-06,0.03297962134788171,-1.6753221686860529e-06,0.06941575569378333,-1.5412077978976544e-06,-3.905122873971455e-06,-5.713282131019082e-07,-1.4514109074193074e-06,-3.1529996534566232e-06,-2.1547686404564574e-06,-3.5173182551112423e-07,-2.173024276219918e-06,0.09998768871716178,-2.9284049713751358e-06,0.0999940927727342,-9.78517366476725e-07,-2.8130685190044076e-06,-2.9810320375832766e-06,-1.4992198209630846e-06,-1.5186845546317422e-06,-2.0600281423732302e-06,-1.5236312930675946e-07,-2.4980946886976765e-06,0.0016619393630789238,-2.3379338023636097e-06,0.03620864455438439,-3.3482111412373493e-06,-2.266493622581853e-06,-1.8009093319774998e-06,0.09999913974786165,-8.085330226466041e-07
13,2021-03-02,AR1 + Baseline,-2.0092478988609913e-06,0.055019518189887005,0.09999721811238706,0.07987930901894669,-4.110503743127099e-06,-2.621461321221256e-06,-2.039856740042031e-06,-5.0026859370922255e-06,-6.721853450067691e-06,0.0999983510566278,0.05466839259137931,-1.4142186648626407e-06,0.03473769250648473,0.050640919085359073,-3.1796811687713223e-06,-2.1491391736880635e-06,0.08498074585099884,-4.052791695251031e-06,-4.86535695659557e-07,-2.990177345618257e-06,0.032971121228006106,-3.4068383034783427e-06,0.06940655718096908,-2.429632822397039e-06,-9.176904144314308e-06,-2.492700466161547e-06,-2.321020580064851e-06,-4.8560129340180734e-06,-4.6283756929750196e-06,-1.612807230880179e-06,-3.6395673152188902e-06,0.09998647992663838,-5.337476482926338e-06,0.09999201894846993,-2.3260258355310334e-06,-5.560957791840478e-06,-5.178843347482169e-06,-4.355182058386872e-06,-2.2704379355064948e-06,-4.245990864816308e-06,-1.0612339915298234e-06,-4.862197746014462e-06,0.0016554882356430343,-5.0481591196136845e-06,0.036195609037922724,-6.1579139669187716e-06,-3.6263240969428977e-06,-3.72347231828299e-06,0.09999830593356358,-2.5817257314682674e-06
13,2021-03-03,AR1 + Baseline,-1.997399513928643e-06,0.05500991824561032,0.09999678654675515,0.08504618002283332,-3.5798482720116965e-06,-1.515506008015813e-06,-1.300346707348531e-06,-7.004809277222692e-06,-1.6585033747089688e-05,0.09998870752534837,0.05465878303244145,-5.364650840480376e-07,0.034726807595399076,0.05063484756736548,-4.773276424405801e-06,-2.3701749062165952e-06,0.08497047948706198,-5.583143396761733e-06,-1.9405304432490114e-07,-3.0656937580733168e-06,0.032962879965322295,-3.1557712000562905e-06,0.07405971621396931,-3.020889180136436e-06,-1.005385582339142e-05,-1.8518426943327144e-06,-2.1643807483439056e-06,-6.72974316219103e-06,-6.104243024284636e-06,-2.2437556842298883e-06,-4.2034981464682884e-06,0.09998390119890985,-8.227500406961085e-06,0.09998971365029362,-2.3465403121545873e-06,-6.521694187918435e-06,-7.875870441664781e-06,-3.21094797227987e-06,-2.081353818558944e-06,-5.730195930873436e-06,-1.1678802963238202e-06,-7.782588216878793e-06,0.001646493051706875,-5.585036361899029e-06,0.02648482335734959,-8.441982052828409e-06,-4.443751735521787e-06,-4.1422474403518525e-06,0.0999979317795096,-2.3069422644564956e-06
13,2021-03-04,AR1 + Baseline,-4.3475022083686765e-07,0.05501030586263721,0.09999923007604215,0.09398875373503754,-1.1878295213370403e-06,-1.4852299853497617e-07,-9.481779881886664e-08,-3.1874475078581865e-06,-9.433320389074487e-06,0.06046751966778278,0.03802505686782696,1.4286521948115966e-07,0.0347285629468812,0.05063531898046592,-1.3873369656291434e-06,-4.454240286547174e-07,0.10000008677067306,-1.9740760700439607e-06,7.17930320913789e-08,-7.194517133903793e-07,0.03296361357769749,-8.759132468149878e-07,0.07406043561075841,-6.539751585955402e-07,-4.8803750611704255e-06,-2.5209409959707296e-07,-4.970833218548691e-07,-3.1700217707722307e-06,-2.42992389676995e-06,-5.383853182956677e-07,-1.4971115147931029e-06,0.09999089529492065,-3.856932732114246e-06,0.09999484114074338,-3.800874650794222e-07,-3.0050339473062444e-06,-3.889888560898882e-06,-9.205324268173504e-07,-5.035700059757488e-07,-2.2068306678798235e-06,-8.809803224455479e-08,-3.4679947100569623e-06,0.06019844033143129,-2.2293461401030323e-06,8.608966523996784e-08,-4.135889408507107e-06,-1.4696371290013711e-06,-1.319043216342393e-06,0.09999835918061178,-4.4258992549780845e-07
13,2021-03-05,AR1 + Baseline,-1.9425682537398276e-06,0.05500061194192501,0.09999660452133996,0.09397849975424157,-5.0101222912065915e-06,-1.4391600627646978e-06,-1.5870717146794669e-06,-6.522688689931469e-06,-1.7315133563267315e-05,0.06045723509525771,0.03801558001066428,-1.2965411666424146e-06,0.03471963272738835,0.05082319944879862,-3.832215596124364e-06,-1.94877174171174e-06,0.09999777578386199,-4.129153932125357e-06,-2.367229966842171e-07,-2.3291876223848793e-06,0.03295496331035504,-3.282891362987221e-06,0.07405159926764449,-2.68346148436387e-06,-1.1205480250061367e-05,-2.2229200523654103e-06,-2.985821155124441e-06,-6.425610086989128e-06,-5.717238707327796e-06,-2.2959538379577197e-06,-3.910158957274063e-06,0.09998575632006668,-7.5602683526528005e-06,0.09999074504109436,-2.2849578732921473e-06,-9.667977074768942e-06,-8.269203343421963e-06,-4.480091262510495e-06,-3.36736627007645e-06,-5.183458009885472e-06,-9.018609793910302e-07,-6.097204014784393e-06,0.060189470180296814,-5.0194835175920805e-06,-6.911102230426518e-07,-7.642008247262559e-06,-3.691331104632957e-06,-4.029310048160472e-06,0.0999974511221186,-1.8449851713470902e-06
13,2021-03-08,AR1 + Baseline,-7.908989738124573e-07,0.0767430429458068,0.0999984370027092,0.09397625002853771,-2.7434612319271205e-06,-1.1102263595253607e-06,-7.324614608936944e-07,-3.8026591433094145e-06,-1.0786930770095771e-05,0.04302486075585717,0.03801458044760026,-1.1047724297680554e-06,0.030352813658921046,0.05081637856159837,-1.579711727290975e-06,-7.885094514426632e-07,0.09999898303487072,-2.403734706436402e-06,-2.128723002534371e-07,-1.2583895824048246e-06,0.03295100411828309,-2.1580268445824985e-06,0.07404901142227328,-1.5010378480788706e-06,-6.841035943460982e-06,-1.010534035324198e-06,-1.954111122481924e-06,-3.972576721874275e-06,-3.146978777963379e-06,-8.357249727496695e-07,-2.6390559643578966e-06,0.09999031168399312,-4.49656313250742e-06,0.09999333166618742,-9.829888403647854e-07,-5.806906067533632e-06,-5.137610528381802e-06,-2.3230939856786406e-06,-1.949128106793193e-06,-2.8360052767518037e-06,-1.288109913910538e-07,-3.961785705470881e-06,0.06018830984529538,-3.0952922083219677e-06,-3.721997264491878e-07,-4.653176495201256e-06,-2.589587441256302e-06,-2.31570762992988e-06,0.09999531489863443,-5.95390241417537e-07
13,2021-03-09,AR1 + Baseline,-4.236938867660434e-07,0.07674238117814627,0.09999953980145347,0.09397519023636776,-1.3613589914448014e-06,-4.3756401953219877e-07,-1.897923026966616e-07,-2.584312107484562e-06,-6.892653399410987e-06,0.0910315567753802,0.038014169435613386,-4.5350273784299637e-07,0.030348195071115563,0.05311479327084009,0.006537981001452287,-4.949633266214513e-07,0.08605271447763083,-1.3058279079733905e-06,-9.588755181690445e-08,-5.301643626581282e-07,0.04612199762012572,0.027240692192253217,0.07404881595413386,-6.218569608687752e-07,-3.988722422441187e-06,-3.115161624784489e-07,-8.527267213447843e-07,-2.5294735556274638e-06,-1.6791142155310303e-06,-3.01865292312583e-07,-1.4723842675288745e-06,0.09999362164051759,-2.6923478009725368e-06,0.09999617005035867,-3.4373828152747155e-07,-3.3662118732525173e-06,-3.1731214169370085e-06,-1.1035852865865187e-06,-1.0412502279840194e-06,-1.652512666072527e-06,0.01664500307246571,-2.309889141543955e-06,0.06018700402974949,-1.649529416537044e-06,-2.3673364035844266e-09,-2.985076497394808e-06,-1.2941781624566768e-06,-1.143227470407818e-06,-2.708816888042239e-07,-2.6476013799929714e-07
