seed,date,strategy,cost_coeff
17,2020-03-20,simple,0.010698110188238725
17,2020-03-23,simple,0.009903490726764975
17,2020-03-24,simple,0.012693467609224492
17,2020-03-25,simple,0.01134994773858567
17,2020-03-26,simple,0.011208838119946059
17,2020-03-27,simple,0.010657751900215057
17,2020-03-30,simple,0.0096643531755037
17,2020-03-31,simple,0.008843267381694709
17,2020-04-01,simple,0.00904252110315633
17,2020-04-02,simple,0.008497935959347743
17,2020-04-03,simple,0.008125975357521603
17,2020-04-06,simple,0.008650449429915223
17,2020-04-07,simple,0.008323995013228828
17,2020-04-08,simple,0.008178387552933878
17,2020-04-09,simple,0.008074641589187736
17,2020-04-13,simple,0.007831807716640089
17,2020-04-14,simple,0.007614666253338335
17,2020-04-15,simple,0.007603981366106732
17,2020-04-16,simple,0.00741759426520348
17,2020-04-17,simple,0.007353181940680093
17,2020-04-20,simple,0.007163744826820535
17,2020-04-21,simple,0.006854757628486569
17,2020-04-22,simple,0.006563836189123417
17,2020-04-23,simple,0.005836224755332694
17,2020-04-24,simple,0.005624870447344511
17,2020-04-27,simple,0.00538010213703505
17,2020-04-28,simple,0.005150845422169375
17,2020-04-29,simple,0.00540008508855388
17,2020-04-30,simple,0.005502467997040714
17,2020-05-01,simple,0.005260651564019698
17,2020-05-04,simple,0.005199420662283681
17,2020-05-05,simple,0.005144932754069853
17,2020-05-06,simple,0.0046654870539290195
17,2020-05-07,simple,0.0045838733249402115
17,2020-05-08,simple,0.004553359561529454
17,2020-05-11,simple,0.00444447487611338
17,2020-05-12,simple,0.004471200206206403
17,2020-05-13,simple,0.004502676278570451
17,2020-05-14,simple,0.004236618115971341
17,2020-05-15,simple,0.004213822444525716
17,2020-05-18,simple,0.0044014094899897105
17,2020-05-19,simple,0.00441456797100874
17,2020-05-20,simple,0.004372799885881199
17,2020-05-21,simple,0.004340879704042491
17,2020-05-22,simple,0.004261337123922266
17,2020-05-26,simple,0.004423426936626051
17,2020-05-27,simple,0.004371693879337915
