seed,strategy,final_equity_gross,final_equity_net,sharpe_gross,sharpe_net,max_dd_gross,max_dd_net,avg_turnover,avg_max_weight,has_nan_weights
8,Simple + Baseline,2.90506854125605,2.7335116964965214,1.1386411939179937,1.08066617850974,-0.2568759101736242,-0.26617479690556145,0.11838984484226843,0.10000001757671748,False
8,AR1 + Baseline,3.453310528583516,3.359638325342428,1.265167921565335,1.2401914202082098,-0.3095894899173418,-0.31623782092465835,0.053663377374667455,0.09984320397106844,False
8,Simple + Advanced,2.9689719472602305,2.7962992269380975,1.164627645465916,1.1072104122321837,-0.26015102841712456,-0.2692888103233487,0.11655400166917392,0.099995878462097,False
8,AR1 + Advanced,3.565103303919773,3.4678084214686744,1.3079336353673812,1.282531545598379,-0.2978696459545096,-0.30192780097911,0.054027276236439346,0.09983939026113597,False
9,Simple + Baseline,2.3053475541186423,2.167714068727969,0.8557392559794408,0.8030206321258818,-0.5425553993889242,-0.5560106127354458,0.11974197148576408,0.1000002686504942,False
9,AR1 + Baseline,2.1748665418267548,2.1171542606334492,0.8346033009399823,0.8104773762278863,-0.47448816173487174,-0.4792136947964597,0.05247489951308343,0.09984348081586453,False
9,Simple + Advanced,2.302941114774911,2.1655848400414075,0.8611707249720835,0.8079166311137573,-0.5320396218015725,-0.5455209032027221,0.1196193898955307,0.09999639932547089,False
9,AR1 + Advanced,2.417513840146967,2.35506781182659,0.9407718875184188,0.9169175429584011,-0.44231691422301067,-0.44733325166356197,0.05108189356054331,0.09983868553839191,False
10,Simple + Baseline,2.192243526639346,2.0627479593891103,0.8628825241788626,0.8059288803503454,-0.20409327919655806,-0.20642636794431357,0.11848868827541961,0.100000207766375,False
10,AR1 + Baseline,3.136445299210529,3.0425386848247453,1.1705495643729407,1.1430283355965303,-0.3220584442857932,-0.3262022551492254,0.059302164662524054,0.09984338298481092,False
10,Simple + Advanced,2.2518524233998893,2.121582956444788,0.8962191817657666,0.8397586960319117,-0.20125309561782845,-0.21032021748059193,0.11601455627487132,0.09999634037856205,False
10,AR1 + Advanced,3.025402522797939,2.9360960772334646,1.1588094521743404,1.1310398355667233,-0.30328892028705046,-0.30750332556232807,0.05845884823155963,0.09983910537693348,False
11,Simple + Baseline,2.4487295061253387,2.3065071936410493,1.0293949975245509,0.9683721762881936,-0.34857142673019903,-0.3660189295405547,0.11672050243857979,0.10000005078901288,False
11,AR1 + Baseline,3.1454296973988223,3.0751056720392507,1.225410310877303,1.2038335381296867,-0.18582859730038193,-0.19123564994866027,0.04423132923795562,0.09984266074474743,False
11,Simple + Advanced,2.3521927799249154,2.2150716597673457,0.9950563602024173,0.9333059682133145,-0.3646046531675359,-0.3795047787673691,0.11717344392228601,0.09999564872676985,False
11,AR1 + Advanced,3.303753397843223,3.2280813943821007,1.2934168906007126,1.2708475671024866,-0.1753048395999739,-0.17824877052596777,0.04532448532233092,0.09983794661611338,False
12,Simple + Baseline,2.379874662658107,2.2459994846672373,0.921318694420854,0.8684692324339581,-0.340599429685557,-0.35194789127879245,0.11231668212258189,0.10000005458311764,False
12,AR1 + Baseline,1.7152299402200542,1.6777559548612648,0.6445481642578709,0.623368774613341,-0.4369507666913386,-0.44167654942663537,0.042914618171845755,0.09984324616247514,False
12,Simple + Advanced,2.4011606008985535,2.265903961853094,0.929559085396689,0.8766084570208339,-0.3383237531345967,-0.347605946357468,0.11246990169240607,0.09999596056818752,False
12,AR1 + Advanced,1.798645760490181,1.7586445003464026,0.6935263029871344,0.6718073505606077,-0.405120932097627,-0.40884905115315817,0.04372007533007319,0.09983851947523206,False
13,Simple + Baseline,2.39442102387574,2.2570276876887343,0.9560096937022928,0.8998144694169766,-0.2395946529252545,-0.2413490214275309,0.11472847041833978,0.10000020959939707,False
13,AR1 + Baseline,2.5886991096842147,2.524051091355027,1.0181796097570157,0.9946952502666911,-0.2326952562006087,-0.2374587912024988,0.049240594567201236,0.09984335893206661,False
13,Simple + Advanced,2.394067093826018,2.255707766508576,0.9619399368436785,0.9048592025072784,-0.2295266911438434,-0.2313144580252673,0.11559603132672619,0.09999643618550362,False
13,AR1 + Advanced,2.541085677438188,2.476698050546996,1.011417783262914,0.9872152490858298,-0.22962478816738185,-0.23429133806479696,0.04994687068491448,0.09983756229094277,False
14,Simple + Baseline,2.5603763114975626,2.4078036217387533,1.0212029475640507,0.9626622133409675,-0.41921250000232113,-0.4334036488096369,0.11933022733721667,0.09999991329346646,False
14,AR1 + Baseline,3.104822975219661,3.0283961707858897,1.229174022568871,1.205002399907158,-0.22979074059361537,-0.23417809039562298,0.04852856614484176,0.09984363842436599,False
14,Simple + Advanced,2.5628207927950823,2.4073864122570434,1.0313772953367062,0.9710719880651635,-0.4146717991744113,-0.42833216251429485,0.12154979360161298,0.0999964537536055,False
14,AR1 + Advanced,3.0492755949068244,2.9725803528568546,1.226023142361618,1.2009445110440693,-0.2221171392012833,-0.22678729619157945,0.049598706506228024,0.09983841946323198,False
15,Simple + Baseline,2.1841357560526675,2.0541604805870044,0.856979849555993,0.7997591962654449,-0.2340213479438893,-0.23723818277076247,0.11918214506845849,0.10000017834471926,False
15,AR1 + Baseline,1.9192761568218588,1.8719608369152065,0.7288255632579013,0.7060957868540445,-0.30623367815843616,-0.31019718937900354,0.048630590527006176,0.09984350916714971,False
15,Simple + Advanced,2.160693768168324,2.033285899484236,0.8577135703146502,0.8000460968546522,-0.23655432425390843,-0.24280388855270751,0.1181268764290357,0.09999633134998041,False
15,AR1 + Advanced,1.9412516565376507,1.8925425983873205,0.7478049131180122,0.7242794665128159,-0.3111202190489466,-0.3152015150615335,0.049552833670432096,0.09983849012679351,False
16,Simple + Baseline,2.1127897642967817,1.9909852577944964,0.8059774495563474,0.7524864499741559,-0.3509903984818823,-0.3622718579830937,0.11551958001865249,0.10000004946537194,False
16,AR1 + Baseline,2.378696749175942,2.3118774915124924,0.8781076444897168,0.8539146239122772,-0.24432909369322908,-0.24984758266930363,0.055564699808248214,0.09984365543142916,False
16,Simple + Advanced,2.1458181275175208,2.0213471277750723,0.8390302235862219,0.7834423723182116,-0.3149169350423586,-0.3266312541589269,0.11630436360307414,0.09999566647187208,False
16,AR1 + Advanced,2.496355911286679,2.4248937081954294,0.9399173636511526,0.9145077889479278,-0.23809201919509848,-0.24360417970947124,0.05666865280394517,0.09983932091381564,False
