seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
12,False,False,False,False,0.09999992860943224,0.09982222252533242,0.09999410250387761,0.09981585232745609,0.14148850000229815,0.06603294838052079,0.14031742185280074,0.06662110435883425
