seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover
12,2020-03-19,Simple + Baseline,1.009495560729317,1.008695560474295,0.009495560729317112,0.008695560474295089,1.600000510044047
12,2020-03-20,Simple + Baseline,1.0128149574051086,1.0115079771726057,0.0032881736234615586,0.002788171980243635,1.0000032864358475
12,2020-03-23,Simple + Baseline,0.9927502444869968,0.9911783184418683,-0.019810837874589506,-0.020098367180023037,0.5750586108670589
12,2020-03-24,Simple + Baseline,1.084529243445544,1.0827190693606805,0.09244923329731738,0.0923554815673472,0.18750345994037085
12,2020-03-25,Simple + Baseline,1.0711619349366526,1.0690805316896623,-0.012325447736589857,-0.012596561801642108,0.5422281301045038
12,2020-03-26,Simple + Baseline,1.0916088071176628,1.089379287581019,0.019088497746346245,0.0189871158342721,0.20276382414828586
12,2020-03-27,Simple + Baseline,1.0321865554564327,1.029806608158815,-0.054435482082754054,-0.054684975289447636,0.4989864133871688
12,2020-03-30,Simple + Baseline,1.0462386240974362,1.04372093301023,0.01361388458968035,0.01351159017739475,0.20458882457119795
12,2020-03-31,Simple + Baseline,1.0487416963706702,1.046079504395404,0.0023924487354815196,0.0022597720430611494,0.2653533848407404
12,2020-04-01,Simple + Baseline,0.9982179969269983,0.9956183569049916,-0.048175541812170514,-0.04823834830754777,0.12561299075451213
12,2020-04-02,Simple + Baseline,1.0433929221416884,1.0406305284615538,0.045255570780892186,0.04521026680995355,0.09060794187727689
12,2020-04-03,Simple + Baseline,1.0503825661433437,1.047512255717301,0.0066989566953436315,0.006613036104102269,0.17184118248272393
12,2020-04-06,Simple + Baseline,1.0741545949715394,1.0710368601105633,0.022631781595041974,0.022457593469542094,0.34837625099975816
12,2020-04-07,Simple + Baseline,1.066729950009138,1.0634416199378471,-0.0069120822991014024,-0.00709148345457709,0.3588023109513762
12,2020-04-08,Simple + Baseline,1.1025334591457672,1.0990283474757137,0.03356379853806707,0.03346373404112822,0.20012899387769284
12,2020-04-09,Simple + Baseline,1.1014512464958113,1.0979033286703077,-0.0009815689863909645,-0.0010236485783009536,0.08415918381997826
12,2020-04-13,Simple + Baseline,1.1171343298750587,1.1134906874848485,0.014238563376401727,0.014197387335931287,0.08235208094088114
12,2020-04-14,Simple + Baseline,1.1379879640225894,1.1342100653101987,0.018667078425441366,0.018607589680117678,0.11897749064737834
