seed,date,strategy,NASDAQ:DGII,NASDAQ:EXPO,NASDAQ:ANAB,NYSE:TPX,NYSE:ASGN,NYSE:FIX,NASDAQ:ONEW,NYSE:PAGS,NYSE:TPR,NYSE:KEX,NYSE:WGO,NYSE:FHN,NASDAQ:HEES,NASDAQ:KIDS,NASDAQ:CRDF,NASDAQ:FIVN,NASDAQ:RYTM,NASDAQ:NTNX,NASDAQ:TRUP,NASDAQ:FBMS,NYSE:DE,NASDAQ:SDGR,NYSE:GMS,NYSE:INSW,NASDAQ:SHYF,NYSE:STC,NASDAQ:ORLY,NASDAQ:ALGN,NYSE:BCC,NASDAQ:MRNA,NASDAQ:LKFN,NASDAQ:TBBK,NASDAQ:ICUI,NYSE:CMP,NYSE:EGO,NYSE:ETRN,NASDAQ:PLMR,NYSE:HLIO,NYSE:ALLY,NASDAQ:FCFS,NASDAQ:RVMD,NASDAQ:TER,NASDAQ:KALU,NASDAQ:FARO,NYSE:MOH,NYSE:GKOS,NASDAQ:CAPR,NYSE:DUK,NASDAQ:BBSI,NASDAQ:PNTG
23,2023-08-03,AR1 + Baseline,0.10000034114657738,9.887680363732614e-08,8.737988401760348e-08,0.09107047785714346,6.037521847339183e-08,0.10000005302774738,7.015250654923301e-08,6.910719374972976e-08,7.190904355487069e-08,3.775888783560195e-08,9.322512766990052e-08,1.0805048768113049e-07,0.03563919830089175,1.1041140336500675e-07,5.408964958489045e-08,8.248366426978333e-08,5.2251548704840036e-08,0.10000006437155373,5.947522023974358e-08,1.1755272265765716e-07,6.057336292742377e-08,1.1228744521112461e-07,7.899953258346585e-08,0.10000006984749218,8.850742646048886e-08,9.642894571219586e-08,0.10000005324598135,8.570824995954492e-08,8.140560914853449e-08,8.998319691293033e-08,1.3335589627816304e-07,0.0114922296166505,1.053284803948575e-07,7.679414610961426e-08,0.10000006320788864,0.03373964834058197,9.829214996995831e-08,8.84519294578859e-08,8.742911200487755e-08,0.1000006777067305,0.004763539671112657,8.947283004714758e-08,9.221327552437945e-08,6.9544021723312e-08,0.023290549006900235,0.09999996815046355,9.238863925631861e-08,9.862475025289168e-08,8.427243260344764e-08,8.018545077806358e-08
23,2023-08-04,AR1 + Baseline,0.09999132060022752,-6.479915775176669e-06,-2.126867615001183e-06,0.09105952137669783,-1.1686342771133957e-05,0.0999933624159897,-4.9258587001716015e-06,-1.9462403610604073e-06,-5.830450439374939e-06,-6.997624050242338e-06,-4.653909068013246e-06,-3.979938871268544e-06,0.03562875545910173,-3.961043641225269e-06,-8.819776001337132e-07,-3.715253983934366e-06,-5.772739516363644e-07,0.09999643981957516,-1.2965134962278966e-06,-6.445247301249961e-06,-6.861734796013845e-06,-1.418990579965713e-06,-5.5174853724257035e-06,0.09999478649472052,-3.0753761623472576e-06,-5.598775148909397e-06,0.0999926140847922,-2.987743196813517e-06,-5.4216543976138115e-06,-4.263591614392274e-06,-1.4711570042750318e-05,0.011481931388712185,-4.667356752341115e-06,-3.5169970001479166e-06,0.09999603889171357,0.033729560465159174,-3.4699302041657515e-06,-4.470785909143051e-06,-3.540463484643505e-06,0.09999334517584837,0.0050315782274340725,-5.0346758914612596e-06,-3.5283350555502093e-06,-1.794074695995129e-06,0.023279059842179328,0.0999957089419582,-3.0363782570208794e-06,-6.491398574017429e-06,-6.5522018376533795e-06,-2.469270989137694e-06
23,2023-08-07,AR1 + Baseline,0.09569286285769382,-6.036395382389261e-06,-1.8329571407099943e-06,0.09105534166613242,-7.333804156966614e-06,0.09999376766858639,-2.086319393168256e-06,-6.989541190698786e-07,-5.133339918334544e-06,-6.1940580913598664e-06,-3.827404685562074e-06,-2.913493634264178e-06,0.03990533875220589,-3.0590363875784932e-06,-5.145344284960819e-07,-1.8231542736077775e-06,-1.601868945147314e-07,0.09999694707946838,-7.864707529771788e-07,-6.0345638670657815e-06,-6.098334965826548e-06,-5.569133797038053e-07,-4.4704535271051146e-06,0.0999958745224656,-1.1594756867409187e-06,-4.85689447109223e-06,0.09999280997093422,-2.079468506029493e-06,-4.50846305472007e-06,-2.0607177850206812e-06,-9.966989065005228e-06,0.011478594059522368,-4.808938240022732e-06,-2.6477197036065227e-06,0.09999688332351248,0.03372551574695792,-2.9657393260252314e-06,-3.4161007598731297e-06,-2.4005965474922344e-06,0.09999315637212286,0.005027328752531957,-3.782781055124761e-06,-2.402201578882811e-06,-1.0613984285751876e-06,0.023273570686131572,0.09999601408987537,-2.405243234609889e-06,-6.1396754424669815e-06,-6.022887094588512e-06,-1.721287465120417e-06
23,2023-08-08,AR1 + Baseline,0.09568445782036494,-9.989855209416454e-06,-2.642468941781793e-06,0.09104430331801502,-1.0795229979807434e-05,0.0999896387692119,-4.522603860543018e-06,-1.993649812886267e-06,-8.639701789903678e-06,-1.0819515982274188e-05,-6.377989212241418e-06,-4.964814058285683e-06,0.039894979798928115,-4.926491757917816e-06,-6.172286658795666e-08,-1.3452001920787128e-06,-6.877153251783228e-07,0.09999517486766699,-1.3861312215804283e-06,-9.909784457281786e-06,-1.0594240718704488e-05,-1.4974963962530146e-06,-7.824873655614434e-06,0.09999261671106842,-2.8172557043653447e-06,-8.01801267299706e-06,0.09998819141299051,-3.6770630049867192e-06,-7.93927286511978e-06,-2.826025432851801e-06,-1.426332728602822e-05,0.011467962286995797,-7.18914863324653e-06,-4.511334747621105e-06,0.09999468958437077,0.03371529369689551,-4.585351088066848e-06,-5.519004975352904e-06,-4.255943681683318e-06,0.0999887560384085,0.005190832146785504,-6.818628461445776e-06,-4.172881303995088e-06,-1.9007823670345517e-06,0.023262211710498505,0.09999383935776626,-2.799105451650517e-06,-9.70649830896224e-06,-9.926876394789047e-06,-2.950677008247271e-06
23,2023-08-09,AR1 + Baseline,-9.32713352054688e-06,-1.3651718085621688e-05,-3.6083699615678274e-06,0.09103072757336995,-1.3514746841363414e-05,0.0999860218167454,-5.7688941527195036e-06,-2.809697113479098e-06,-1.1946328273742371e-05,-1.4997827831981825e-05,-8.739587322809806e-06,-7.995662111099362e-06,0.03988288549057204,-6.679174872868681e-06,-6.576000684422125e-07,-1.360729981672315e-06,-9.493995987984598e-07,0.0999936276966625,-1.500543651424751e-06,-1.3627689406527874e-05,-1.499483731074068e-05,-2.3852749239315385e-06,-1.0887285641322037e-05,0.09999011133931554,-3.2411991044295204e-06,-1.0983784913834749e-05,0.09998360567740888,-4.919947896130102e-06,-1.1329526440742427e-05,-4.392986836665263e-06,-1.7169690282096664e-05,0.09999193354439302,-8.999229046407176e-06,-6.764160342947894e-06,0.09999277958784872,0.033702486610716356,-5.928482311699331e-06,-7.233481375212664e-06,-5.564297753548013e-06,0.09998448042035876,0.012514809861142057,-9.419845014060373e-06,-7.01558659053914e-06,-2.35109993624476e-06,0.02324821680330601,0.09998351500647343,-3.657396557251844e-06,-1.3214126135586767e-05,-1.3787128886905004e-05,-3.7135462353043485e-06
23,2023-08-10,AR1 + Baseline,-4.645185281125955e-06,-9.115211440270977e-06,-1.7851687087807144e-06,0.0910240148646996,-7.671029224308388e-06,0.09998890053207711,-2.500963333642496e-06,-1.4344788351861696e-06,0.09999181152006326,-1.0607038988983408e-05,-6.597680318497479e-06,-3.838872470132384e-06,-6.232015172080084e-06,-3.3611530963921862e-06,2.3041491242224857e-09,1.4056633462473522e-06,-2.2301273595205982e-07,0.0999962127841678,-1.4332333321550946e-07,-9.12114986406633e-06,-1.1337826870698922e-05,-9.238515699856103e-07,-8.841020567963464e-06,0.09999271136810771,-1.3938401085590105e-06,-6.645547207000035e-06,0.09998850417308129,-3.0273186814304805e-06,-9.23341086578533e-06,-8.13277779607127e-07,-9.889957356407514e-06,0.09999383915170541,-3.457728464034388e-06,-6.132512056058971e-06,0.09999472326602506,0.012112280612715286,-2.081109397775597e-06,-4.2107649977446245e-06,-3.104613092394485e-06,0.09998112567759468,0.012508767325364725,-7.0590552845591975e-06,-3.875775208907288e-06,-1.7109698035950426e-06,0.020457293132826994,0.06414045985367109,-1.2410767596930823e-06,-7.443817193720589e-06,-1.0114011208938237e-05,-2.226748465561286e-06
23,2023-08-11,AR1 + Baseline,-4.297105751760999e-06,-8.354770737908923e-06,-2.095487555451314e-06,0.09101879939835826,-6.246840257747688e-06,0.09999071388360158,-2.4721646338163133e-06,-1.495184059815177e-06,0.09999308832053336,-9.376575716464454e-06,-5.5053019059376105e-06,-2.9728887037639997e-06,-4.978551041342821e-06,-3.5138083347519206e-06,-5.264451455903344e-07,-1.4414516526393784e-06,-6.724295528485276e-07,0.09999678400726568,-6.840419972937275e-07,-8.309078968771268e-06,-1.006064303824774e-05,-1.3726788642620826e-06,-7.370500058714678e-06,0.09999422308886774,-1.4518384852252654e-06,-6.207149630579001e-06,0.09998967438822713,-2.630822356634901e-06,-7.795270140322491e-06,-2.3089018013653906e-06,-8.081677875440538e-06,0.09999553229007925,-3.543744708665456e-06,-4.821096966339499e-06,0.0999958343291298,0.012107665291507036,-2.5228175067351954e-06,-3.95194189450339e-06,-2.820865458262868e-06,0.09998549083773567,0.012503873260865795,-6.010551495092285e-06,-3.1337260533243633e-06,-1.1730219050021758e-06,0.020451725546404537,0.06413531953507053,-1.8785124594996381e-06,-7.3317588945479626e-06,-9.176170318405433e-06,-2.0945469874644526e-06
23,2023-08-14,AR1 + Baseline,-4.0495055947332795e-06,-7.667891758408664e-06,-2.0667232786040874e-06,0.0910136893772336,-5.295896700269878e-06,0.09999186109544093,-2.3474377839205458e-06,-1.4138273557423373e-06,0.09999402664429849,-8.559788605276145e-06,-4.840575110693845e-06,-2.5477195152574577e-06,-4.287138656497884e-06,-3.3893848091943377e-06,-5.566891397962441e-07,-1.2111986377112489e-06,-7.895167821975356e-07,0.09999712809449382,-4.5971448213342954e-07,-7.70794304605562e-06,-9.178936968521915e-06,-1.3690529470596483e-06,-6.4155996431213575e-06,0.09999494948184404,-1.438899252907572e-06,-5.847651403820842e-06,0.09999050469582318,-2.4030385828850343e-06,-4.91454920173296e-06,-1.9841359979797162e-06,-7.000724376975097e-06,0.0999962597681281,-3.535842027134819e-06,-4.13940205232735e-06,0.09999636594749411,0.012103563288424797,-2.625212411474629e-06,-3.75983738077261e-06,-2.742019970844861e-06,0.09998821621527103,0.01249941707918069,-5.229279860708202e-06,-2.7932264080026308e-06,-9.887342105888382e-07,0.020446416729752972,0.06413065701000621,-2.0044563510243393e-06,-7.156322588438811e-06,-8.39707930503119e-06,-1.8983001793103122e-06
23,2023-08-15,AR1 + Baseline,-4.536351186269969e-06,-8.238520592540625e-06,-2.843025232473023e-06,0.09100772132776096,-5.572776835831858e-06,0.09999163487292956,-3.1465535450384994e-06,-1.5134207555804994e-06,0.09999456033830897,-8.951948333491123e-06,-4.705076454249677e-06,-3.409757233806393e-06,-4.101494728946438e-06,-3.6020331986016063e-06,-4.5425069723220193e-07,-2.1506265817155565e-06,-7.514107056902124e-07,0.09999604812214176,-2.3003295882482082e-07,-8.212864329840563e-06,-9.74726413174415e-06,-1.6614043843383472e-06,-6.4597636041988605e-06,0.09999424061403951,-1.696935899046798e-06,-6.75052121726372e-06,0.09998929117873187,-2.6997217594554407e-06,-6.116213925722706e-06,-2.8290078680633616e-06,-9.096644951112763e-06,0.09999588194577788,-6.071218205584178e-06,5.01548316130208e-05,0.09999617451142992,0.012098018006546479,-3.1893785424008793e-06,-4.7069781087141544e-06,-2.538971264465798e-06,0.09998845727554725,0.012494059194539737,-5.6455498425114315e-06,-2.1832999579915576e-06,-9.054819080148675e-07,0.020437527825689458,0.06412305819878379,-2.579037347994227e-06,-8.530468124661476e-06,-8.970640264713913e-06,-1.961937285569072e-06
23,2023-08-16,AR1 + Baseline,-1.7438028354166154e-06,-4.241256029289946e-06,-7.300319321902813e-07,0.09100856092885101,-2.4919142891044183e-06,0.0999925167258884,-9.149074622334179e-07,-2.001490405969291e-07,0.09999542449931109,-4.683923798565844e-06,-1.8916032310144608e-06,-1.0230285834245757e-06,-1.4577820246784123e-06,-1.2281282767286286e-06,4.7573492132376086e-08,-4.169743963227426e-07,1.8245710442197192e-07,0.09999884608203037,1.398338286177011e-07,-4.211330298614088e-06,-5.1598202057078075e-06,-2.3686486282247307e-07,-2.928757942322151e-06,0.09999773909606924,-2.8971987681375446e-07,-3.1682062126572778e-06,0.09999019623968737,-6.666534376290974e-07,1.091299805350095e-06,-7.491191741956619e-07,-4.622172712320674e-06,0.09999865577828485,-2.5460608678703082e-06,5.098783049330023e-05,0.09999694524950473,0.011984300554459856,-9.301277736790411e-07,-1.9303253537900597e-06,-6.776204423717856e-07,0.09998940824283649,0.012494792807472968,-2.4193655229113653e-06,-5.340505723995099e-07,-1.1103539382210747e-08,0.020438479538205157,0.06412388631226808,-6.082066480224885e-07,-4.419757529967074e-06,-4.6958445254316485e-06,-3.7929971229542665e-07
23,2023-08-17,AR1 + Baseline,-7.544338626622032e-07,-2.3679948175466973e-06,-2.0605125602898915e-07,0.09100874573051076,-1.2495788886475598e-06,0.09999271165200259,-3.016007736060885e-07,-1.3344853831433711e-08,0.09957389838726302,-2.6309231982211054e-06,-8.522345400975872e-07,-3.475681932972875e-07,-5.790920735067791e-07,-4.786674935957916e-07,3.1654222701790214e-08,-8.58303567090814e-08,0.036033383537454805,0.09999964187983279,4.008492363634706e-08,-2.3373512316282076e-06,-2.909234705189613e-06,-2.3107757495570615e-08,-1.439748701897434e-06,0.09999904702814388,-4.3068231168505727e-08,-1.6353087241863055e-06,0.09999436919251621,-1.7921022383703745e-07,6.832272705906873e-07,-2.2779988639924157e-07,-2.5338648936829767e-06,0.09999953223418202,-1.1746928673445908e-06,7.965155762631108e-08,0.09999711224054117,0.011984456528834416,-3.0469175630246813e-07,-8.950834322403739e-07,-2.142259276525342e-07,0.09998960699100326,0.012494941687957404,-1.1390015556088994e-06,-1.5343829702245124e-07,3.871531955584369e-08,0.02043868205287136,0.028523413104968344,-1.5802417404757708e-07,-2.473644414277447e-06,-2.6362291942993403e-06,-7.195417917805666e-08
23,2023-08-18,AR1 + Baseline,-7.522874011487232e-07,-1.9065514537985105e-06,-4.729530147097421e-07,0.09100769731781388,-1.2108681311151093e-06,0.09999529990743548,-5.119991414682674e-07,-1.6848655225103582e-07,0.0995730725772807,-2.2708121388406545e-06,-9.207645983143015e-07,-2.9790840067009297e-07,-5.877169166757034e-07,-6.13285623409992e-07,-2.4875428709368914e-07,-2.078265142286452e-07,0.03603237866038262,0.09999941332405132,-7.741310752556257e-08,-1.9835330203420553e-06,-2.4116367992297692e-06,-2.981654749598874e-07,-1.3496139964546463e-06,0.09999908774710205,-9.881408088506236e-08,-1.4364923987278155e-06,0.0999958239367171,-5.053504797772317e-07,-3.8341095605826193e-07,-3.228213236419373e-07,-1.8657926929416912e-06,0.0999992388717725,-8.44682310630519e-07,-3.8802746074937377e-07,0.09999839232876113,0.011983682823285161,-5.011030029165851e-07,-8.140141419512441e-07,-4.783448759371993e-07,0.09999317908505581,0.012493410880118853,-1.0574817877426153e-06,-3.4703520692618065e-07,3.006759134054836e-08,0.02043762059897703,0.028522399050474382,-7.058378835027546e-07,-2.06432949060174e-06,-2.313196077122862e-06,-2.9756961809493246e-07
