seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
8,False,False,False,False,0.100000113988791,0.0998235650396107,0.09999445457578358,0.09981664064217624,0.1493372228042337,0.06951440682500643,0.14776818918080944,0.07123467073187978
