date,seed,strategy,asset,target_weight
2020-03-25,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.09999999443442169
2020-03-26,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-03-27,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-03-30,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-03-31,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-01,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-02,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-03,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,2.61405414905277e-08
2020-04-06,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,8.117107551474213e-08
2020-04-07,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-08,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,2.1645866533027987e-07
2020-04-09,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-13,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,1.6540453623752916e-09
2020-04-14,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-15,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-16,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-17,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,9.245439043837869e-07
2020-04-20,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-21,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,4.913053001061976e-07
2020-04-22,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-23,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-24,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,1.7571389443115038e-07
2020-04-27,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
2020-04-28,2,Simple alpha + Enhanced + Two-Step,NASDAQ:EXPE,0.0
