seed,date,strategy,NYSE:WTRG,NYSE:SHAK,NYSE:PNR,NASDAQ:TCMD,NYSE:HRTG,NASDAQ:FAST,NASDAQ:NBIX,NYSE:INSW,NYSE:LUV,NASDAQ:MERC,NASDAQ:AAOI,NASDAQ:SAGE,NYSE:CLH,NASDAQ:CRDF,NASDAQ:SDGR,NASDAQ:MAT,NYSE:FDP,NASDAQ:VRA,NASDAQ:NTNX,NYSE:BBDC,NYSE:LXU,NASDAQ:TRS,NYSE:NOV,NYSE:FL,NYSE:TDG,NYSE:OMF,NYSE:FHN,NYSE:MXL,NYSE:SEM,NYSE:RDN,NYSE:SBOW,NASDAQ:KIDS,NYSE:FNV,NYSE:CE,NYSE:TPR,NASDAQ:NTAP,NASDAQ:PEP,NASDAQ:NFLX,NASDAQ:RDNT,NASDAQ:SPT,NASDAQ:EBAY,NASDAQ:QRVO,NYSE:PBI,NYSE:TMHC,NASDAQ:LIVN,NASDAQ:TCBI,NASDAQ:KALU,NYSE:GNW,NYSE:FDX,NASDAQ:POOL
21,2020-03-20,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999617771054,0.0,0.09999996177726973,0.0,0.09999996177704017,0.0,0.09999996176339254,0.0999999617762829,0.09999888490596719,0.0,0.0,0.0,0.09999996177711198,0.09999996177505588,0.0,0.0,0.0,0.0,0.0,0.09999996166668187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999996177707517,0.0,0.0,1.459227017114135e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-03-23,simple,0.0,0.0,3.26026507180306e-08,0.0,0.0999999498187087,0.0,3.65773467140401e-08,0.0,0.09999995317486615,1.617336474578666e-08,0.09999995843758057,0.0,0.09999998734398198,3.838286579338846e-08,0.09999953349252615,0.0,0.0,0.0,0.0999999504032627,4.116891531569286e-08,0.09999996226025674,0.0,2.663278922112364e-08,1.350341534202799e-08,6.23241150034748e-09,0.09999998707588503,1.4472828394212755e-08,1.4184467074495497e-08,0.0,1.923988488115597e-08,3.6415642159402862e-09,2.796774296225367e-08,0.0,1.8183492658272402e-08,2.010818050591377e-08,0.0,0.0,0.09999995404123893,0.099999962636702,3.2302766912810396e-08,0.0,1.1462433386494336e-09,4.04772921454361e-07,1.4051487541320306e-08,6.94955895251354e-10,1.5216585322528927e-08,0.0,0.0,4.058110667085168e-09,0.0
21,2020-03-24,simple,0.0,0.0,0.0,0.09999702989292279,0.0,0.0,0.0,0.0,0.09999573710641514,0.0,0.09999605283680642,0.0,0.09999691852903522,0.0,0.09999486832549918,0.0,0.0,0.0,0.09999633923781487,0.0,0.0999949211046968,0.0,0.0,0.0,0.0,0.09999685910316423,0.0,0.0,0.0,2.2568738888360445e-07,0.0,0.0,0.0,0.0,3.6736127819486645e-07,0.0,0.0,0.09999473223604571,0.09999464192966706,0.0,0.0,0.0,1.098767743875049e-07,4.078367921727238e-05,0.0,1.2419825313606756e-07,0.0,2.8889502079392974e-07,0.0,0.0
21,2020-03-25,simple,2.8885280882138488e-09,4.845898149298636e-08,1.2796809089325425e-07,1.679236073087462e-07,3.024503513087469e-07,7.086818931746389e-08,3.7905182973258584e-07,9.834299170112157e-08,0.09999873271941638,3.027019936831557e-07,6.271567749052548e-07,1.223064537088678e-07,0.09999948218538462,0.10000053358618324,0.09999920497407365,0.0,3.435912648716293e-07,0.0,0.09999917446760541,3.5616316288922394e-07,0.09999828219936098,1.4726586336482754e-07,2.9113916569559297e-07,1.006401568367797e-07,2.2544648438060134e-07,0.09999946183659264,7.582594976619683e-08,3.0424546372670884e-07,0.04106278366890074,0.0,2.5583145859715216e-08,5.51820843034712e-07,5.084274367002063e-08,2.4305194353256027e-07,9.522366058479984e-08,1.8047910629151576e-07,2.3587661383963288e-08,0.058938151134053623,0.09999794560872706,1.901062764681195e-07,1.4792599907931738e-07,1.8084087851796425e-07,0.0,0.09999997739459723,5.656748224467248e-08,8.716791529810962e-08,0.0,0.0,3.3606985891954154e-07,6.522285978464612e-09
21,2020-03-26,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999700673715738,1.6810292360812656e-07,0.0,0.0,0.09999647237545278,0.023589610147396193,0.0999976669665877,0.0,0.0,0.0,0.09999699478611324,0.0,0.099997638519006,0.0,0.0,0.0,0.09999744103553572,0.09999704940331722,0.0,0.0,0.06225569250296474,0.0,2.613556198585584e-08,0.0,0.0,2.353762892653117e-08,0.0,0.0,0.0,0.014179490153404825,0.0999969862679886,1.4850994943312333e-07,0.0,0.0,0.0,0.09999758481901178,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-03-27,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999759355874786,0.0,0.0,0.09999837828169711,0.0,0.09999731567642375,0.09999820159340199,0.09999767122394047,0.0,0.0,0.0,0.02136702883565125,0.07865366095101946,0.0999972083656821,0.0,0.0,0.0,0.0,0.09999747346924096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5091177401425517e-08,0.0,0.0,0.09999750542471658,0.0,0.0,0.0,0.0,0.0,0.09999793752830106,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-03-30,simple,0.0,0.0,0.0,0.0,2.684076552657443e-08,0.0,0.0,0.09999840514122198,0.0,0.0,0.09999811226171522,0.0,0.041132619852398085,0.09999761858601594,0.09999798263287206,0.0,0.0,0.0,0.0,0.0999981360604845,0.09894473765586595,0.0,0.0,0.0,0.0,0.0,0.0,0.05993758310288028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.500822116705439e-08,0.0999977924949658,0.09999864204780981,0.0,0.0,0.0,1.1616438928604748e-08,0.0999981492086877,0.0,0.0,1.1243166784870412e-08,0.0,0.0,1.3624649006224754e-07
21,2020-03-31,simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999694096250636,0.0,0.0,0.09999657050396223,0.0,0.09999801832444787,0.09999709718613696,0.09999699136811177,0.0,0.0,0.0,0.0,0.03562306005265501,0.09999768734737953,0.0,0.0,0.0,0.0,0.0,0.0,0.0999975919856944,0.0,1.4807837850715508e-07,0.0,0.0,0.0,0.0,3.6753522077112906e-08,0.0,0.0,0.09999632597417024,0.0834104042411991,0.0,0.0,0.0,0.0,0.08098909295664153,0.0,0.0,0.0,3.426519438211537e-08,0.0,0.0
21,2020-04-01,simple,0.0,0.0,0.0,0.09999800175537191,0.09999770545299813,0.0,0.09999777184984433,0.09999725033615346,0.0,0.0,0.09999795876624912,0.0,0.08909807867539381,0.06649710660137431,0.09999816075357046,0.0,0.0,0.0,0.0,0.09999817554252978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04442328403124843,0.0,0.0,0.0,0.0,0.0999965062352662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-04-02,simple,0.0,0.0,0.0,0.028007461007163507,0.039126190211500426,0.0,0.09999886563368836,0.09999897175283622,0.0,2.940085430397006e-07,0.0999990454243476,1.477041161613738e-08,0.0999997705766908,0.0,0.0999994591990809,0.0,1.6620501075618137e-07,0.0,0.0,0.09999919080589889,0.0,1.5338951829871768e-07,4.6303270389413355e-09,0.0,1.1691350560003847e-07,1.0036064600853628e-08,0.0,0.0999996344427064,0.0,0.0,0.01237710065964669,4.3940380814952736e-08,0.09999992465478037,0.02049458116653974,0.0,1.7414526762512964e-08,1.4477919652195359e-07,0.09999851583681679,0.0,0.0,9.368163487215188e-08,0.0,8.316898721712807e-08,0.0,0.0,0.0,1.3467235983596398e-08,0.0,9.513374849989539e-08,3.708921176108883e-08
21,2020-04-03,simple,5.214769277097378e-08,4.800229757812112e-08,0.061347766293524966,7.059886946866345e-08,0.04008530887050484,7.50852285502937e-08,0.09999955225167982,0.09922628965056285,3.715239471507095e-08,0.0,0.09999970103558521,9.145732048025158e-08,0.0541037449527681,6.76497441211031e-08,0.10000004588555061,6.373105456632668e-08,1.2327156261577092e-07,6.874837363233305e-08,8.679863514374902e-08,0.04689718153902962,2.25314612953626e-08,1.2507833914382745e-07,4.899127192829372e-08,5.279878465758469e-08,0.0,4.61723896530323e-08,4.791837642584221e-08,0.09833880170014582,2.631615181270842e-08,1.9892153683969208e-08,0.10000003927125369,1.0157402344394773e-07,0.10000001877620894,6.547535457664085e-08,4.663795093308136e-08,5.373886368893262e-08,1.3100433789699193e-07,0.09999931888730383,2.5304129570806908e-08,4.0552164702692e-08,1.0227672053632797e-07,6.2030949909131e-08,5.893246511358576e-08,3.919460026578335e-08,7.04137334208951e-08,5.668067208192202e-08,7.820029908235103e-08,3.51398880224165e-08,4.535698452910577e-09,8.485192778562873e-08
21,2020-04-06,simple,0.0,0.0,0.09999846095303645,0.0,0.005556868018503373,0.0,0.09999845863597402,0.09999876342017108,0.0,0.0,0.09999863786797712,0.0,0.06985859329209422,0.0,0.09999927901006682,0.0,0.0,0.0,0.0,0.024596965487230893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999855550271572,0.0,0.0,0.09999844488967996,0.0,0.09999847623868625,0.0,0.0,0.0,0.0,0.09999849668386405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-04-07,simple,0.0,0.0,0.09999815679908039,0.0999986019718798,0.09999849246919656,0.0,0.09999800231672537,0.0,0.0,0.0,0.09999813785337616,0.0,0.09999856144921618,0.0,0.09999859736247635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999859364682104,0.0,0.0,0.09999831009891397,1.659656487748493e-05,0.0,0.0,0.0,0.0,0.0,0.0999979494674366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-04-08,simple,0.0,0.0,0.07475597156585591,0.09999881462270785,0.025253292679849118,0.0,0.09999845442378558,0.0,1.0396082785192626e-07,0.0,0.09999873992369257,0.0,0.09999891489952376,1.6434650151030008e-07,0.0999997550419489,0.0,0.0,0.0,1.5056414198448798e-07,0.0,9.728101574611682e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.09999895140735582,0.0,0.0,0.09999886430970274,0.0,8.52272822494736e-08,0.09999922238288621,0.0,0.0,0.0,0.0999983055262256,0.0,1.1183669670117373e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-04-09,simple,0.0,0.0,0.010053387494576798,0.09999749425292032,0.022199364248329575,0.0,0.09999746098911197,0.09999790888804455,3.003944937768982e-08,0.0,0.09999921092630572,0.0,0.09999765836967421,8.308790986441238e-08,0.0999989387138122,0.0,0.0,0.0,5.075956006092299e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999770821380415,0.0,0.0,0.09999763478544405,0.0,1.4837806176497617e-07,0.09999757683372042,0.0,0.0,0.0,0.06776468286011197,0.0,2.043231222495231e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-04-13,simple,0.0,0.0,0.0,0.09999735583582106,0.05263173277503403,0.0,0.058404323429431644,0.0,1.403572863017825e-07,0.0,0.09999802387630014,0.0,0.06585007668756392,0.05924329178174486,0.099999569046715,0.0,0.0,0.0,0.0,0.004656524063918314,2.109676781428012e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.09999771213887738,0.0,0.0,0.09999770271567535,0.0,0.09999785730207503,0.059226524059686356,0.0,0.0,0.0,0.09999881225646878,1.0509577954480676e-07,2.2748085449892083e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2020-04-14,simple,0.0,0.0,0.0,0.09999885314183604,0.0,0.0,0.03942728693289941,0.06125888608631033,1.0791437986155674e-08,0.0,0.09999874500505589,0.0,0.09704293116753186,0.09999965192986301,0.09999957269472173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09999922175620794,0.0,0.0,0.09999919387975822,0.0,0.09999879422460514,0.0,0.0,0.0,0.0,0.09999979092233241,0.0022770507815234728,1.0685916733376235e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
