seed,date,strategy,NASDAQ:PLAB,NYSE:GSBD,NYSE:SFBS,NYSE:ELAN,NASDAQ:IDXX,NASDAQ:POWI,NYSE:GNRC,NASDAQ:SHEN,NASDAQ:FARO,NYSE:MTZ,NASDAQ:TRUP,NASDAQ:OTEX,NYSE:RJF,NYSE:KMT,NYSE:QTWO,NASDAQ:TER,NASDAQ:ITCI,NASDAQ:SPSC,NASDAQ:CRUS,NYSE:HII,NYSE:RDN,NASDAQ:PBPB,NYSE:PBH,NYSE:ENVA,NYSE:ACM,NYSE:GHC,NYSE:BBW,NASDAQ:ABCB,NASDAQ:TRMK,NASDAQ:LXRX,NASDAQ:COST,NYSE:IT,NASDAQ:KELYA,NYSE:VMI,NASDAQ:MSEX,NASDAQ:MGNI,NASDAQ:TILE,NASDAQ:TCMD,NYSE:UVV,NYSE:BBDC,NYSE:ANET,NYSE:NBR,NYSE:OLN,NASDAQ:MU,NASDAQ:KHC,NASDAQ:IPGP,NASDAQ:OPCH,NASDAQ:FATE,NYSE:SO,NYSE:TMHC
12,2023-03-20,Simple + Baseline,-1.7188430243277686e-07,-2.7088511254824307e-06,-1.533436134612838e-06,1.978318806275865e-07,0.09999840034900857,-7.708752460783055e-07,-2.5654228269922264e-07,0.09999905034112634,-1.4358321686633078e-07,-1.0451521452554168e-06,-1.1359925672749274e-07,0.09999776646571822,-1.0268482301499556e-06,-1.3135315654872685e-06,2.94642881476045e-08,-6.118763671594777e-07,-4.885072980349731e-07,0.09999859911648198,0.09999734708142963,-2.5009080293076786e-06,0.09999695062427903,0.09999809205574664,-2.0921888797571196e-06,-3.294794981328452e-08,-2.190808494281238e-06,-2.309562612725375e-06,-4.2192071321832296e-07,-1.0071818580344144e-06,-1.3420342346123708e-06,-1.6065682780301584e-07,-1.4426954258616076e-06,-4.921289661145314e-07,-7.817513463374905e-07,-2.1607839451831444e-06,-1.6703463503011313e-06,7.135797638248825e-08,-1.11407526493351e-07,0.09999949652223161,-1.8196656234960128e-06,-2.4862838112355383e-06,0.09999850738473927,2.8811489448973645e-08,-1.1242870592397164e-06,-5.769302060012105e-07,-3.1581907939989056e-06,0.09999839655291715,-7.415172982703033e-07,1.321556430347869e-07,-1.7141959168113253e-06,5.746904847665752e-05
12,2023-03-21,Simple + Baseline,-2.864649285911252e-07,-2.338832631716689e-06,-1.3073816852203458e-06,-4.4442749579488696e-08,0.09999857832273501,-9.32141252272134e-07,-3.726696176277785e-07,0.09999904686577561,-1.7704026958436133e-07,-1.0538803066562357e-06,-2.023281461948907e-07,0.09999781776455552,-1.0270503758470933e-06,-1.211351978901315e-06,-8.810393769177998e-08,-8.214712709966765e-07,-5.121278205267024e-07,0.09999861962434545,0.09999755104284354,-2.0927150542300428e-06,0.09999741230312544,0.09999818115191109,-2.0092269448193884e-06,-5.605328439104132e-07,-1.9617202766686843e-06,-2.011589495073369e-06,-4.0981847786158834e-07,-8.407319796347984e-07,-1.056349020362416e-06,-2.3974178971874306e-07,-1.6202031339415635e-06,-7.130100944357084e-07,-7.744821596006468e-07,-1.88497761920997e-06,-1.4660947000780072e-06,3.0918661115567125e-08,-2.1144277875433576e-07,0.0999994805250104,-1.8618666509010813e-06,-2.149585896323504e-06,0.09999842732008497,-6.471764567674693e-08,-1.0435080566722823e-06,-8.396593584093939e-07,-2.634483583207025e-06,0.09999843443747161,-8.849494245615292e-07,9.872046738902221e-08,-1.7426115263022427e-06,5.578317447617694e-05
12,2023-03-22,Simple + Baseline,-3.927993952103761e-07,-2.082779356605517e-06,-1.1983723681643025e-06,-3.5441682295764257e-07,0.09999876205974378,-9.805097295512243e-07,-3.9580161865371947e-07,0.09999911312993146,-3.805058761209491e-07,-1.0497942403122955e-06,-2.6422977407612275e-07,0.09999805640393522,-1.1039870788332954e-06,-1.162572505288982e-06,-2.0701656916970104e-07,-8.911733200297429e-07,-5.463580798811854e-07,0.09999871662186836,0.09999788107911187,-1.8701737701000037e-06,0.0999977655770263,0.0999985060372698,-1.9358822347684017e-06,-7.951540370975882e-07,-1.7970109626458834e-06,-1.8432813490186127e-06,-4.253894393182824e-07,-9.129029729148193e-07,-1.0870879144769887e-06,-2.1206383998298873e-07,-1.6514275745293937e-06,-9.416805209484274e-07,-8.233655916235337e-07,-1.7562189478076978e-06,-1.4718187275703296e-06,-7.030622787811118e-08,-4.5224378403435634e-07,0.09999956962781599,-1.8252571844865228e-06,-1.9517693041722926e-06,0.09999857724596958,-1.70891507119391e-07,-1.0156981496341317e-06,-9.46705452113926e-07,-2.2751316561888893e-06,0.099998579209447,-9.325208433363759e-07,-2.4980555289949937e-08,-1.732187721719394e-06,5.441545262234731e-05
12,2023-03-23,Simple + Baseline,-1.1364179999204751e-07,-1.1832090727359217e-06,-6.197005255737681e-07,-1.3543560531519135e-07,0.09999943559378152,-4.3308692970690977e-07,-9.414606648777655e-08,0.09999964447078515,-1.173238161892701e-07,-4.80354983452343e-07,-4.701941842491393e-08,0.09999898862694637,-5.83621385842299e-07,-5.454163299655548e-07,-4.023215048392608e-08,-3.709636602787999e-07,-1.946049632138902e-07,0.034606568646061375,0.09999890189623119,-1.0589680369192396e-06,0.07344710045338393,0.09999935162559084,-1.0979756863398576e-06,-3.4161245984709666e-07,-9.984372523122721e-07,-1.029815611881373e-06,-1.1608669831289245e-07,-4.628517361182156e-07,-5.977399299866578e-07,-2.8179628200429362e-08,-9.051875056246213e-07,-4.78275649742529e-07,-3.603553615262645e-07,-9.918477310716022e-07,-8.250743273569059e-07,-5.610411784489131e-10,-1.6431354684208243e-07,0.09999989846143105,-1.0335981556728077e-06,-1.1065144539753997e-06,0.09999934744957524,-2.7992264141308258e-08,-4.6463186018222095e-07,0.09191668330250756,-1.29773063902909e-06,0.09999933072761708,-4.111003078998643e-07,5.980020289278045e-09,-9.78906346714819e-07,5.447881950375973e-05
12,2023-03-24,Simple + Baseline,-7.139103478006079e-08,-8.033178584059815e-07,-3.7389540390132176e-07,-7.457987163183615e-08,0.09999965320435514,-2.7112882189483105e-07,-2.8493087311421507e-08,0.09999974284157448,-4.423390853467107e-08,-3.5285588913867424e-07,2.1313795849022633e-08,0.09999932604699299,-3.730517852727831e-07,-3.489172066386981e-07,1.5118262916720417e-08,-2.451079224358903e-07,-1.2934599786470284e-07,0.0324863283994477,0.09999924177694283,-7.097242553726745e-07,0.07460101499958943,0.09999956770267943,-7.7209416850415e-07,-2.1396601450109937e-07,-6.625408634625128e-07,-6.965213687011497e-07,-8.062863488172617e-08,-2.6944111035373076e-07,-3.888580260445876e-07,0.0009581345736468242,-6.159757497689023e-07,-2.9482426227040854e-07,-2.2103487855170956e-07,-6.756195423520882e-07,-5.881869262228157e-07,4.1050305413887147e-08,-1.1064812177168361e-07,0.09999993220961553,-7.375646268578537e-07,-7.430042949278218e-07,0.099999581118836,-1.3367095991506962e-08,-3.1278140521910655e-07,0.0919164626010929,-8.886909539273706e-07,0.0999995568781798,-2.417930887634595e-07,4.482929338016781e-08,-7.014579120113703e-07,5.4392329258223846e-05
12,2023-03-27,Simple + Baseline,3.125320304414906e-08,-5.972850213532294e-07,-2.1330754959673013e-07,5.712155366626966e-08,0.09999969657797309,-1.6153375669178368e-07,5.469490368628631e-09,0.0999997327446369,9.822436033256373e-09,-2.858742393247e-07,9.65147342301436e-08,0.09999940875864557,-2.4621612041159634e-07,-2.433022271315359e-07,6.037714806454639e-08,-1.493922786016904e-07,-1.4533463758764137e-07,0.032485994510139116,0.09999932038919088,-5.702270973300542e-07,0.09062669469638784,0.09999949138068684,-6.219726098576993e-07,-1.9328496151759533e-07,-5.17645714625042e-07,-5.404000644544849e-07,5.570068605797399e-09,-7.393720963893373e-08,-1.804888814255163e-07,0.0009577113359150036,-5.284203258512011e-07,-2.0643580644598627e-07,-1.4169802379006146e-07,-5.061150157341491e-07,-4.7041464530759557e-07,7.528336249953329e-08,2.748493317835955e-08,0.09999986088951247,-6.347720162712813e-07,-5.758102063497482e-07,0.0999995518343068,-3.502205761340585e-09,-2.0145004456278091e-07,0.07452050331160935,-7.29777633060839e-07,0.09999968485345237,-2.089391054020799e-07,5.1110206660132367e-08,-5.87349976593023e-07,0.0014214673949133525
12,2023-03-28,Simple + Baseline,9.385192730641275e-07,-1.115673631535512e-05,-4.043805700823007e-06,1.002139046426276e-06,0.09999583889762974,-6.442554686611575e-07,5.340989929470258e-07,0.09999389519359249,1.415951645753014e-07,-2.935737170571176e-06,1.8907759703293724e-06,0.09999122199437149,-4.4755771241559375e-06,-4.155229135191547e-06,1.3191769026731594e-06,-3.970106266732374e-07,-2.56957221128591e-06,0.032480760866542335,0.09999048282085464,-1.2523191656278493e-05,0.09999066363332465,0.0999905432890605,-1.2439380369156859e-05,-3.4440964192261582e-06,-9.733668939866503e-06,-9.528725877047722e-06,2.1198074726356225e-07,-1.5889503574054272e-06,-4.1666487416393326e-06,5.3968515144171605e-08,-4.377665095804116e-06,-1.9533262022973373e-06,-3.5605243068500055e-06,-1.0090603303211472e-05,-1.1202331439269288e-05,1.6388600148697678e-06,2.585388319212436e-07,0.09999802962905958,-1.4155185959174551e-05,-9.753768428578584e-06,0.09999315655359765,-4.990525870664821e-07,-4.453009921857432e-06,0.04441578604727069,-1.511896087884385e-05,0.09999637106327369,-4.837953723599046e-06,1.0842787026486406e-06,-1.3284194313969624e-05,0.023331356626989753
12,2023-03-29,Simple + Baseline,5.321031998130046e-07,-1.3254595888625221e-05,-4.161301392075308e-06,2.682900745142988e-06,0.08788958812565036,-3.0835897529571245e-06,1.1536132471628107e-06,0.09999335882500458,1.0395221612948865e-06,-6.039314961794428e-06,3.0648506673307015e-06,0.09999122481602021,-4.943992336695999e-06,-5.328961487854939e-06,2.5875910214490015e-06,-1.3624309373949443e-06,-3.3823833481730177e-06,-5.103142565249883e-06,0.09998632624636898,-1.3027256392241443e-05,0.09998836914135029,0.09998759780582299,-1.308908609166256e-05,-3.7368645018376343e-06,-9.329139890182417e-06,-9.481348500980882e-06,3.8392019740536814e-07,-1.5177252152725496e-06,-3.522135800354124e-06,4.1905256963994926e-07,-1.0110538047041443e-05,-2.7669086193753052e-06,-3.896706615183559e-06,-1.0274376681425664e-05,-1.2794981358681489e-05,2.497391649722734e-06,5.266339418532576e-07,0.09999802632688985,-1.5162159270638963e-05,-1.095612591317479e-05,0.09999271230789551,-6.290366771479596e-07,-6.007353003531953e-06,0.09999640466706954,-1.6039350751536827e-05,0.09999454888287418,-4.7833774777530285e-06,1.5106277493345727e-06,-1.4023259659815975e-05,0.012373351509513608
12,2023-03-30,Simple + Baseline,-7.499817484828166e-07,-1.0848677936701224e-05,-3.3173300681092188e-06,1.7135226498470307e-06,0.09999428208459171,-4.427510522568592e-06,-1.781897958206418e-06,0.0999943239518477,-3.846332418243306e-07,-5.670882477830233e-06,5.033647382949809e-07,0.09999011499068443,-4.198583764279193e-06,-6.365213010768639e-06,4.44567542174713e-07,-3.497571277459654e-06,0.0002746630652762763,-6.0921434325664225e-06,0.0999864499998905,-1.0461211689095613e-05,0.09998912739518781,0.09998967476019682,-1.1140914072514432e-05,-5.401740530028283e-06,-8.405168854903614e-06,-8.328327658214772e-06,-1.2220687567816666e-06,-2.123797249207226e-06,-2.2616606065536787e-06,-5.724451156536913e-07,-9.537888487205033e-06,-3.325576209176995e-06,-4.1620476131355676e-06,-9.33359570589762e-06,-1.0712218654504613e-05,3.970702719132536e-07,-6.670453206595007e-07,0.09999763358880645,-1.2581995729264336e-05,-9.368547540244455e-06,0.09999213440041653,-4.132574489403345e-07,-5.447701509795025e-06,0.09999384044704597,-1.3098279118422959e-05,0.09999221346339543,-4.918554310126008e-06,6.300962879255136e-07,-1.161775498579106e-05,-5.654709038367265e-06
12,2023-03-31,Simple + Baseline,-1.7628769888744604e-06,-1.0266067551462758e-05,-5.289812161690776e-06,7.061520526948718e-07,0.09999292553994003,-5.8730362678503185e-06,-1.7850829271758797e-06,0.0999933875029758,-1.0893975390130824e-06,-6.258628910015236e-06,-3.5449637345715737e-07,0.09998849651248634,-6.009299220922465e-06,-7.026923587474879e-06,-3.8027601418148603e-07,-5.034715032727613e-06,0.00031897835451586684,0.09999061642963744,0.09998494533024484,-1.0027855711152862e-05,0.09998718823873425,0.09998930235232785,-1.106951165434476e-05,-6.075119087833488e-06,-9.944257606457008e-06,-9.838364921567957e-06,-1.99432784180862e-06,-4.398012906409781e-06,-3.4636604509157547e-06,-9.7767867917866e-07,-1.024346046687036e-05,-4.741219599482442e-06,-5.799279251683701e-06,-1.1367922362105648e-05,-1.0464869785088781e-05,-1.7256422623636746e-07,-1.919744774587089e-06,0.0999974313059573,-1.2159644002888706e-05,-9.64271118372505e-06,0.09998932763894589,-6.924020020014895e-07,-6.818807362058645e-06,-5.985169999091511e-06,-1.2304839712946335e-05,0.0999907946277551,-5.7257324729408776e-06,3.9686951773403915e-07,-1.123528293995857e-05,-6.2333737663768935e-06
12,2023-04-03,Simple + Baseline,-1.1784619813714003e-06,-8.011536996907929e-06,-3.842775150281182e-06,8.203919892519524e-07,0.09687075590484112,-4.090474760839608e-06,-6.00217739963119e-07,0.0999954888776458,-2.6383324647897545e-07,-4.371206975596649e-06,3.69590446136053e-07,0.09999194302539897,-4.4358940291781425e-06,-5.11082789494428e-06,2.0799967586358902e-07,-3.259639778215068e-06,0.0033540617198527284,0.09999363524456663,0.09998917625978306,-8.085544022775902e-06,0.09999014892784734,0.09999257228348739,-8.62002498416052e-06,-4.21402192903355e-06,-7.693580279397425e-06,-7.571725901849013e-06,-9.85866281580817e-07,-3.3765752042290198e-06,-2.893923484762471e-06,-5.963279073291009e-08,-7.688430462332264e-06,-3.4609129090259034e-06,-4.044769230657734e-06,-8.843325018713825e-06,-8.242679743642297e-06,4.0855827059055224e-07,-1.2563228598198148e-06,0.09999877636940495,-9.65222541486306e-06,-7.638550348471565e-06,0.0999928825854227,-6.86437985223881e-07,-4.939568071923771e-06,-3.629081079525395e-06,-9.753756971014597e-06,0.09999384146268253,-4.031317395722934e-06,4.01412157743055e-07,-8.845734958812074e-06,-4.0762217519958844e-06
