seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover
12,2020-03-19,Simple + Baseline,0.9992710441279351,0.9987710451490763,-0.00072895587206487,-0.0012289548509237126,0.9999979577176853
12,2020-03-20,Simple + Baseline,0.9044928241316857,0.903540856627186,-0.09484735953593297,-0.09534736613001855,1.0000131881711705
12,2020-03-23,Simple + Baseline,0.866551400248746,0.8653682931125299,-0.04194773343764629,-0.0422477447861626,0.6000226970326227
12,2020-03-24,Simple + Baseline,0.9672814350589347,0.9659244848664668,0.11624242345148114,0.11620045771755684,0.08393146784861294
12,2020-03-25,Simple + Baseline,0.9422610739325115,0.9408295883765567,-0.025866681835880347,-0.0259801846656566,0.22700565955250207
12,2020-03-26,Simple + Baseline,0.9944112029651384,0.9928695139551423,0.05534573217057485,0.05531280714542881,0.06585005029207391
12,2020-03-27,Simple + Baseline,0.9663793182690187,0.9646628606598242,-0.02818942969722608,-0.02840922487684767,0.4395903592431815
12,2020-03-30,Simple + Baseline,0.9970594353330902,0.9952728269644526,0.031747489297500375,0.03173125819697408,0.03246220105258556
12,2020-03-31,Simple + Baseline,0.9781828879501051,0.976272202660773,-0.01893221879664468,-0.019090870150279254,0.3173027072691415
12,2020-04-01,Simple + Baseline,0.9365720891503982,0.9345841496711991,-0.04253887418426132,-0.04270125982892429,0.3247712893259347
12,2020-04-02,Simple + Baseline,0.9559926359891763,0.9539184414803842,0.020735773640655056,0.020687587967319072,0.09637134667196841
12,2020-04-03,Simple + Baseline,0.9423848354642891,0.940170333663053,-0.014234210612728213,-0.014412246602545462,0.3560719796344968
12,2020-04-06,Simple + Baseline,0.993406482320483,0.9909373726939055,0.05414098883611253,0.053997703621487335,0.286570429250384
12,2020-04-07,Simple + Baseline,0.9982466338848526,0.9955994666293672,0.004872277008967649,0.004704731160544971,0.3350916968453573
12,2020-04-08,Simple + Baseline,1.0272988663331806,1.0244707060631684,0.029103261120216425,0.02899884984023305,0.20882255996674803
