seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
14,False,False,False,False,0.09999991329346646,0.09984363842436599,0.0999964537536055,0.09983841946323198,0.11933022733721667,0.04852856614484176,0.12154979360161298,0.049598706506228024
