seed,date,strategy,NYSE:HTH,NASDAQ:HOPE,NASDAQ:PCRX,NYSE:ARW,NYSE:VST,NASDAQ:NEOG,NASDAQ:AAOI,NASDAQ:ZBRA,NASDAQ:TCBI,NASDAQ:CSTL,NASDAQ:WDC,NYSE:HLF,NASDAQ:IRMD,NYSE:BCC,NASDAQ:CRDF,NYSE:IBP,NYSE:PBI,NASDAQ:MDB,NASDAQ:PNFP,NYSE:FDX,NYSE:GKOS,NYSE:MTZ,NYSE:TFC,NASDAQ:TSCO,NYSE:TRI,NYSE:ROG,NYSE:NEM,NYSE:IDA,NYSE:SMG,NYSE:GNRC,NYSE:FCF,NASDAQ:SAGE,NYSE:ELAN,NASDAQ:INTC,NYSE:UVV,NYSE:MLR,NYSE:TRU,NASDAQ:EBAY,NYSE:OMF,NYSE:MAS,NYSE:BBW,NASDAQ:SPSC,NASDAQ:PFG,NASDAQ:EEFT,NASDAQ:OSW,NASDAQ:TBBK,NYSE:MOH,NYSE:CRK,NYSE:LC,NASDAQ:LIVN
14,2022-08-23,Simple + Baseline,5.8982600187646356e-08,1.3385049693431066e-07,8.03920311653112e-08,1.2923627083175343e-07,1.3969011053348322e-07,1.2204795888441584e-07,4.45563635965223e-08,6.086382964230831e-08,0.10000012115359976,0.10000003020728843,2.5630094453617472e-08,0.10000009854423642,5.925705064313868e-08,4.896494716025244e-08,0.10000003574919199,1.0327624024872596e-07,-1.5079356071454978e-08,0.04383822941802138,6.134172388603657e-08,4.889631216336356e-08,9.654647456044093e-08,7.953488280145581e-08,1.0254875070369673e-07,0.04989832304306344,0.10000025083807701,1.7260239686339628e-07,1.0709501351606115e-07,0.10000017679604484,3.253953572537268e-08,3.326459109700029e-08,9.100869830293752e-08,0.1000001160274817,4.2975807062936356e-08,3.839013699018903e-08,1.1005296022123257e-07,1.4265361302100295e-07,1.4099254565038725e-07,1.2428600493804727e-07,2.022081093156229e-08,1.2931794669324184e-07,2.7841169978486282e-08,0.10000014386505039,1.3509203621964668e-07,-1.501716088215607e-08,3.1653554282610396e-08,0.06480690743861599,0.04145267294643495,5.33948426786098e-08,-1.2903467176520132e-09,9.530510875793159e-08
14,2022-08-24,Simple + Baseline,-6.645381358190076e-07,-7.128892649203309e-07,-1.5588651033839524e-06,-1.4869821668060709e-06,-2.9452188887956016e-06,-1.0715875290383886e-06,0.07175418743081961,-9.727311871955898e-07,0.06392123199359434,0.09999989358417362,3.268165717158904e-07,0.09999860808209254,-3.5318340305874306e-07,-1.295044337101756e-07,0.09999955364369012,-1.3785048867509546e-06,6.384172788237657e-07,0.026291181374831787,-8.965430620489599e-07,-8.78194647232827e-07,0.03182983944338733,-1.6259421448930372e-06,-6.543776759448142e-07,-3.597770577972937e-06,0.09999483787931,-4.186837803444548e-06,-2.633661984859366e-06,0.09999460551216867,2.535024418060021e-07,-7.032071818510168e-08,-7.856190938735271e-07,0.09999934677199997,4.7206216038276554e-08,-3.778658091076646e-07,-2.9926234231516565e-06,-3.1239548415207517e-06,-1.6276483956437334e-06,-1.5094170482820636e-06,3.6312549296225415e-07,-2.858298340831148e-06,2.1509932638744095e-07,0.09999848507645402,-6.536590578814856e-07,3.1960153484772707e-07,7.362266421085311e-08,0.06480680973025166,0.04144965324324809,-4.3794004500427547e-07,6.698560027991432e-07,-9.292610559719287e-07
14,2022-08-25,Simple + Baseline,-2.8111453497149903e-07,-4.070846027855493e-07,-7.19123984708877e-07,-7.603384716835514e-07,-1.5975477388399902e-06,-4.162796698186347e-07,0.016766360284614364,-4.083641917222445e-07,0.026167611620085667,0.09999997178860832,3.000216536761544e-07,0.09999939292609922,-9.984612112628042e-08,1.5176268193372387e-08,0.09999988431141363,-5.768125905159512e-07,3.892920531515792e-07,0.09201445662445903,-4.57338136890131e-07,-4.4361613819555944e-07,0.03765999079274825,-7.808186982926217e-07,-3.338343512616968e-07,-2.0253195998445723e-06,0.09999693239516451,-2.3472094338237137e-06,-1.2474346133377546e-06,0.09999681997747158,2.531600631064925e-07,3.5260309148738657e-08,-4.5140531170996144e-07,0.09999975790743783,3.010537427574701e-07,-2.336264033757043e-08,-1.6407981290326698e-06,-1.8071346911615234e-06,-7.883352405894923e-07,-7.286926164634129e-07,3.2388789470872163e-07,-1.5879036252843034e-06,1.2543242263991013e-07,0.09752962930288007,-3.5870811534404864e-07,3.124862129745322e-07,8.68843639564504e-08,0.02988767845852327,0.09999995481383347,-1.2219522256990682e-07,2.1475210136246622e-07,-3.879120900262461e-07
14,2022-08-26,Simple + Baseline,1.1874656782491857e-06,0.04957829548664455,2.632175147609094e-07,1.0172105945650968e-06,7.159544571411524e-07,6.238896044788152e-07,0.016767705562640733,7.537656710866273e-07,0.026170996848442235,0.10000027614322221,7.686586458798139e-07,0.10000108301195276,6.190692241781033e-07,7.642550736965558e-07,0.10000057316743721,7.05599443310633e-07,1.403031223272045e-07,0.10000031549674991,1.3219049040293984e-06,1.1005532271477773e-06,0.04936767304079426,8.388094471575653e-07,1.5867582593567367e-06,2.651918383444189e-07,0.10000024705095743,5.229336871230488e-07,-4.3031218491679875e-08,0.10000026153003595,3.2781874733709157e-07,3.1040698811536633e-07,1.6416028069058828e-06,9.794248742885252e-07,2.82353951230475e-07,6.602548716770496e-07,4.6530210539675873e-07,7.616309492952005e-07,7.637740166190445e-07,8.506356496892522e-07,9.513680888015185e-07,7.45781501360031e-07,4.410368126463675e-07,0.058082547031427297,1.6118372634491817e-06,6.963488729502775e-07,7.017300151266232e-07,0.10000126345308386,0.10000211707624501,6.236451461639724e-07,5.679090880967914e-08,5.948962989235392e-07
14,2022-08-29,Simple + Baseline,6.126102465480655e-07,0.04957831693782809,5.397107435563119e-08,5.339913649892293e-07,3.9075422916337774e-07,2.597250699597256e-07,0.016767956040074868,3.6255668425480146e-07,0.09024000050291041,0.10000011607620696,2.781170659260922e-07,0.10000047588596643,2.1856510204706922e-07,2.4828824511694057e-07,0.10000015138959717,3.110068227095138e-07,-4.806966958071783e-08,4.073255257030438e-08,7.487184466735841e-07,6.171290731156815e-07,0.01800864347225627,4.384138986060711e-07,9.15496116991621e-07,1.6202391592505956e-07,0.10000020984691117,0.012199753681960579,-1.8900213921807812e-07,0.10000017560976858,5.4388269386175595e-08,9.890891753799731e-08,9.65096836063282e-07,3.6237041215356193e-07,-2.716877486714625e-08,2.6668944324817727e-07,1.8770909189810577e-07,4.4022743761621063e-07,3.941491691409627e-07,4.458261831519959e-07,4.3721004962003013e-07,4.167562806723771e-07,1.173926233691388e-07,0.05808264679386905,0.0034520922558649364,2.479268424425442e-07,2.6921700193720013e-07,0.10000056386707135,0.10000130740237011,0.05165674225963537,3.413822666662102e-09,2.1241082156092305e-07
14,2022-08-30,Simple + Baseline,6.88654267334179e-07,0.04957900982679805,4.814731015763806e-07,6.094435852756934e-07,6.964289350603797e-07,4.80557531461701e-07,0.01960763934957904,2.712954231650804e-07,0.10000061089376974,0.10000006855882161,4.577932663628332e-08,0.10000086337481075,1.9272447391443784e-07,2.494716126382877e-07,0.10000015154343024,4.6061282852346147e-07,-5.0349579707860755e-08,-1.4381117541966334e-07,5.356194643861003e-07,4.536079636800928e-07,0.01800978495759687,6.073314212512827e-07,6.483622813048345e-07,6.101958602693906e-07,0.10000073175242127,0.012201118320933972,3.448588749416575e-07,0.10000082643562416,1.5770246844436417e-07,-5.862205347839766e-08,1.042382293198572e-06,4.065694513447454e-07,1.9182754134132978e-07,3.1236829753469516e-07,6.948647302665753e-07,8.305787626090864e-07,3.8531199870760026e-07,4.005851304367983e-07,1.2882171568277977e-07,6.262164679107375e-07,1.9233065035214003e-07,0.06498420284163384,0.035600121729395834,-1.095976724014904e-08,2.9687037037769734e-07,0.10000041823309798,0.10000136331172806,8.037819447173191e-08,-1.096152186979348e-07,3.2861914630905475e-07
14,2022-08-31,Simple + Baseline,-1.037022772452004e-06,1.669205597215784e-07,-1.8321289700463103e-07,-3.513195597936737e-07,-4.6434350219166205e-07,-4.217576565019686e-07,0.0534767041740202,6.079185295086177e-08,0.10000002911960273,0.09999996976639838,-6.159371438425363e-08,0.09999960314271321,-4.107098330945679e-08,-1.6188526783191392e-07,0.09999990971803834,-2.1552798030770325e-07,-5.7544566113028133e-08,-3.502625322573809e-08,3.0638832728998e-08,6.028870420740644e-08,0.018009344166215788,-4.496263427653916e-07,8.763709526617259e-08,-3.4696914940823793e-07,0.09999937782315067,0.022329031810420952,1.3636863771515233e-07,0.09999883998380013,1.7631909463928256e-08,-4.685800344717892e-08,3.1412312694057854e-07,5.367151521990815e-08,3.113402967496855e-08,7.504791969511651e-08,-6.654646382003383e-07,2.301530205135887e-07,7.051229153253828e-08,2.96635965100234e-08,-1.0292375590086622e-07,-4.887193138626152e-07,-1.6015164394058508e-07,0.07059330133566839,0.03559959390849129,-1.5032880120468018e-07,-3.3729208331799587e-07,0.09999960453500648,0.09999940310357876,-7.318549893105586e-08,-4.736649062428887e-08,-1.7504718323308414e-07
14,2022-09-01,Simple + Baseline,-1.5387831519799732e-06,-1.2212375149088538e-06,-5.060443183085319e-07,-1.1068009531289732e-06,-1.2466205187563629e-06,-6.396541205809766e-07,-2.3646295793783509e-07,-5.162041415213539e-07,0.0999987931645379,0.09999969999549839,-3.2156429759965946e-07,0.09999887155455012,-5.248874988080607e-07,-4.629241367431325e-07,0.09999969512149756,-8.562586517314969e-07,-1.3794586961560685e-07,-3.17616337257626e-08,-1.1741118303887844e-06,-1.053607914726073e-06,0.017807557019815366,-1.0428109323275583e-06,-1.1194167622589855e-06,-1.1250457198201695e-06,0.09999827268709303,0.06932838625976209,-3.451073908305864e-08,0.0999980129245849,-4.075413628934134e-08,-2.8685317654401267e-07,-1.0668270840940163e-06,-3.3201236192301843e-07,-1.9943968912853598e-07,-4.25046162203217e-07,-1.3139822272640204e-06,-1.0075544003016058e-06,-7.585976922722072e-07,-8.95712638067008e-07,-7.104042522631045e-07,-1.4162555878602274e-06,-3.9833330243393483e-07,0.07059137505076858,0.04230825168588497,-5.628309636992848e-07,-7.430110296594837e-07,0.09999875380760768,0.09999821706581374,-4.049435867720612e-07,-8.279201859559055e-08,-3.2838298957186675e-07
14,2022-09-02,Simple + Baseline,-1.5799509143588595e-07,1.220171218675971e-07,3.1526257616084e-07,8.469399785640637e-08,5.8183911432995297e-08,1.8815737741768222e-07,2.009263060124295e-07,2.932819477386437e-07,0.10000013707655209,0.1000002650095291,2.9029407465763383e-07,0.10000009436104758,2.3145960524902767e-07,1.8891066050116968e-07,0.10000020012379551,1.8889142138496934e-07,2.5809971815990055e-07,2.026285266089494e-07,1.3451637440755622e-07,1.6697398101743782e-07,7.90203649975114e-07,1.1435529069275701e-07,1.49175409323949e-07,1.0348663766745508e-07,0.09999985886354854,0.08708879126626293,3.8275497259642993e-07,0.09999964984572347,3.7123318618517547e-07,2.7854140285111343e-07,1.9284845053294355e-07,3.0447210795219886e-07,4.333412861066581e-07,3.5483549017586433e-07,-1.0074269053313784e-07,1.5287206748138367e-07,2.85794328686983e-07,2.4346307872388434e-07,2.6715434515420663e-07,-5.2928429656645594e-08,1.534546517396311e-07,0.07059281265652204,0.042309738459434865,2.465357300213572e-07,2.2582648017899796e-07,0.10000010926532858,0.09999990773032785,1.9093058227426297e-07,2.1035619850195486e-07,3.609904815039623e-07
14,2022-09-06,Simple + Baseline,3.0899221524063746e-07,7.376431200232113e-07,2.3585377389552282e-07,2.705563809039901e-07,3.5545201113352253e-07,4.705971265810762e-08,1.0217605584514195e-07,3.0152327069598756e-07,0.10000077360328294,0.10000011874335928,2.1398109379842774e-07,0.1000002951126532,2.1622749587140832e-07,1.4071726733307648e-07,0.059163243910172005,1.3576179422176346e-07,4.998416373271349e-08,-2.2073621366417577e-08,6.638653298428074e-07,4.957680373639181e-07,4.297895205470848e-07,2.905342397836949e-07,7.348733904939624e-07,2.1378398504741754e-07,0.10000035664738231,0.08708933666947757,1.4404656366418217e-07,0.10000028008457357,-2.5640677745767307e-08,6.890832493642529e-08,7.042719235042932e-07,2.0000730447340273e-07,-4.4853180506803906e-09,2.630149943076832e-07,2.0345597133234398e-07,5.471118188205632e-07,3.54068362654239e-07,4.127286170408959e-07,4.7278431325900373e-07,1.6978480880849443e-07,1.6942504926496535e-08,0.10000034705143258,0.05373360962752268,3.772913303469905e-07,3.164161414431313e-07,0.1000004942705484,0.10000052717218191,2.0676463402809752e-07,6.675483813633035e-08,1.9444762507070312e-07
14,2022-09-07,Simple + Baseline,-3.0316578074817056e-06,-5.6699612396114956e-06,-1.9391830530168435e-06,-1.938281619962217e-06,-4.0013237347892755e-06,-1.506977924140457e-07,-3.1416259319853995e-07,-1.3442851521876063e-06,0.099995098405628,0.09999980440174225,1.434976190721841e-07,0.09999746251287718,-9.099282917003173e-07,-4.943667504195928e-07,0.07058915374896331,-1.1422011606196112e-06,5.243178394051615e-07,5.572502724044432e-07,-4.1188214563572634e-06,-2.808801264937906e-06,0.0999986634333183,-2.4247312033434033e-06,-4.917892213593169e-06,-3.1863853478816804e-06,0.09999435244679028,-4.963238256385977e-06,-9.065791618217222e-07,0.09999366829886698,8.464307719985357e-07,2.577907233902836e-07,-5.261970391828049e-06,-5.164373966892714e-07,6.129456048866381e-07,-5.678314164074715e-07,-3.5559354803547375e-06,-4.9179275777507765e-06,-2.0273527926229984e-06,-2.7687724453683246e-06,-1.4932218902852203e-06,-2.9236159110599217e-06,8.821757586950931e-08,0.0757793535269099,0.05372963674211062,-7.751234206118214e-07,-1.3572992631392843e-06,0.09999758924127178,0.09999328142164758,-6.918186545880629e-07,3.0706392540323273e-07,-2.501327390630233e-07
14,2022-09-08,Simple + Baseline,-1.3992584868354151e-06,-3.1091941097908437e-06,-9.164477323156854e-07,-8.647184270848596e-07,-2.157045413475547e-06,2.4420001342170056e-07,-8.078525411326134e-08,-5.514378960571963e-07,0.0999974620555918,0.09999991682940058,3.3542823574701385e-07,0.06350405106540984,-2.6257273070397475e-07,-4.295466689712206e-08,0.09964604743836368,-4.501042399050867e-07,4.74381746068955e-07,1.562624344397232e-07,-2.135123238365724e-06,-1.3597883315119457e-06,0.09999951523437302,-1.1143178402240696e-06,-2.6012987313174274e-06,-1.7524183742181615e-06,0.09999664972070214,-2.762970331213219e-06,-1.4614105734860753e-07,0.09999630837071409,6.744759488724787e-07,1.907250171922796e-07,-2.889028820819992e-06,-2.011620528029906e-07,7.689131277703646e-07,-1.746430692278541e-08,-1.8619942867708884e-06,-2.7223753088658246e-06,-9.480680845124532e-07,-1.3415412597287063e-06,-5.283612834355658e-07,-1.5584944352486192e-06,1.9264238250894927e-07,0.0757792453283773,0.061117078583346834,-7.904534863169468e-08,-4.729521109233784e-07,0.0999990070455192,0.09999592587032169,-1.5304987114353407e-07,1.624266677739698e-07,7.23708599013462e-08
