seed,date,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover
14,2020-03-19,Simple + Baseline,1.0500665865848462,1.0495665866264279,0.050066586584846126,0.04956658662642796,0.9999999168363339
14,2020-03-20,Simple + Baseline,1.0185659696334854,1.0175674522502067,-0.029998685182251964,-0.030487950725522187,0.9785310865404493
14,2020-03-23,Simple + Baseline,0.957880254883895,0.9565614529708893,-0.05957956240323558,-0.05995278165040674,0.7464384943423249
14,2020-03-24,Simple + Baseline,1.0356545237818224,1.034211745409195,0.08119414561620185,0.081176480817975,0.03532959645368051
14,2020-03-25,Simple + Baseline,1.0212177086208272,1.0196284536510247,-0.013939798291304258,-0.014100876172509914,0.32215576241131316
14,2020-03-26,Simple + Baseline,1.0703597529055169,1.0685795843340036,0.04812102636866425,0.04800879232792833,0.22446808147183447
14,2020-03-27,Simple + Baseline,1.0551387790576983,1.053189096492966,-0.01422042804440359,-0.014402753025297319,0.3646499617874577
14,2020-03-30,Simple + Baseline,1.086483375535682,1.0844757396246223,0.02970661025839297,0.029706577134000232,6.624878547584556e-05
14,2020-03-31,Simple + Baseline,1.0761101285170402,1.0740401937376667,-0.009547543250284262,-0.009622664210605411,0.15024192064229766
14,2020-04-01,Simple + Baseline,1.016034899568051,1.0138698368877246,-0.05582628334869164,-0.05602244422580574,0.3923217542281945
14,2020-04-02,Simple + Baseline,1.0608658133807798,1.058582103739151,0.04412339953262228,0.044100598740248,0.045601584748564246
14,2020-04-03,Simple + Baseline,1.0517381985025334,1.049474104221895,-0.008603929698854557,-0.008603961360280446,6.332285177842836e-05
14,2020-04-06,Simple + Baseline,1.102603883413879,1.1001868885000594,0.048363447275917425,0.04832209205939788,0.0827104330390863
14,2020-04-07,Simple + Baseline,1.0934714162957397,1.091011983655833,-0.00828263645314139,-0.008339405731998071,0.11353855771336249
14,2020-04-08,Simple + Baseline,1.1287560077956664,1.1261336909279631,0.03226841687317014,0.032191862049436054,0.15310964746817812
14,2020-04-09,Simple + Baseline,1.1100567947173217,1.1073616384879787,-0.01656621355651706,-0.016669470588803557,0.2065140645729924
14,2020-04-13,Simple + Baseline,1.1344000312306572,1.131632678775068,0.021929721640535155,0.021917898763614052,0.0236457538422066
14,2020-04-14,Simple + Baseline,1.1492891221950452,1.1464376831968086,0.013125079825884067,0.01308287105827155,0.08441753522503541
14,2020-04-15,Simple + Baseline,1.1162587977697254,1.1132757023681277,-0.02873978687123967,-0.02892610851399234,0.3726432855053406
14,2020-04-16,Simple + Baseline,1.135428457796241,1.132346330142495,0.017173132310192237,0.01713019311730307,0.08587838577833648
14,2020-04-17,Simple + Baseline,1.1511270732667456,1.1479687135770935,0.013826159951085043,0.013796471113773679,0.059377674622730074
14,2020-04-20,Simple + Baseline,1.148959017505701,1.1457465331488426,-0.0018834200075686376,-0.0019357499921112986,0.10465996908532184
14,2020-04-21,Simple + Baseline,1.1333680171414027,1.1301356847201949,-0.013569674920298862,-0.01362504531062768,0.11074078065763639
14,2020-04-22,Simple + Baseline,1.1686426032658679,1.1652510717639202,0.03112368232644799,0.031071832806004465,0.10369904088704725
14,2020-04-23,Simple + Baseline,1.1655120643051358,1.1620673651169715,-0.0026787821631554247,-0.0027322065811355733,0.10684883596029755
14,2020-04-24,Simple + Baseline,1.1958341462187845,1.192223825778843,0.02601610300080976,0.025950699216852908,0.13080756791370923
14,2020-04-27,Simple + Baseline,1.225811922196427,1.2220494093195682,0.02506850642493511,0.025016765221279814,0.10348240731059083
14,2020-04-28,Simple + Baseline,1.211670737821721,1.2077187090139545,-0.01153617787414526,-0.01172677650864634,0.38119726900215933
14,2020-04-29,Simple + Baseline,1.2606338111205198,1.2564299316698682,0.040409553330323096,0.04033325168547235,0.15260328970148546
14,2020-04-30,Simple + Baseline,1.2323935002639295,1.2281680073092252,-0.022401676527689585,-0.02249383244402764,0.1843118326761088
14,2020-05-01,Simple + Baseline,1.1957814082270362,1.1915448184568584,-0.029708118412708658,-0.029819363991253872,0.22249115709042896
14,2020-05-04,Simple + Baseline,1.212209846224546,1.2078757468415593,0.01373866317412331,0.013705676976423461,0.06597239539969685
14,2020-05-05,Simple + Baseline,1.2200036298120067,1.2155413051683366,0.006429401321672614,0.006346313639314062,0.166175364717105
