seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
3,Simple alpha + SampleCov + Basic + One-Step,False,0.0999977272889888,0.18618666158547412,0.6790454854558527
3,Simple alpha + SampleCov + Basic + Two-Step,False,0.09997266269413634,0.18903619970464078,0.6862744553950533
3,Simple alpha + SampleCov + Enhanced + One-Step,False,0.09985716246119525,0.04987848791425335,0.050294483234992755
3,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.07909325618324814,0.050042705379418774,0.05082939882840981
3,Simple alpha + EWMA + Basic + One-Step,False,0.09999818524501686,0.20214427606418853,0.7125382987767565
3,Simple alpha + EWMA + Basic + Two-Step,False,0.09997629686612038,0.20556813627027473,0.7106403865993609
3,Simple alpha + EWMA + Enhanced + One-Step,False,0.09980847486981481,0.0499200452930319,0.050213080547661236
3,Simple alpha + EWMA + Enhanced + Two-Step,False,0.06982536621895127,0.04998892306423921,0.05051284982991942
3,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984204340595308,0.22146650358920378,1.52
3,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09981288009367562,0.22715871597150036,1.5025140705899516
3,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09959798786611337,0.04974793787081615,0.05039054628405542
3,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.08213325946258179,0.049999959091984465,0.05082568203167787
3,AR1 alpha + EWMA + Basic + One-Step,False,0.09999778203916136,0.25848245603231446,1.7495867991972223
3,AR1 alpha + EWMA + Basic + Two-Step,False,0.09996922858662514,0.2637269489696492,1.7357967124295022
3,AR1 alpha + EWMA + Enhanced + One-Step,False,0.09969393731239776,0.04979906837669459,0.050466608771713516
3,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06900907941388289,0.049986589252033954,0.050556901095096626
