seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
20,False,False,False,False,0.10000000959925166,0.09984313660717861,0.09999608075639571,0.09983868494860411,0.12196678005168476,0.06422434743710137,0.11935516459378313,0.06316503091739695
