seed,strategy,has_nan_weights,avg_max_weight,avg_turnover,max_turnover
20,Simple alpha + SampleCov + Basic + One-Step,False,0.09999792683694513,0.19228724393479357,0.8406722340392354
20,Simple alpha + SampleCov + Basic + Two-Step,False,0.0999722416089734,0.19535790036273737,0.8333278473814492
20,Simple alpha + SampleCov + Enhanced + One-Step,False,0.09985538085991118,0.049894200779462466,0.05018607927957234
20,Simple alpha + SampleCov + Enhanced + Two-Step,False,0.0750114979781662,0.050041730558083385,0.05091212999087079
20,Simple alpha + EWMA + Basic + One-Step,False,0.09999816889891901,0.213727312234451,0.8659744352543955
20,Simple alpha + EWMA + Basic + Two-Step,False,0.09997407964932767,0.21676202466786407,0.8625867099289375
20,Simple alpha + EWMA + Enhanced + One-Step,False,0.09985749888889434,0.049930344482329296,0.050281746723496876
20,Simple alpha + EWMA + Enhanced + Two-Step,False,0.06748999182783882,0.050042527310978344,0.050559272117308665
20,AR1 alpha + SampleCov + Basic + One-Step,False,0.09984220504268433,0.25397475443380135,1.56
20,AR1 alpha + SampleCov + Basic + Two-Step,False,0.09980965204956398,0.25970616020564924,1.54419078491199
20,AR1 alpha + SampleCov + Enhanced + One-Step,False,0.09970100851768048,0.04992467650881851,0.050351225574992595
20,AR1 alpha + SampleCov + Enhanced + Two-Step,False,0.07595253240289727,0.049991245011052225,0.05061834263742611
20,AR1 alpha + EWMA + Basic + One-Step,False,0.09999790970267068,0.27993414998377664,1.1968526753399549
20,AR1 alpha + EWMA + Basic + Two-Step,False,0.09997030201021327,0.2854275898553661,1.188755281934121
20,AR1 alpha + EWMA + Enhanced + One-Step,False,0.0997565347882996,0.050006442555701976,0.05037221833653073
20,AR1 alpha + EWMA + Enhanced + Two-Step,False,0.06398802821921487,0.05003985681353988,0.050457447216794585
