date,seed,strategy,asset,weight
2020-03-25,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.02
2020-03-26,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.020000000000000007
2020-03-27,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,3.0422591111241722e-22
2020-03-30,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,7.54005979891192e-07
2020-03-31,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.08654877857885585
2020-04-01,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.012636194798652496
2020-04-02,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,5.242995830802959e-07
2020-04-03,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,2.0647533729542239e-07
2020-04-06,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,1.835356070055263e-07
2020-04-07,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,1.1208827814692485e-07
2020-04-08,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,1.8077588038136425e-06
2020-04-09,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,6.59328689112392e-07
2020-04-13,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-14,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-15,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-16,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-17,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-20,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-21,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-22,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-23,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,9.813477793696499e-08
2020-04-24,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-27,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,1.6066793867573678e-10
2020-04-28,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-29,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-04-30,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-01,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-04,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-05,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-06,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-07,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-08,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-11,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-12,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-13,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-14,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,2.307207146467036e-07
2020-05-15,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-18,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-19,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-20,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-21,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-22,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-26,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-27,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-28,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-05-29,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-01,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-02,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-03,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-04,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-05,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-08,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-09,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-10,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-11,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-12,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-15,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-16,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-17,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-18,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-19,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-22,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-23,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-24,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-25,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-26,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-29,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-06-30,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-01,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-02,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-06,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-07,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-08,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-09,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-10,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-13,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-14,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-15,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-16,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-17,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-20,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-21,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,1.6701608946108296e-09
2020-07-22,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-23,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,1.5333428278123157e-07
2020-07-24,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-27,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-28,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,8.394673354108135e-07
2020-07-29,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-30,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-07-31,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-03,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-04,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-05,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-06,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-07,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-10,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,4.7168581768334915e-07
2020-08-11,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-12,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-13,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,1.2975729611102286e-06
2020-08-14,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,7.651129840347318e-07
2020-08-17,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-18,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,2.4896524412305874e-07
2020-08-19,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-20,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-21,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,3.026698276393596e-07
2020-08-24,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-25,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-26,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-27,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,3.2753720866006373e-07
2020-08-28,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-08-31,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-01,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-02,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,1.4685932153745051e-08
2020-09-03,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,6.8162865946250275e-09
2020-09-04,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-08,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-09,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-10,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,1.8419863055464675e-08
2020-09-11,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-14,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-15,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,3.5652761495559065e-09
2020-09-16,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,5.294880649813879e-07
2020-09-17,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-18,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-21,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,6.401743492400193e-08
2020-09-22,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-23,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-24,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-25,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-28,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-29,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-09-30,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-10-01,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-10-02,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-10-05,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
2020-10-06,21,AR1 alpha + Basic + One-Step,NYSE:WTRG,0.0
