date,seed,strategy,asset,weight
2020-03-25,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.019999999999999997
2020-03-26,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.019999999999999997
2020-03-27,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00017102327593781873
2020-03-30,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.0001514206564720201
2020-03-31,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00012137969855459545
2020-04-01,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00010241017459253813
2020-04-02,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,8.369326898516246e-05
2020-04-03,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,8.369326860384018e-05
2020-04-06,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,6.870188813249268e-05
2020-04-07,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,5.300608033902023e-05
2020-04-08,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,4.224667427295021e-05
2020-04-09,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,4.2246674068461064e-05
2020-04-13,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,3.9029317706865395e-05
2020-04-14,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,3.6947305032519185e-05
2020-04-15,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,3.694730484935339e-05
2020-04-16,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,2.6232993974325172e-05
2020-04-17,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,2.623299352690391e-05
2020-04-20,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,3.455495441931675e-05
2020-04-21,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.775190658398574e-05
2020-04-22,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,2.3624016562430978e-05
2020-04-23,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,2.3624015687908698e-05
2020-04-24,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.0624934722364517e-05
2020-04-27,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.0624934577539032e-05
2020-04-28,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.0624933895681765e-05
2020-04-29,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.0624933495028691e-05
2020-04-30,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.0624932898587753e-05
2020-05-01,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.2721609819431408e-06
2020-05-04,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.2721608576925361e-06
2020-05-05,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,2.8279425737981822e-06
2020-05-06,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,2.977362715853545e-06
2020-05-07,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,2.7292421320622785e-06
2020-05-08,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.0165609316314926e-05
2020-05-11,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,1.6876269125318136e-07
2020-05-12,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.0
2020-05-13,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.005004213598310663
2020-05-14,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.09977748419206767
2020-05-15,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00018680184345438915
2020-05-18,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.000175839887799768
2020-05-19,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.000154375266010656
2020-05-20,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00014208002760709765
2020-05-21,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00013703135853989937
2020-05-22,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00012335250992259847
2020-05-26,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.0001233525079185403
2020-05-27,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00011139485049762705
2020-05-28,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,9.767788246244239e-05
2020-05-29,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,9.501229651563163e-05
2020-06-01,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,9.134697864265902e-05
2020-06-02,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,7.625928664501754e-05
2020-06-03,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,6.550053859693679e-05
2020-06-04,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.06828331773286007
2020-06-05,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00019486611519302648
2020-06-08,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00013300156050726565
2020-06-09,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.0001330015609324036
2020-06-10,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.0001330015617822803
2020-06-11,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.09741512513387458
2020-06-12,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00019813456644855815
2020-06-15,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.01954099833808604
2020-06-16,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00018634121740209353
2020-06-17,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00012770787902103276
2020-06-18,18,AR1 alpha + Basic + Two-Step,NASDAQ:ADBE,0.00011992043405447199
