date,seed,strategy,asset,weight
2020-03-25,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.02
2020-03-26,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.02
2020-03-27,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.019999811043224125
2020-03-30,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.019053490554061272
2020-03-31,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.018437664419278
2020-04-01,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.017843123950151807
2020-04-02,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.017398053417773035
2020-04-03,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.017028906837477892
2020-04-06,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.016429077160466384
2020-04-07,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.015791098668473058
2020-04-08,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.015525864033225591
2020-04-09,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.015429571336864767
2020-04-13,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.01510625641521098
2020-04-14,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.014488673224919304
2020-04-15,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.014488894061337474
2020-04-16,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.013913939356301962
2020-04-17,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.013391676912735549
2020-04-20,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.013371059093801018
2020-04-21,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.01274372563106427
2020-04-22,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.012743724895091063
2020-04-23,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.012743516066531858
2020-04-24,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.012743516175173253
2020-04-27,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.012743518266004634
2020-04-28,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.012558172893685172
2020-04-29,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.0125581706923724
2020-04-30,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.012317516399662663
2020-05-01,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.012317516609819742
2020-05-04,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.011870820980193167
2020-05-05,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.011276805269960102
2020-05-06,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.01127747061629196
2020-05-07,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.011016378052452615
2020-05-08,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.011016380783547833
2020-05-11,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.011016382077325554
2020-05-12,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.010906845007811932
2020-05-13,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.010906833235901262
2020-05-14,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.010906831542281855
2020-05-15,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.010907657661905597
2020-05-18,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.010907655071272225
2020-05-19,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.010907652078478642
2020-05-20,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.01079747678881622
2020-05-21,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.010156851746997429
2020-05-22,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.009523525885883491
2020-05-26,18,AR1 alpha + Enhanced + Two-Step,NASDAQ:ADBE,0.009134516068341557
