seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
24,False,False,False,False,0.09999983679809334,0.09982287387535103,0.0999936246662495,0.09981644665834775,0.14823967309361474,0.06423741377276981,0.14612752698001097,0.06506807759556857
