date,seed,strategy,eq_gross,eq_net,rp_gross,rp_net,turnover,tc_paid
2020-03-26,25,Simple alpha + Basic + One-Step,1.0415401023979864,1.0415401023979864,0.0415401023979864,0.0415401023979864,0.6000153687960094,0.0
2020-03-27,25,Simple alpha + Basic + One-Step,1.0050682703110247,0.9997507282819158,-0.03501721345437493,-0.04012267412445956,0.8000241451451311,0.005105460670084628
2020-03-30,25,Simple alpha + Basic + One-Step,1.0220724581664222,1.0102639844071963,0.016918440625068722,0.010515877436116343,0.6595422739370782,0.00640256318895238
2020-03-31,25,Simple alpha + Basic + One-Step,1.0185250578182217,1.0020527805098547,-0.0034707914491350898,-0.008127780485176643,0.2000606230134806,0.004656989036041554
2020-04-01,25,Simple alpha + Basic + One-Step,0.9531224917315767,0.9364080357817072,-0.06421301624796896,-0.06551026652981973,0.40005287495337044,0.001297250281850761
2020-04-02,25,Simple alpha + Basic + One-Step,0.9699734595646612,0.9502894844121952,0.017679750482512115,0.01482414513764808,0.31641546708160856,0.0028556053448640334
2020-04-03,25,Simple alpha + Basic + One-Step,0.9149155610313431,0.89435739902713,-0.05676227322552608,-0.05885794413442566,0.8000059605494941,0.0020956709088995828
2020-04-06,25,Simple alpha + Basic + One-Step,0.948423295497587,0.9223495573957142,0.03662385458661587,0.03129862670005734,0.2410710426390481,0.005325227886558527
2020-04-07,25,Simple alpha + Basic + One-Step,0.9439363099951822,0.9163021182309038,-0.004730994613592658,-0.006556558862439897,0.3981559322211745,0.0018255642488472388
2020-04-08,25,Simple alpha + Basic + One-Step,0.9900447600272835,0.9584459853116661,0.04884699268781873,0.04599341881052193,0.1206747327683634,0.0028535738772968
2020-04-09,25,Simple alpha + Basic + One-Step,1.0149876576892032,0.9817545194001369,0.025193707061519258,0.024319089907702388,0.28917982154659116,0.0008746171538168715
2020-04-13,25,Simple alpha + Basic + One-Step,0.9933243329631893,0.958739566567146,-0.021343436604277684,-0.023442675718012826,0.26113875529083375,0.0020992391137351412
2020-04-14,25,Simple alpha + Basic + One-Step,1.0228455215963541,0.985454470753291,0.029719586698435226,0.027864610075288756,0.14339552258678545,0.0018549766231464706
2020-04-15,25,Simple alpha + Basic + One-Step,0.9950296938784446,0.957679794778889,-0.027194553948378563,-0.028184636427871407,0.5658291169719328,0.0009900824794928454
2020-04-16,25,Simple alpha + Basic + One-Step,0.9903790228150358,0.94942558250472,-0.004673901786067738,-0.008618968802693316,0.40008857396228326,0.0039450670166255785
2020-04-17,25,Simple alpha + Basic + One-Step,1.0089248453887674,0.9646317295901998,0.01872598484670779,0.01601615478420524,0.06933391602055003,0.0027098300625025477
2020-04-20,25,Simple alpha + Basic + One-Step,0.9976325066420714,0.9533853502709065,-0.011192447879846473,-0.011658728377171572,0.20002132966395736,0.0004662804973250981
2020-04-21,25,Simple alpha + Basic + One-Step,0.9697456187459613,0.9254844602781017,-0.027953066595608964,-0.029265071028075643,0.22105064912660544,0.001312004432466678
2020-04-22,25,Simple alpha + Basic + One-Step,0.9847629718589852,0.9384944589520718,0.015485868482132185,0.014057500943949596,0.05478099535261226,0.0014283675381825884
2020-04-23,25,Simple alpha + Basic + One-Step,1.0108636635263042,0.9630462946334136,0.026504542121488905,0.02616087441662314,0.0946180929074242,0.0003436677048657668
2020-04-24,25,Simple alpha + Basic + One-Step,1.0155205147241921,0.9669242723034078,0.0046068044246866885,0.004026782192719242,0.08072759499006915,0.0005800222319674465
2020-04-27,25,Simple alpha + Basic + One-Step,1.0447215270900692,0.994268943679752,0.02875472424484503,0.028280054767064324,0.11445509895568826,0.00047466947778070496
2020-04-28,25,Simple alpha + Basic + One-Step,1.0551635333180458,1.0035531552902694,0.009995013941237958,0.009337726647839061,0.1386307822537901,0.0006572872933988962
2020-04-29,25,Simple alpha + Basic + One-Step,1.081937947719344,1.0282382755240014,0.025374658577428176,0.024597720712254443,0.1858382088677903,0.0007769378651737325
2020-04-30,25,Simple alpha + Basic + One-Step,1.0592239934324263,1.0055516130781843,-0.02099376802042788,-0.022063623759051024,0.20447517039983687,0.0010698557386231448
2020-05-01,25,Simple alpha + Basic + One-Step,1.0027150214277032,0.9507030381335871,-0.053349407070741775,-0.05454575800111869,0.3319986659695488,0.00119635093037691
2020-05-04,25,Simple alpha + Basic + One-Step,1.0114775302074939,0.9572172694352805,0.008738782797244103,0.006852014814722907,0.10504703835636248,0.0018867679825211954
2020-05-05,25,Simple alpha + Basic + One-Step,1.0246930970956702,0.9691600936911956,0.013065606000624964,0.012476607597103744,0.058641805165056994,0.0005889984035212204
