seed,date,strategy,NASDAQ:KIDS,NASDAQ:NTAP,NASDAQ:CRUS,NASDAQ:MTRX,NYSE:THO,NASDAQ:ITCI,NASDAQ:KALU,NASDAQ:MDB,NASDAQ:CRDF,NASDAQ:UBSI,NASDAQ:HWC,NASDAQ:VRA,NASDAQ:SRCE,NYSE:FL,NYSE:EGO,NYSE:BBW,NASDAQ:RVNC,NYSE:IEX,NYSE:WCN,NASDAQ:RYTM,NASDAQ:FCFS,NYSE:MC,NYSE:QTWO,NASDAQ:AOSL,NASDAQ:NFLX,NYSE:KEX,NYSE:ELAN,NYSE:SBOW,NASDAQ:CHTR,NASDAQ:CAPR,NYSE:HI,NASDAQ:RPD,NASDAQ:GEVO,NASDAQ:QURE,NASDAQ:CENX,NYSE:JOE,NASDAQ:RDNT,NYSE:PINS,NYSE:TD,NYSE:NEM,NYSE:DHI,NYSE:AMCR,NYSE:GHC,NYSE:VST,NYSE:TPR,NASDAQ:SLM,NASDAQ:NBIX,NASDAQ:AAOI,NYSE:RYAM,NYSE:CHGG
5,2024-02-12,Simple + Baseline,-1.7330261550816085e-07,-3.570313569079764e-07,-1.158266326065112e-07,5.987919970666966e-08,-4.5658235995715905e-07,0.0999996078148606,-8.132982571938478e-08,2.7438073274183696e-08,0.10000003646403238,-3.4703115853377017e-07,-1.34952266527269e-07,-3.319360207151837e-08,-2.658496068997112e-07,0.09999989478243033,-2.12948440525748e-07,6.540429773416492e-08,2.266784826292849e-08,-4.0019460207826675e-07,-1.6066922033277465e-08,0.09999992730303074,-2.3934939084464235e-07,-8.319964008613276e-08,-4.906168885851689e-08,-1.5189416607567473e-08,0.05154370856342674,-2.3184442443503961e-07,0.09999978244765396,1.4344997397161946e-07,3.731626265599745e-07,0.04934427622265522,-5.407443846107379e-07,-1.9983242857958214e-07,4.081921841790359e-08,7.04848707687931e-08,0.09999991167392892,-3.750957326389715e-07,-9.361851479919097e-08,-4.392744813082197e-08,1.0993152317280766e-07,-1.1014616503526294e-07,-3.9871601436656204e-07,-6.596214166546486e-08,-4.463750871071419e-07,0.015123271453319145,0.09999924972922497,0.10000104507049522,-4.0720858861888856e-07,0.0839940476906662,1.5062859587665129e-07,6.642789142355673e-08
5,2024-02-13,Simple + Baseline,-4.012665444119294e-08,-4.4119252926697913e-07,-5.168573260124364e-07,-9.981014411731075e-08,-5.020107417394735e-07,0.09999971256861204,-2.108990511453859e-08,-2.874689708623173e-07,0.0828380472869773,-4.258662382046947e-07,-1.8422069813077893e-07,-2.035134215591285e-07,-3.7544118907024265e-07,0.09999976684801025,-1.1074896163590906e-07,-1.496412980374731e-08,2.3941662224838694e-07,-4.863519442542236e-07,-2.14588430006555e-07,0.0999998766507322,-4.4390746442932095e-07,-3.43188216857968e-07,-1.9010991924699798e-07,-8.38846431529564e-08,0.05154291352828538,-4.002554072686148e-07,0.09999975309958699,7.880648332595968e-08,2.6054197249135845e-07,-1.766745178791953e-09,-6.181016592618149e-07,-2.7565623045450364e-07,6.548382196645918e-08,1.0421355277990139e-07,0.05205333513730166,-4.170070561959701e-07,-1.8667412012580867e-07,-7.238191934422143e-08,-1.4862316005445878e-08,-4.421545495645771e-08,-6.671384477835049e-07,-8.7801999112573e-08,-5.846282771723157e-07,0.09999911462888385,0.09999915391907269,0.10000019746831741,0.05545692688803589,0.058118879900606914,-7.112910584205439e-08,2.3156760692034334e-09
5,2024-02-14,Simple + Baseline,-1.1237935617989659e-07,-3.069425857987818e-06,-4.065817073775498e-06,-6.679458350369135e-07,-3.2922658467185887e-06,0.0999983473133052,-1.8653661525389669e-06,-1.1339127241038865e-06,0.09999899460849086,-2.3849933738166753e-06,-1.87556268759769e-06,-1.3153639273488326e-06,-2.15419462262546e-06,0.09999800292252568,-4.908182604603665e-07,1.3617165940193264e-07,3.723141166722363e-07,-3.004190526787193e-06,-1.2105594489351519e-06,0.0999989752479326,-2.638025168722494e-06,-3.3084973261088624e-06,-1.9555566475509686e-06,-1.0408566699882201e-06,0.05154039682755741,-3.0531579282189285e-06,0.09999760145994294,7.932732327695217e-08,1.1958474898329276e-06,-2.0848104023420655e-07,-4.2047233673563615e-06,-1.623319456543313e-06,-2.0812943621566797e-07,4.712571183016513e-07,0.052048072466292394,-1.987798273932706e-06,-2.2281340519563907e-06,-7.936432882586421e-07,-8.146739810535787e-07,2.925110976040795e-07,-3.1470111607834864e-06,-5.876579271050103e-07,-3.843679309370222e-06,0.09999697085481675,0.09999342635801,0.099993865836445,0.030980105477865304,0.06551233213975942,-1.2063295323217823e-06,-1.4483957461944145e-07
5,2024-02-15,Simple + Baseline,1.0107292932157598e-07,-1.809568982608963e-06,-2.3605817297675647e-06,-2.439453091269457e-07,-1.749907501679824e-06,0.09999903592031995,-7.286658775031711e-07,-4.0628797384882524e-07,0.08540982113158715,-1.1934090999383964e-06,-8.293630162221659e-07,-5.171573561367833e-07,-1.1640533773369755e-06,0.09999934150044015,-1.7967221587351637e-07,2.3236247822654488e-07,2.575465741975293e-07,-1.7950659339823354e-06,-8.411430853003445e-07,0.09999961006701524,-1.5281201527681906e-06,-1.912301552070936e-06,-7.569480343295343e-07,-3.7406411941745184e-07,0.05154016967533536,-1.7941114898510377e-06,0.09999892192350002,2.0320895665335752e-07,9.848025475421086e-07,-7.820794996402267e-08,-2.4793603451959865e-06,-7.22510374949171e-07,1.0814982096879714e-07,2.747752548854972e-07,0.04102674972952573,-1.0577771938874377e-06,-1.1789224097727299e-06,-3.995069733452761e-07,-3.314833339588204e-07,3.391337134093754e-07,-1.8286637854100698e-06,-1.980611433126864e-07,-2.298483128290599e-06,0.0999980594512555,0.09999618524095305,0.09999624055833646,0.030979881993056558,0.08246702559023246,0.008617142704571496,7.036945555417288e-08
5,2024-02-16,Simple + Baseline,9.302517708890281e-08,-1.0939036267248167e-06,-1.4483182780845531e-06,-1.1985656008676559e-07,-9.904095278354282e-07,0.09999945889956095,-3.2036304981661376e-07,-2.032122750412793e-07,0.09469423333236009,-6.689761680707347e-07,-4.1900951803795834e-07,-2.4979405627608347e-07,-6.932439565692201e-07,0.06862238392886469,-8.279024720872673e-08,1.58393975278339e-07,1.5825339633521698e-07,-1.1184486616140974e-06,0.09999980461662737,0.09999984082855465,-9.4629138786497e-07,-1.1605377955688825e-06,-3.2899712936484643e-07,-1.6410418041875664e-07,0.05153992052713702,-1.1057712983360844e-06,0.09999948327095706,1.348427863734656e-07,6.437265799877326e-07,-2.410532154222244e-08,-1.5380356838383675e-06,-3.553710109246504e-07,8.55883253581287e-08,1.1405878461778263e-07,0.018745712556946778,-6.272146553794377e-07,-6.53854517368228e-07,-1.8627936736816973e-07,-1.768539779430846e-07,2.3365238682904142e-07,-1.1371029725237339e-06,-9.122393111388202e-08,-1.422905432026259e-06,0.09999874686051051,0.09999774445809032,0.09999765677130314,0.007237243298108723,0.05056650842816338,0.008616935218946556,3.255477413668387e-08
5,2024-02-20,Simple + Baseline,7.238949433553739e-08,-1.233055462573132e-06,-2.284900819949269e-06,-3.31937045217596e-07,-1.8780025989581727e-06,0.05236607062113637,-9.70227598585039e-07,-4.082661608751924e-07,0.09469384192631183,-1.0424383439241176e-06,-1.3629255449161305e-06,-1.2918779349324914e-07,-1.3600674948333793e-06,0.09999904607987224,-5.855608589611388e-07,-2.451912310143315e-08,5.9322915469792e-08,-1.6074756326095367e-06,0.099997656102384,0.09999938989479872,-1.024476080469921e-06,-2.775013953137558e-06,-1.1312857311010401e-06,-8.108133969185727e-07,0.021952632282132838,-1.3394037122076336e-06,0.0999988515449197,3.942254919036781e-08,8.762149161460783e-07,0.011669053744404762,-2.4139775721510082e-06,-1.4592452475793943e-06,-1.6360341435351587e-08,-5.707700187189062e-08,-9.644550156394794e-07,-7.72489881788971e-07,-1.5489477274346593e-06,-8.577108548975548e-07,-5.00624774665564e-07,-5.487594361482612e-07,-2.1372011868601254e-06,-6.679700658608468e-07,-1.7182640177845786e-06,0.09999720790908691,0.09999736816151142,0.09999686404445722,0.007236293794850738,0.05055504028955263,0.06157340580563246,1.958609092254739e-07
5,2024-02-21,Simple + Baseline,4.973298447455678e-07,-4.330699273850064e-06,-3.3190900824050723e-06,-7.376992585476252e-07,-2.6325248076471604e-06,0.052071987422259096,-7.07105570361685e-07,-6.221991561292949e-07,0.0774009286433053,-1.5137222850364528e-06,-1.4389313651311265e-06,-8.519534759051281e-07,-3.341791986377431e-06,0.09999847645550443,-1.6244708485219032e-06,-9.3284190019395e-07,7.592720347486925e-07,-3.1395981969199335e-06,0.09999339675061594,0.09999893919323394,-4.886697671520945e-06,-4.4667901033702546e-06,-1.127782752342556e-06,-7.98486532667477e-07,0.02194816003019885,-4.7187704094643004e-06,0.09999844890273672,-2.6606904698265706e-08,5.926893024598907e-07,0.01943751076780144,-4.66985522004447e-06,-1.6424477717339383e-06,6.866057152733009e-07,1.307661078736902e-07,0.016311510736103523,-3.1308476741279033e-06,-2.577000149470976e-06,-2.4371700101336423e-06,-2.3416025854019986e-06,-1.6434313641189546e-06,-4.45736755493173e-06,-2.9711773416950006e-06,-4.600906108555436e-06,0.09999250696933261,0.09999412844341339,0.09999348700793635,-5.077804046086216e-06,0.05041138592830736,0.06252306429903676,1.9471478096546134e-07
5,2024-02-22,Simple + Baseline,5.817108317982367e-07,-4.532865939443682e-06,-3.821484605947798e-06,-1.1228365372507287e-06,-4.693290005746662e-06,0.028464527907876146,-1.987159622650746e-06,-5.876074431927465e-07,0.07158147559095822,-3.2111824518399744e-06,-2.394901232011377e-06,-2.0069904306692253e-06,-4.797407274734607e-06,0.09999766579691395,-1.123965310889093e-06,-2.065143623710826e-06,7.280264931513354e-07,-4.328182098332026e-06,0.09999368184017343,0.07285734449436365,-5.774400392295377e-06,-4.838419673035576e-06,-1.484420417971411e-06,-9.532929537358522e-07,0.061186892745537916,-5.6859165056788e-06,0.09999752690650597,-3.530381700946154e-07,2.0370986375305085e-07,0.032040479563360966,-6.404883672560127e-06,-1.6783062582877125e-06,8.048587207569143e-07,1.5207621558446558e-07,0.00814306722762797,-3.6665225914912375e-06,-3.4927653361172428e-06,-1.9926981715660224e-06,-2.610106229194923e-06,-7.321209304858072e-07,-5.4375634466045715e-06,-3.272626268134921e-06,-5.528690422798244e-06,0.09999251344592505,0.09999280742727033,0.09999200042966805,-5.01726788901624e-06,0.06333511726184918,0.06251784403914584,2.0236895256038783e-07
5,2024-02-23,Simple + Baseline,-6.678266379252389e-07,-5.148259415405654e-06,-4.07533749627953e-06,-1.425526729814327e-06,-4.803569575701634e-06,-4.5376463396896305e-06,-2.6305091831423935e-06,-7.414949657064596e-07,0.07157843616608793,-3.3675659428883924e-06,-2.4430002645898545e-06,-2.2712287706081683e-06,-4.496282073911705e-06,0.09999752577511505,-2.5385432882023378e-06,-1.732905749009006e-06,1.349773291416489e-07,-5.207912595853241e-06,0.09999251846376543,0.09999883946414756,-5.2343763754699455e-06,-4.874163830462828e-06,0.021835817261378194,-1.4959246936641003e-06,0.0815406647959775,-5.896743318648057e-06,0.09999689883164932,-1.1064580039673698e-07,1.7070869973421868e-07,0.05453642219461976,-6.245246845490938e-06,-1.2550346037557627e-06,2.753823477811258e-07,-2.4076856283354075e-07,0.00813895619917984,-3.3204291692416655e-06,-3.961953812146528e-06,-1.7176993701244822e-06,-3.35803059965285e-06,-2.6961499932856376e-06,-5.363370415515097e-06,-4.04389305954174e-06,-5.132351532877185e-06,0.099992091301365,0.09999189538448332,0.09999224427323337,-5.4450899010614415e-06,2.4703158664412184e-08,0.06251331918571543,2.6794732208941384e-07
5,2024-02-26,Simple + Baseline,-1.722392109437619e-07,-3.2719786881253375e-06,-2.5889911716008987e-06,-6.403139897358547e-07,-2.9984931995659363e-06,-2.685099170428867e-06,-1.3983780711881074e-06,-2.736696143393946e-07,0.05908662184951291,-1.913254358051671e-06,-1.2744112449710728e-06,-1.1772656475313105e-06,-2.7561087590860842e-06,0.09999896308497967,-1.200800567393921e-06,-7.928790611307497e-07,1.6655159039638274e-07,-3.485821649102075e-06,0.09999507064627965,0.09999945996441507,-3.2681453427609215e-06,-2.9751637338257614e-06,0.01257232610708967,-6.974404517133745e-07,0.08624525539768799,-3.817999505721636e-06,0.0999983837806715,1.6064901238265676e-07,5.240678561286377e-07,0.07153026152372824,-4.078420767268645e-06,-5.361492509377469e-07,2.372763392377843e-07,2.9441942261111112e-08,0.00813820880927313,-1.937596761955336e-06,-2.323435003637593e-06,-8.430817880112664e-07,-1.9600553048073615e-06,-1.2097107312707781e-06,-3.4130704843389505e-06,-2.4258262158509467e-06,-3.2231780427553616e-06,0.09999475171108325,0.09999481827728147,0.09999492368298163,-3.614200260836378e-06,2.427980781167677e-08,0.06251247661068969,2.9129463646099603e-07
5,2024-02-27,Simple + Baseline,1.5419041019223565e-07,-1.4970364151793227e-06,-9.537934116411934e-07,6.000119599475321e-09,-1.2483004177524671e-06,-9.068844751050859e-07,-4.3187555435841637e-07,1.4143133643087634e-07,0.09711231322723891,-7.491690163966967e-07,-3.898750283209778e-07,-3.0779754660999245e-07,-1.227950290634868e-06,0.036344377517201425,-3.020824376788446e-07,-7.59265390315467e-08,1.041753390821408e-07,-1.5138964424922693e-06,0.09999776960788015,0.10000008743540222,-1.396984964490539e-06,-1.2583406551551132e-06,3.9799755888681176e-07,-5.1247980863770924e-08,0.10000112225468984,-1.7125779953886209e-06,0.09999957662981973,2.3420762355551341e-07,5.605533860927444e-07,0.10000026876015415,-1.9086124235045768e-06,9.09812688634426e-08,4.456716894396438e-08,1.4474682622588238e-07,0.056924798201161524,-6.594751070657632e-07,-8.250277769345876e-07,-1.0496723376741359e-09,-7.133093769061557e-07,-3.5656645921159724e-07,-1.4616215276287271e-06,-9.958058311386647e-07,-1.4036303994849306e-06,0.09999764998538727,0.0999975576572244,0.09999754267295545,-1.4787140257825006e-06,5.397060622624447e-08,0.009648666959813493,1.5617630141903055e-07
