seed,name,avg_turnover,max_turnover,avg_max_weight,avg_cost_coeff,avg_realised_tc,has_nan_weights,gross_n_obs,gross_mean_daily,gross_vol_daily,gross_ann_return,gross_ann_vol,gross_sharpe,gross_max_drawdown,gross_cum_return,net_n_obs,net_mean_daily,net_vol_daily,net_ann_return,net_ann_vol,net_sharpe,net_max_drawdown,net_cum_return
3,Simple + EWMA Covariance + Two-Step,0.1908752567257701,0.7070539694966295,0.09997675284500915,0.0019999999999999996,0.0003878266978610696,False,1014,0.0013373483768377068,0.020757630666734563,0.33701179096310213,0.32951717130664515,1.0227442461548766,-0.356586824385567,2.141417750790659,1014,0.000949521678976638,0.0208035631859158,0.23927946310211276,0.3302463274437107,0.7245484452598404,-0.44903145462267735,1.1183144855062994
4,AR1 + EWMA Covariance + One-Step,0.2319820973142663,1.4000020975952885,0.09999778745473328,0.0019999999999999996,0.00047726601430664404,False,1009,0.0013993370083386645,0.019166435891291425,0.35263292610134345,0.3042577373269183,1.1589941120295886,-0.3491225015517819,2.4060838601294514,1009,0.0009220709940320203,0.01914174761500727,0.23236189049606912,0.3038658230908379,0.7646858344665061,-0.43714049850129866,1.1058369966520356
4,AR1 + EWMA Covariance + Two-Step,0.23720237202991137,1.388709960626341,0.09996880000027467,0.0019999999999999996,0.00048753378586840443,False,1009,0.0014015592198955186,0.019165433360731093,0.3531929234136707,0.30424182264765204,1.1608953704655847,-0.34892808695009425,2.413779030055809,1009,0.0009140254340271141,0.019140207686003777,0.23033440937483277,0.3038413774757583,0.758074529836575,-0.4397101583712325,1.088877582349138
4,Simple + EWMA Covariance + One-Step,0.19579709534128856,0.7885915930836315,0.0999977427341499,0.0019999999999999996,0.00040030346261319815,False,1009,0.0012066876737513998,0.01909862171132581,0.30408529378535276,0.30318122059360153,1.0029819564351021,-0.34867861505760545,1.8089481679943527,1009,0.0008063842111382016,0.01920234204210731,0.2032088212068268,0.30482772980049677,0.666634959161434,-0.4469667586240844,0.8720775048632934
4,Simple + EWMA Covariance + Two-Step,0.19917190151809314,0.7905055366239685,0.09997354295821753,0.0019999999999999996,0.0004073308805434054,False,1009,0.0012047810453405484,0.019097510139550997,0.3036048234258182,0.3031635749387182,1.0014554798913067,-0.3493544532816749,1.8036152282065059,1009,0.0007974501647971432,0.019200460405782768,0.20095744152888007,0.3047978597498611,0.6593138209493994,-0.4494883308124379,0.8553530965318745
4,AR1 + Sample Covariance + One-Step,0.22629979215689588,1.53377498352544,0.09983932124164059,0.0019999999999999996,0.00046962193617532415,False,1009,0.0010619699669835903,0.017175989635155323,0.26761643167986476,0.2726603825762641,0.9815009762373947,-0.365516027388482,1.5144889557219678,1009,0.0005923480308082661,0.017132845168878495,0.14927170376368307,0.2719754854069615,0.5488424941693746,-0.45044856864707017,0.5668994820873667
4,AR1 + Sample Covariance + Two-Step,0.23231796478411149,1.5463954048159072,0.09981317139859434,0.0019999999999999996,0.0004815694256816537,False,1009,0.0010608970801048233,0.017177660305426726,0.2673460641864155,0.2726869036446296,0.9804140228708071,-0.3665345467913321,1.5116907742637236,1009,0.0005793276544231697,0.01713295662525509,0.14599056891463874,0.2719772547220885,0.5367749191520249,-0.4543794120213849,0.5464478169550657
4,Simple + Sample Covariance + One-Step,0.2128692318670284,0.8529771844761883,0.09999781939899416,0.0019999999999999996,0.000446067018223241,False,1009,0.0009120953791029017,0.017593767061887026,0.2298480355339312,0.27929239362331565,0.8229656116017591,-0.4073016584300613,1.1468417213592077,1009,0.0004660283608796605,0.01761233294225262,0.11743914694167445,0.27958711783722573,0.42004491426549545,-0.5146859152930375,0.3683909420590845
4,Simple + Sample Covariance + Two-Step,0.21666175233742083,0.8541354832285177,0.09997217883353329,0.0019999999999999996,0.0004537276752208633,False,1009,0.0009091522650123497,0.017589040506662223,0.22910637078311213,0.2792173618852186,0.8205305330450539,-0.4075313239643935,1.1406517824091709,1009,0.0004554245897914868,0.017607727602274942,0.11476699662745468,0.2795140103315227,0.41059479090630624,-0.5169345756172861,0.3539376275371977
5,Simple + EWMA Covariance + One-Step,0.19170142630543216,0.60173852489516,0.09999770768300156,0.002,0.0003858857488158335,False,1014,0.0017192963394112358,0.022428910599501695,0.43326267753163145,0.35604791774629263,1.2168662023754886,-0.47368185920017214,3.4612203354648887,1014,0.001333410590595402,0.022479881785329968,0.3360194688300413,0.3568570602366826,0.9416080169667347,-0.5622525493432079,2.013887547985521
5,Simple + EWMA Covariance + Two-Step,0.19456070551628918,0.6076148080376915,0.0999731074258269,0.002,0.0003919214259460703,False,1014,0.001717562057789292,0.022414597948862112,0.43282563856290157,0.3558207114611257,1.216414965799957,-0.47364554979817985,3.4546483390108795,1014,0.0013256406318432215,0.022465378153782453,0.33406143922449183,0.35662682222359043,0.9367255024218256,-0.563768417195587,1.991113859889114
5,Simple + Sample Covariance + One-Step,0.20150723267664353,0.7624007646592423,0.09999783464087263,0.002,0.00042531034532540887,False,1014,0.0015799999043180906,0.02130959838676315,0.3981599758881588,0.33827938722023093,1.177015186056677,-0.40359730310695174,2.9722140903441794,1014,0.0011546895589926813,0.021315040245373958,0.2909817688661557,0.33836577404755597,0.8599621805285169,-0.5062682327114483,1.5809368079535493
5,AR1 + EWMA Covariance + One-Step,0.22234957299983962,1.839114145884068,0.09999758282813363,0.002,0.00046275071766894386,False,1014,0.0016420423342214992,0.021888099200698112,0.41379466822381783,0.3474628029417531,1.1909035002321797,-0.3046456951085309,3.172137500728998,1014,0.0011792916165525552,0.021845175208645085,0.2971814873712439,0.3467814056922506,0.85697065209712,-0.4844522717960228,1.6126200267134108
5,Simple + Sample Covariance + Two-Step,0.20467991711174885,0.7609653481993582,0.09997235915043012,0.002,0.0004319412162073894,False,1014,0.0015804981543238166,0.02130025931633793,0.3982855348896018,0.33813113407330103,1.1779025790723556,-0.4029838446639693,2.9748695721456957,1014,0.001148556938116427,0.021306250806524728,0.2894363484053396,0.3382262460314028,0.8557477481462712,-0.5076338271960135,1.5653378951517958
5,AR1 + EWMA Covariance + Two-Step,0.22683736354671738,1.8172597369530292,0.09997331623640185,0.002,0.0004719244753983236,False,1014,0.0016432520832677482,0.021882760103432423,0.4140995249834725,0.3473780474002095,1.1920716581908646,-0.30374015967873,3.177630241690305,1014,0.001171327607869424,0.021839827585957483,0.2951745571830949,0.34669651481382974,0.8513917636051194,-0.48763493539893876,1.5918582644988528
5,AR1 + Sample Covariance + One-Step,0.23175511555327638,1.6399985128520496,0.09984043134864287,0.002,0.00048329893118700024,False,1014,0.0015157487389257272,0.020356566357018543,0.38196868220928326,0.3231504727671309,1.1820149261688935,-0.23596261510686112,2.796516197519006,1014,0.0010324498077387272,0.020291649483328508,0.26017735155015925,0.32211994934507715,0.807703316975998,-0.3680818758916836,1.3293328595978844
5,AR1 + Sample Covariance + Two-Step,0.2375907097629923,1.707312030050186,0.09981264675816925,0.002,0.0004964014711488323,False,1014,0.0015104444258853451,0.020331277602364112,0.380631995323107,0.322749026232438,1.1793435901770397,-0.23448257257757443,2.777986910171496,1014,0.0010140429547365129,0.02026633212700602,0.2555388245936012,0.32171804877297966,0.7942943380647015,-0.37146235311402753,1.2873939431138433
6,AR1 + Sample Covariance + One-Step,0.22471152821416018,1.3777471127006469,0.09983971171498322,0.001999999999999999,0.00046358859389285245,False,1011,0.001083958122930173,0.015637292667018573,0.2731574469784036,0.2482343254515906,1.100401592251485,-0.23744015961465115,1.6427094891089769,1011,0.0006203695290373206,0.01561010984279547,0.1563331213174048,0.24780281149463032,0.6308771089983876,-0.36104942323564815,0.6549061815240398
