seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
10,False,False,False,False,0.100000207766375,0.09984338298481092,0.09999634037856205,0.09983910537693348,0.11848868827541961,0.059302164662524054,0.11601455627487132,0.05845884823155963
