seed,nan_simple_baseline,nan_ar1_baseline,nan_simple_advanced,nan_ar1_advanced,avg_max_weight_simple_baseline,avg_max_weight_ar1_baseline,avg_max_weight_simple_advanced,avg_max_weight_ar1_advanced,avg_turnover_simple_baseline,avg_turnover_ar1_baseline,avg_turnover_simple_advanced,avg_turnover_ar1_advanced
17,False,False,False,False,0.10000004523341034,0.0998228305654008,0.09999420475856832,0.09980151711587315,0.14180085005274393,0.06005191229018644,0.14010933267465916,0.060315111895861445
